0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 382.73 384.63 387.55 391.13 395.21 399.72 404.64 409.96 415.68 421.80 428.29 435.14 442.30 449.74 457.41 465.26 473.23 481.29 489.39 497.49 505.57 513.60 521.56 529.42 537.18 544.82 552.31 559.67 566.87 573.91 580.79 587.49 594.02 600.38 606.55 612.54 618.35 623.98 629.43 634.69 639.78 644.68 649.41 653.97 658.35 662.56 666.60 670.47 674.18 677.72 681.10 684.33 687.40 690.32 693.08 695.70 698.17 700.49 702.66 704.69 706.58 708.32 709.92 711.38 712.70 713.87 714.90 715.79 716.53 717.12 717.57 717.86 718.01 717.99 717.82 717.49 717.01 716.36 715.58 714.70 713.79 713.07 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 745.51 1500.17 1515.50 1908.02 1922.53 1938.62 1956.38 1975.84 1997.05 2020.03 2044.81 2071.42 2099.86 2130.10 2162.07 2195.66 2230.73 2267.09 2304.54 2342.86 2381.84 2421.28 2460.98 2500.77 2540.50 2580.04 2619.28 2658.12 2696.46 2734.23 2771.37 2807.83 2843.56 2878.51 2912.66 2945.98 2978.45 3010.05 3040.77 3070.60 3099.54 3127.59 3154.73 3180.98 3206.34 3230.82 3254.41 3277.14 3299.00 3320.01 3340.18 3359.51 3378.03 3395.73 3412.63 3428.75 3444.09 3458.66 3472.47 3485.53 3497.85 3509.44 3520.29 3530.42 3539.84 3548.54 3556.52 3563.79 3570.35 3576.20 3581.33 3585.73 3589.41 3592.36 3594.56 3596.01 3596.69 3596.61 3595.73 3594.06 3591.57 3588.25 3584.09 3579.08 3573.17 3566.30 3558.42 2838.95 2832.09 1413.32 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 1488.68 1869.94 2257.12 2276.61 2296.32 2695.02 2717.27 2742.11 2769.41 2799.14 2831.32 2866.01 2903.21 2942.95 2985.18 3029.80 3076.68 3125.61 3176.35 3228.62 3282.12 3336.55 3391.63 3447.09 3502.70 3558.25 3613.53 3668.41 3722.72 3776.35 3829.20 3881.17 3932.18 3982.17 4031.08 4078.87 4125.50 4170.94 4215.17 4258.17 4299.93 4340.44 4379.69 4417.69 4454.44 4489.94 4524.20 4557.22 4589.03 4619.64 4649.05 4677.28 4704.35 4730.27 4755.05 4778.71 4801.28 4822.75 4843.14 4862.48 4880.76 4898.00 4914.22 4929.41 4943.60 4956.77 4968.95 4980.12 4990.30 4999.48 5007.66 5014.84 5021.00 5026.15 5030.28 5033.36 5035.39 5036.36 5036.25 5035.03 5032.71 5029.25 5024.66 5018.91 5012.01 5003.99 4994.90 4273.08 4261.99 4250.86 3532.69 2819.15 703.71 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 734.55 1482.94 2233.46 2250.78 2642.62 2664.82 3064.12 3088.80 3115.36 3144.33 3175.89 3210.09 3247.02 3286.71 3329.21 3374.51 3422.59 3473.32 3526.57 3582.11 3639.68 3698.97 3759.65 3821.41 3883.93 3946.91 4010.09 4073.22 4136.09 4198.52 4260.33 4321.40 4381.58 4440.79 4498.92 4555.90 4611.67 4666.17 4719.36 4771.20 4821.67 4870.74 4918.40 4964.63 5009.44 5052.83 5094.78 5135.32 5174.44 5212.16 5248.49 5283.45 5317.04 5349.29 5380.21 5409.82 5438.14 5465.17 5490.95 5515.48 5538.78 5560.87 5581.76 5601.46 5619.98 5637.34 5653.54 5668.59 5682.49 5695.25 5706.87 5717.36 5726.69 5734.88 5741.92 5747.79 5752.49 5756.01 5758.33 5759.43 5759.30 5757.92 5755.28 5751.35 5746.12 5739.59 5731.76 5722.61 5712.11 5700.22 4976.86 4963.66 4242.71 4230.75 2811.63 1404.08 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 1476.31 2223.56 2609.60 2631.71 3027.18 3052.75 3078.91 3484.23 3514.20 3547.17 3583.01 3621.75 3663.45 3708.19 3755.99 3806.86 3860.77 3917.61 3977.21 4039.33 4103.69 4169.97 4237.82 4306.87 4376.80 4447.26 4517.98 4588.67 4659.10 4729.05 4798.35 4866.82 4934.34 5000.76 5066.01 5129.97 5192.59 5253.79 5313.53 5371.77 5428.46 5483.60 5537.16 5589.12 5639.48 5688.25 5735.41 5780.98 5824.97 5867.38 5908.24 5947.54 5985.32 6021.59 6056.36 6089.66 6121.50 6151.91 6180.90 6208.49 6234.69 6259.54 6283.03 6305.18 6326.01 6345.53 6363.75 6380.67 6396.31 6410.66 6423.72 6435.50 6446.00 6455.20 6463.11 6469.71 6475.00 6478.95 6481.56 6482.80 6482.66 6481.13 6478.17 6473.78 6467.94 6460.64 6451.90 6441.75 6430.31 5705.96 5691.94 5676.95 4953.72 4938.93 4220.22 2804.85 0.00 0.00 0.00 
0.00 0.00 0.00 1464.99 2209.43 2595.10 2985.40 3011.21 3409.44 3438.52 3468.65 3499.26 3531.17 3565.26 3601.83 3641.07 3683.10 3727.99 3775.80 3826.55 3880.20 3936.64 3995.72 4057.23 4120.91 4186.45 4253.53 4321.82 4391.00 4460.75 4530.79 4600.85 4670.70 4740.13 4808.95 4876.99 4944.11 5010.18 5075.11 5138.79 5201.15 5262.13 5321.67 5379.73 5436.27 5491.26 5544.69 5596.55 5646.81 5695.49 5742.58 5788.09 5832.01 5874.38 5915.18 5954.45 5992.20 6028.43 6063.18 6096.46 6128.28 6158.67 6187.64 6215.22 6241.41 6266.24 6289.72 6311.86 6332.68 6352.18 6370.39 6387.29 6402.91 6417.24 6430.29 6442.05 6452.53 6461.71 6469.60 6476.18 6481.45 6485.39 6487.98 6489.22 6489.07 6487.53 6484.57 6480.18 6474.34 6467.02 6458.22 6447.90 6435.97 6422.18 6406.69 6390.19 5664.95 5648.00 4926.12 4208.08 2797.49 0.00 0.00 
0.00 0.00 726.10 1830.51 2213.51 2601.44 2993.33 3389.28 3418.79 3449.09 3856.39 3890.20 3926.25 3964.69 4005.76 4049.64 4096.51 4146.49 4199.64 4256.00 4315.53 4378.13 4443.63 4511.81 4582.37 4655.00 4729.34 4805.03 4881.71 4959.04 5036.71 5114.42 5191.90 5268.93 5345.30 5420.81 5495.32 5568.68 5640.76 5711.48 5780.73 5848.45 5914.58 5979.06 6041.86 6102.95 6162.30 6219.90 6275.75 6329.82 6382.14 6432.69 6481.49 6528.56 6573.89 6617.52 6659.46 6699.72 6738.32 6775.29 6810.65 6844.41 6876.60 6907.24 6936.34 6963.93 6990.01 7014.61 7037.74 7059.41 7079.63 7098.42 7115.77 7131.69 7146.19 7159.26 7170.90 7181.11 7189.88 7197.20 7203.07 7207.45 7210.35 7211.75 7211.61 7209.93 7206.69 7201.85 7195.40 7187.31 7177.55 7166.12 7153.00 7138.34 6411.75 6394.62 6376.38 5651.46 4928.63 4209.18 3495.80 1396.46 0.00 
0.00 0.00 1453.09 2195.10 2580.93 2971.39 3365.59 3395.19 3796.93 3830.00 3864.84 3900.52 3937.71 3976.95 4018.59 4062.88 4110.02 4160.14 4213.32 4269.60 4328.94 4391.25 4456.39 4524.13 4594.20 4666.31 4740.12 4815.27 4891.43 4968.27 5045.47 5122.74 5199.83 5276.49 5352.53 5427.75 5501.99 5575.10 5646.98 5717.50 5786.59 5854.16 5920.15 5984.52 6047.22 6108.21 6167.49 6225.02 6280.80 6334.82 6387.08 6437.59 6486.36 6533.39 6578.70 6622.30 6664.22 6704.46 6743.05 6780.00 6815.35 6849.10 6881.28 6911.91 6941.00 6968.58 6994.65 7019.24 7042.36 7064.02 7084.24 7103.01 7120.35 7136.26 7150.75 7163.81 7175.44 7185.65 7194.41 7201.72 7207.58 7211.97 7214.87 7216.27 7216.15 7214.49 7211.26 7206.45 7200.02 7191.95 7182.19 7170.70 7157.39 7142.23 7125.29 7107.20 6379.82 6360.36 5635.16 4913.08 4196.14 2792.08 0.00 
0.00 0.00 1459.57 2198.83 2583.63 2973.88 3368.60 3398.48 3800.82 3835.16 3870.70 3907.14 3945.00 3984.79 4026.85 4071.45 4118.79 4169.02 4222.22 4278.44 4337.64 4399.76 4464.64 4532.07 4601.82 4673.57 4747.02 4821.81 4897.62 4974.13 5051.02 5128.01 5204.83 5281.27 5357.09 5432.12 5506.20 5579.17 5650.91 5721.32 5790.31 5857.79 5923.71 5988.00 6050.64 6111.59 6170.81 6228.30 6284.05 6338.04 6390.28 6440.76 6489.51 6536.52 6581.82 6625.41 6667.31 6707.54 6746.12 6783.07 6818.40 6852.15 6884.32 6914.94 6944.03 6971.60 6997.67 7022.26 7045.37 7067.03 7087.24 7106.00 7123.34 7139.25 7153.73 7166.78 7178.41 7188.61 7197.38 7204.70 7210.56 7214.96 7217.87 7219.29 7219.19 7217.56 7214.37 7209.60 7203.22 7195.19 7185.48 7174.03 7160.75 7145.53 7128.42 7110.17 6382.76 6362.86 5637.36 4914.83 4196.83 2789.10 0.00 
