0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 7.43 11.29 11.85 12.08 12.35 12.59 12.79 12.94 13.11 13.38 13.93 14.92 15.82 11.54 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.64 14.70 10.56 9.29 9.36 9.55 9.76 9.96 10.12 10.24 10.38 10.61 11.05 11.84 13.10 18.70 29.42 1.69 0.00 0.00 
0.00 0.00 0.00 11.19 10.21 7.26 6.68 6.86 7.00 7.15 7.29 7.41 7.50 7.60 7.78 8.11 8.70 9.45 11.81 20.19 29.95 0.00 0.00 
0.00 0.00 0.00 16.03 8.22 6.55 5.98 6.02 6.14 6.28 6.41 6.51 6.59 6.67 6.81 7.09 7.59 8.41 10.35 16.66 40.03 0.00 0.00 
0.00 0.00 0.00 13.60 7.23 6.30 5.77 5.83 5.96 6.09 6.22 6.32 6.39 6.48 6.61 6.88 7.36 8.13 9.78 14.87 33.76 0.00 0.00 
0.00 0.00 0.00 16.04 8.20 6.54 5.97 6.01 6.14 6.28 6.40 6.51 6.59 6.67 6.81 7.09 7.60 8.43 8.53 16.03 40.02 0.00 0.00 
0.00 0.00 0.00 12.15 10.14 7.28 6.65 6.84 6.99 7.14 7.29 7.40 7.50 7.61 7.78 8.12 8.71 9.48 11.83 19.57 29.93 0.00 0.00 
0.00 0.00 0.00 0.72 14.61 11.54 9.22 9.33 9.53 9.75 9.95 10.11 10.24 10.38 10.62 11.07 11.87 13.16 16.95 29.52 1.69 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 7.47 11.24 11.82 12.06 12.33 12.58 12.79 12.95 13.12 13.40 13.96 14.98 15.90 11.62 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
