0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 1213.71 1236.88 1273.75 1315.73 1358.10 1398.33 1435.00 1467.29 1494.66 1516.83 1533.64 1545.19 1552.03 1555.52 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 686.35 1157.16 1689.67 1740.92 1797.16 1855.95 1914.12 1969.17 2019.42 2063.74 2101.41 2131.94 2155.05 2170.65 2178.77 2179.32 1551.81 932.30 0.00 0.00 
0.00 0.00 0.00 1130.21 1631.44 2185.29 2254.17 2326.87 2401.49 2474.85 2544.24 2607.67 2663.72 2711.44 2750.17 2779.50 2799.22 2809.30 2809.63 2177.49 1547.59 0.00 0.00 
0.00 0.00 0.00 1582.45 1635.56 2190.28 2263.60 2338.32 2413.09 2485.79 2554.28 2616.84 2672.16 2719.29 2757.56 2786.48 2805.74 2815.05 2814.13 2181.27 2168.29 0.00 0.00 
0.00 0.00 0.00 1584.23 1638.04 2191.77 2266.44 2341.90 2416.86 2489.42 2557.66 2619.96 2675.05 2722.00 2760.12 2788.92 2808.05 2817.18 2816.00 2183.30 2169.95 0.00 0.00 
0.00 0.00 0.00 1580.20 1634.03 2188.90 2262.65 2337.70 2412.70 2485.54 2554.12 2616.74 2672.11 2719.29 2757.60 2786.60 2805.97 2815.52 2815.11 2181.98 2168.80 0.00 0.00 
0.00 0.00 0.00 1125.81 1628.59 2182.44 2252.32 2325.72 2400.77 2474.40 2543.96 2607.49 2663.63 2711.42 2750.24 2779.69 2799.60 2809.97 2810.68 2178.49 1548.24 0.00 0.00 
0.00 0.00 0.00 684.78 1155.15 1685.61 1738.75 1795.91 1855.19 1913.64 1968.86 2019.22 2063.63 2101.38 2132.00 2155.24 2171.03 2179.46 2180.59 1552.65 932.78 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 1212.16 1235.73 1272.95 1315.18 1357.72 1398.07 1434.84 1467.19 1494.63 1516.87 1533.79 1545.47 1552.52 1556.25 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
