0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 5.93 8.69 8.89 8.90 9.02 9.21 9.50 9.90 10.48 11.35 12.70 14.80 17.25 13.77 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.69 12.44 8.41 7.22 7.10 7.12 7.22 7.38 7.61 7.94 8.40 9.10 10.17 11.84 14.40 22.60 42.88 3.08 0.00 0.00 
0.00 0.00 0.00 10.79 8.70 5.93 5.32 5.33 5.34 5.42 5.54 5.72 5.97 6.32 6.84 7.63 8.85 10.52 14.56 29.09 54.68 0.00 0.00 
0.00 0.00 0.00 15.61 7.13 5.38 4.84 4.75 4.77 4.83 4.94 5.10 5.31 5.62 6.08 6.78 7.86 9.50 12.62 24.58 73.79 0.00 0.00 
0.00 0.00 0.00 13.29 6.33 5.20 4.68 4.61 4.63 4.70 4.81 4.96 5.17 5.47 5.91 6.59 7.64 9.22 11.96 22.14 61.80 0.00 0.00 
0.00 0.00 0.00 15.70 7.11 5.37 4.83 4.75 4.76 4.83 4.94 5.10 5.31 5.62 6.08 6.78 7.87 9.51 10.45 23.58 73.41 0.00 0.00 
0.00 0.00 0.00 11.78 8.66 5.95 5.30 5.32 5.34 5.42 5.54 5.72 5.97 6.32 6.84 7.64 8.86 10.53 14.52 28.05 54.19 0.00 0.00 
0.00 0.00 0.00 0.77 12.39 9.17 7.17 7.08 7.11 7.21 7.38 7.61 7.94 8.41 9.11 10.19 11.86 14.42 20.43 42.68 3.05 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 5.96 8.66 8.86 8.88 9.00 9.21 9.49 9.90 10.48 11.36 12.72 14.83 17.29 13.80 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
