D_ND	left	0.01	1.31	4.00	14.02	36.66	65.58	98.39	135.29	176.07	220.29	267.45	316.69	365.22	406.04	429.88	436.42	433.12	424.11	410.68	393.43	
D_ND	mid	0.01	3.16	14.92	34.08	55.71	75.75	93.51	107.03	112.19	107.65	95.25	76.50	53.74	32.05	17.95	12.05	9.84	8.90	8.59	8.73	
D_ND	right	0.08	17.08	107.96	141.34	128.79	101.92	70.65	42.38	24.22	15.88	12.08	10.05	8.85	8.12	7.69	7.51	7.51	7.71	8.10	8.72	

D_E_NDE	left	0.00	8.07	29.48	50.93	59.10	61.92	63.72	65.19	66.58	68.18	70.54	74.90	83.86	102.10	132.89	169.67	202.77	229.57	250.92	267.98	
D_E_NDE	mid	0.00	33.83	80.28	101.33	106.77	109.69	113.83	120.96	132.52	146.06	157.57	165.35	168.00	163.07	148.93	130.22	113.53	100.75	91.52	85.13	
D_E_NDE	right	0.00	186.83	300.89	313.12	313.49	309.34	300.35	283.55	257.10	226.41	198.45	175.27	156.60	141.73	129.98	120.77	113.64	108.25	104.31	101.63	

