0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 33.11 34.57 36.46 38.40 40.23 41.90 43.41 44.78 46.02 47.14 48.16 49.09 49.94 50.71 51.43 52.08 52.68 53.23 53.73 54.19 54.62 55.01 55.37 55.70 56.01 56.29 56.55 56.79 57.02 57.22 57.42 57.60 57.77 57.93 58.08 58.23 58.36 58.49 58.62 58.75 58.87 58.98 59.10 59.22 59.33 59.45 59.56 59.68 59.79 59.91 60.03 60.15 60.27 60.39 60.51 60.64 60.76 60.89 61.01 61.12 61.23 61.30 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 40.73 90.33 99.47 139.06 152.16 164.41 175.95 186.64 196.42 205.28 213.30 220.54 227.10 233.05 238.46 243.38 247.87 251.97 255.72 259.15 262.29 265.16 267.80 270.22 272.44 274.48 276.36 278.08 279.67 281.14 282.49 283.75 284.91 285.99 286.99 287.93 288.82 289.65 290.43 291.17 291.89 292.57 293.22 293.86 294.48 295.09 295.68 296.27 296.86 297.44 298.02 298.61 299.19 299.79 300.38 300.99 301.59 302.21 302.83 303.45 304.07 304.69 305.31 305.92 306.51 307.08 307.65 246.62 246.96 123.70 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 71.83 99.08 133.28 147.91 164.23 212.24 228.90 245.00 260.07 273.89 286.45 297.82 308.10 317.39 325.82 333.47 340.42 346.76 352.55 357.83 362.66 367.08 371.13 374.83 378.24 381.36 384.22 386.86 389.28 391.52 393.57 395.48 397.23 398.86 400.38 401.79 403.11 404.35 405.51 406.61 407.66 408.66 409.61 410.53 411.43 412.30 413.15 413.98 414.81 415.63 416.45 417.27 418.09 418.91 419.74 420.57 421.42 422.27 423.13 424.00 424.87 425.74 426.62 427.48 428.34 429.17 429.96 369.37 370.07 370.69 309.54 248.13 62.18 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 25.81 61.23 103.91 117.02 154.20 171.42 218.86 239.45 258.98 277.49 294.75 310.65 325.15 338.31 350.25 361.06 370.87 379.78 387.89 395.27 402.01 408.15 413.77 418.91 423.61 427.92 431.86 435.48 438.81 441.86 444.67 447.25 449.64 451.84 453.87 455.76 457.51 459.14 460.67 462.10 463.45 464.72 465.93 467.08 468.18 469.25 470.27 471.28 472.26 473.22 474.17 475.12 476.06 476.99 477.94 478.88 479.83 480.79 481.76 482.73 483.72 484.71 485.70 486.70 487.70 488.70 489.68 490.64 491.59 492.53 431.94 432.72 371.74 372.42 248.93 124.72 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 53.97 90.22 119.16 134.98 174.69 194.39 215.53 267.76 289.02 309.65 329.07 347.05 363.51 378.51 392.13 404.49 415.72 425.92 435.20 443.65 451.36 458.39 464.81 470.68 476.04 480.96 485.46 489.58 493.37 496.84 500.04 502.98 505.69 508.19 510.51 512.65 514.64 516.50 518.23 519.86 521.38 522.83 524.20 525.50 526.76 527.96 529.13 530.26 531.37 532.47 533.54 534.61 535.67 536.73 537.79 538.86 539.93 541.02 542.10 543.20 544.31 545.43 546.55 547.68 548.80 549.92 551.03 552.12 553.17 492.85 493.83 494.76 433.94 434.78 373.55 249.69 62.56 0.00 0.00 
0.00 0.00 0.00 45.21 77.39 103.47 134.88 152.90 194.78 216.77 239.98 263.29 285.10 305.78 325.20 343.25 359.86 375.06 388.94 401.57 413.08 423.55 433.08 441.77 449.68 456.91 463.50 469.52 475.03 480.07 484.68 488.90 492.78 496.33 499.60 502.60 505.37 507.93 510.29 512.48 514.51 516.40 518.17 519.82 521.38 522.85 524.24 525.57 526.84 528.07 529.25 530.41 531.53 532.63 533.72 534.80 535.87 536.94 538.01 539.09 540.17 541.25 542.34 543.45 544.56 545.67 546.79 547.92 549.05 550.17 551.29 552.40 553.50 554.62 555.72 556.79 496.12 497.10 436.04 374.71 250.45 0.00 0.00 
0.00 0.00 18.36 55.57 77.25 103.54 134.75 171.47 192.82 214.95 265.73 290.18 314.34 337.51 359.32 379.59 398.25 415.33 430.93 445.13 458.06 469.83 480.54 490.30 499.18 507.29 514.68 521.43 527.60 533.23 538.39 543.11 547.44 551.41 555.06 558.41 561.50 564.35 566.98 569.42 571.68 573.79 575.75 577.60 579.33 580.97 582.52 584.00 585.42 586.78 588.10 589.38 590.63 591.86 593.07 594.27 595.46 596.65 597.84 599.04 600.24 601.44 602.66 603.89 605.12 606.36 607.61 608.87 610.13 611.38 612.63 613.87 615.10 616.30 555.98 557.09 558.21 497.39 436.34 375.01 313.31 125.61 0.00 
0.00 0.00 37.40 65.62 88.88 116.91 150.13 170.02 213.31 237.05 262.24 286.98 311.14 334.31 356.17 376.54 395.36 412.64 428.46 442.89 456.05 468.04 478.95 488.90 497.96 506.21 513.74 520.61 526.89 532.62 537.86 542.65 547.04 551.07 554.77 558.17 561.30 564.18 566.84 569.31 571.60 573.73 575.72 577.59 579.34 580.99 582.56 584.05 585.48 586.86 588.19 589.48 590.74 591.98 593.20 594.41 595.60 596.80 598.00 599.19 600.40 601.61 602.83 604.06 605.29 606.54 607.79 609.05 610.31 611.57 612.82 614.07 615.31 616.54 617.78 618.99 558.46 559.62 498.75 437.61 376.12 251.33 0.00 
0.00 0.00 39.98 66.61 88.98 116.27 149.14 168.69 211.35 234.88 259.52 284.24 308.45 331.69 353.65 374.15 393.13 410.60 426.60 441.23 454.58 466.74 477.82 487.92 497.11 505.48 513.12 520.08 526.43 532.23 537.53 542.37 546.81 550.87 554.61 558.03 561.19 564.09 566.78 569.26 571.57 573.71 575.72 577.59 579.35 581.02 582.60 584.10 585.54 586.92 588.25 589.55 590.82 592.06 593.28 594.50 595.70 596.90 598.10 599.30 600.51 601.72 602.94 604.17 605.41 606.65 607.91 609.17 610.43 611.69 612.95 614.21 615.46 616.71 617.94 619.16 558.63 559.80 498.93 437.77 376.29 251.58 0.00 
0.00 0.00 49.29 66.28 99.53 114.52 147.55 185.81 208.59 232.49 257.21 282.14 306.49 329.87 351.97 372.63 391.78 409.40 425.57 440.34 453.83 466.11 477.30 487.49 496.77 505.21 512.90 519.91 526.30 532.13 537.46 542.33 546.78 550.86 554.60 558.04 561.20 564.11 566.80 569.29 571.59 573.74 575.74 577.62 579.38 581.05 582.62 584.13 585.56 586.95 588.28 589.58 590.85 592.09 593.32 594.53 595.73 596.93 598.13 599.33 600.54 601.75 602.98 604.21 605.45 606.69 607.95 609.21 610.48 611.74 613.01 614.28 615.54 616.80 618.05 619.29 620.54 559.91 499.05 500.16 376.42 314.48 0.00 
0.00 0.00 48.74 69.00 97.60 112.39 145.30 183.45 206.09 230.21 255.25 310.72 337.82 364.01 388.77 411.82 433.08 452.56 470.35 486.56 501.31 514.72 526.91 537.99 548.07 557.23 565.57 573.16 580.08 586.39 592.15 597.41 602.22 606.62 610.66 614.37 617.78 620.92 623.82 626.50 628.99 631.30 633.46 635.49 637.39 639.19 640.89 642.51 644.07 645.56 647.01 648.42 649.79 651.14 652.47 653.79 655.11 656.41 657.72 659.04 660.36 661.69 663.03 664.39 665.75 667.13 668.51 669.90 671.30 672.70 674.10 675.49 676.86 616.81 618.07 619.32 620.56 559.96 561.18 500.19 438.90 314.52 63.05 
0.00 0.00 46.54 66.48 94.57 109.52 142.31 180.50 203.44 227.96 253.38 309.21 336.65 363.15 388.19 411.49 432.95 452.60 470.53 486.84 501.67 515.14 527.36 538.46 548.54 557.70 566.03 573.60 580.50 586.78 592.51 597.75 602.53 606.91 610.92 614.60 617.98 621.10 623.97 626.64 629.10 631.40 633.54 635.55 637.44 639.22 640.91 642.52 644.06 645.55 646.98 648.38 649.75 651.09 652.42 653.73 655.04 656.34 657.65 658.96 660.28 661.61 662.95 664.30 665.67 667.04 668.43 669.83 671.23 672.63 674.03 675.42 676.80 616.75 618.01 619.26 620.50 559.90 561.12 500.11 438.81 314.41 63.02 
0.00 0.00 42.86 58.82 90.65 105.89 138.57 177.07 200.66 225.71 251.60 277.64 303.05 327.38 350.33 371.73 391.49 409.62 426.18 441.25 454.96 467.39 478.68 488.91 498.20 506.62 514.27 521.22 527.54 533.30 538.54 543.33 547.70 551.69 555.35 558.71 561.80 564.64 567.26 569.68 571.93 574.02 575.97 577.79 579.51 581.13 582.67 584.14 585.54 586.89 588.20 589.47 590.71 591.93 593.14 594.34 595.52 596.71 597.90 599.09 600.29 601.50 602.72 603.95 605.20 606.45 607.71 608.98 610.25 611.53 612.81 614.08 615.36 616.62 617.88 619.12 620.37 559.73 498.86 499.93 376.16 314.15 0.00 
0.00 0.00 30.82 54.51 75.61 101.91 134.26 155.25 198.18 223.54 250.15 276.78 302.77 327.63 351.03 372.77 392.78 411.07 427.73 442.85 456.55 468.95 480.17 490.33 499.53 507.86 515.42 522.28 528.51 534.18 539.34 544.04 548.34 552.27 555.86 559.16 562.18 564.97 567.54 569.92 572.12 574.17 576.09 577.88 579.57 581.16 582.67 584.11 585.49 586.82 588.11 589.36 590.59 591.80 592.99 594.17 595.35 596.53 597.71 598.90 600.09 601.30 602.52 603.74 604.99 606.24 607.50 608.78 610.05 611.33 612.62 613.89 615.16 616.42 617.67 618.89 558.37 559.51 498.61 437.43 375.90 251.10 0.00 
0.00 0.00 27.53 50.12 70.87 97.29 129.86 151.28 195.14 221.31 249.10 276.48 303.16 328.64 352.54 374.65 394.91 413.35 430.06 445.16 458.80 471.11 482.21 492.24 501.30 509.50 516.92 523.64 529.75 535.30 540.35 544.95 549.14 552.98 556.49 559.71 562.66 565.38 567.89 570.21 572.36 574.36 576.23 577.98 579.63 581.18 582.66 584.07 585.42 586.72 587.99 589.22 590.43 591.62 592.79 593.96 595.13 596.29 597.46 598.64 599.83 601.03 602.25 603.48 604.72 605.97 607.24 608.51 609.79 611.08 612.36 613.64 614.91 616.16 617.43 618.64 558.11 559.23 498.33 437.14 375.57 250.82 0.00 
0.00 0.00 13.08 38.75 57.24 81.40 111.42 147.78 171.56 196.60 249.03 276.69 304.00 330.11 354.53 377.03 397.54 416.10 432.84 447.91 461.45 473.62 484.57 494.43 503.32 511.35 518.61 525.18 531.14 536.55 541.47 545.95 550.03 553.76 557.18 560.31 563.18 565.83 568.27 570.52 572.61 574.56 576.38 578.08 579.69 581.20 582.64 584.02 585.34 586.61 587.85 589.06 590.25 591.41 592.57 593.72 594.88 596.03 597.19 598.36 599.54 600.74 601.95 603.17 604.42 605.67 606.94 608.22 609.51 610.79 612.08 613.35 614.61 615.84 555.56 556.68 557.79 496.96 435.88 374.51 312.69 125.34 0.00 
0.00 0.00 0.00 29.50 54.19 77.58 107.52 127.09 169.32 194.49 221.34 248.27 273.60 297.57 319.93 340.49 359.19 376.05 391.21 404.79 416.96 427.86 437.64 446.43 454.33 461.46 467.89 473.70 478.97 483.75 488.09 492.04 495.65 498.94 501.94 504.70 507.23 509.56 511.71 513.70 515.54 517.25 518.85 520.35 521.77 523.10 524.38 525.59 526.76 527.89 528.98 530.05 531.10 532.14 533.17 534.20 535.22 536.25 537.29 538.34 539.40 540.47 541.56 542.66 543.78 544.91 546.05 547.21 548.37 549.53 550.68 551.83 552.97 554.12 555.25 556.33 495.67 496.62 435.53 374.12 249.89 0.00 0.00 
0.00 0.00 0.00 7.68 34.11 63.52 90.61 107.97 147.68 170.77 195.75 250.04 275.33 299.81 322.72 343.68 362.61 379.57 394.69 408.15 420.14 430.84 440.40 448.96 456.64 463.55 469.78 475.41 480.50 485.12 489.31 493.12 496.60 499.78 502.68 505.34 507.78 510.03 512.10 514.02 515.80 517.46 519.00 520.45 521.82 523.12 524.35 525.53 526.66 527.76 528.82 529.87 530.90 531.91 532.92 533.93 534.94 535.96 536.99 538.02 539.08 540.14 541.23 542.33 543.44 544.58 545.72 546.88 548.05 549.21 550.37 551.51 552.60 492.34 493.35 494.30 433.51 434.31 373.05 249.20 62.41 0.00 0.00 
0.00 0.00 0.00 0.00 17.90 40.27 75.79 90.19 126.90 147.40 196.31 221.18 245.12 267.85 288.90 307.99 325.07 340.23 353.64 365.51 376.02 385.36 393.67 401.09 407.74 413.71 419.08 423.93 428.32 432.30 435.91 439.19 442.18 444.91 447.41 449.70 451.80 453.73 455.52 457.17 458.70 460.12 461.45 462.70 463.88 465.00 466.07 467.08 468.07 469.02 469.94 470.85 471.75 472.63 473.52 474.40 475.29 476.18 477.08 478.00 478.93 479.87 480.83 481.81 482.80 483.81 484.83 485.87 486.91 487.96 489.00 490.02 491.02 492.00 431.48 432.29 371.34 371.99 248.54 124.49 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 51.73 74.81 107.34 124.54 144.39 193.97 215.32 236.01 255.12 272.28 287.44 300.75 312.40 322.63 331.64 339.59 346.65 352.94 358.57 363.61 368.15 372.24 375.94 379.29 382.33 385.10 387.62 389.92 392.03 393.96 395.73 397.36 398.87 400.26 401.55 402.75 403.88 404.94 405.93 406.88 407.78 408.65 409.48 410.29 411.08 411.85 412.62 413.38 414.14 414.90 415.66 416.43 417.21 418.01 418.81 419.64 420.47 421.33 422.20 423.08 423.98 424.90 425.82 426.74 427.66 428.57 429.42 368.92 369.66 370.33 309.23 247.83 62.08 0.00 0.00 0.00 0.00 
