0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 17.11 20.40 20.57 20.65 20.98 21.54 22.38 23.56 25.24 27.68 31.31 36.69 42.85 36.80 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 6.80 25.87 24.14 22.52 22.33 22.40 22.66 23.12 23.78 24.71 26.03 27.95 30.79 34.98 40.96 57.12 87.36 10.76 0.00 0.00 
0.00 0.00 0.00 24.57 24.92 24.98 24.12 24.10 24.15 24.34 24.68 25.16 25.85 26.82 28.22 30.28 33.30 37.22 45.34 66.22 95.25 0.00 0.00 
0.00 0.00 0.00 35.20 22.94 24.28 23.52 23.39 23.43 23.61 23.90 24.33 24.94 25.80 27.05 28.91 31.64 35.50 41.71 57.60 126.94 0.00 0.00 
0.00 0.00 0.00 32.00 21.93 24.04 23.33 23.21 23.27 23.44 23.73 24.15 24.74 25.58 26.79 28.58 31.23 35.00 40.79 52.83 108.85 0.00 0.00 
0.00 0.00 0.00 35.36 22.92 24.27 23.52 23.38 23.43 23.60 23.90 24.33 24.94 25.80 27.06 28.91 31.65 35.52 37.55 55.86 126.67 0.00 0.00 
0.00 0.00 0.00 25.96 24.87 25.01 24.10 24.08 24.14 24.34 24.67 25.16 25.85 26.82 28.23 30.29 33.32 37.24 45.26 64.48 94.91 0.00 0.00 
0.00 0.00 0.00 6.91 25.81 25.08 22.46 22.29 22.38 22.65 23.11 23.77 24.71 26.04 27.96 30.81 35.01 41.00 52.97 87.17 10.74 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 17.14 20.35 20.54 20.62 20.96 21.53 22.37 23.55 25.24 27.70 31.34 36.74 42.91 36.82 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
