0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1012.72	1307.14	1313.49	1321.45	1330.60	1340.75	1351.82	1363.75	1376.52	1390.12	1404.54	1419.79	1435.86	1452.77	1470.50	1489.08	1508.50	1528.78	1549.92	1571.94	1594.85	1618.65	1643.36	1668.98	1695.54	1723.04	1751.50	1780.93	1811.34	1842.75	1875.17	1908.61	1943.10	1978.65	2015.26	2052.97	2091.78	2131.70	2172.77	2214.99	2258.38	2302.95	2348.74	2395.74	2443.99	2493.49	2544.27	2596.35	2649.75	2704.47	2760.55	2818.01	2876.85	2937.11	2998.79	3061.93	3126.54	3192.65	3260.26	3329.41	3400.12	3472.40	3546.27	3621.77	3698.91	3777.71	3858.20	3940.39	4024.31	4109.99	4197.45	4286.70	4377.79	4470.72	4565.52	4662.23	4760.87	4861.46	4964.03	5068.09	5169.46	5267.62	5362.61	5454.47	5543.21	5628.88	5711.48	5791.06	5867.63	5941.22	6011.85	6079.54	6144.31	6206.19	6265.18	6321.30	6374.57	6424.99	6472.58	6517.33	6559.23	6598.28	6634.46	6667.71	6697.98	6725.17	6748.89	6767.97	5275.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	424.93	1279.70	1570.04	1864.77	2164.25	2175.79	2188.55	2497.55	2514.62	2533.71	2554.56	2577.08	2601.20	2626.89	2654.15	2682.97	2713.34	2745.29	2778.81	2813.91	2850.62	2888.95	2928.92	2970.53	3013.82	3058.81	3105.51	3153.94	3204.13	3256.11	3309.90	3365.52	3423.00	3482.36	3543.64	3606.86	3672.04	3739.23	3808.44	3879.70	3953.06	4028.53	4106.15	4185.95	4267.96	4352.22	4438.76	4527.61	4618.80	4712.38	4808.37	4906.82	5007.74	5111.20	5217.21	5325.81	5437.05	5550.95	5667.57	5786.93	5909.07	6034.04	6161.86	6292.59	6426.26	6562.91	6702.59	6845.32	6991.16	7140.15	7292.33	7447.74	7606.42	7768.42	7933.79	8102.56	8274.79	8450.52	8629.80	8812.68	8999.20	9189.43	9383.42	9580.22	9771.92	9957.58	10137.25	10310.99	10478.86	10640.91	10797.17	10947.71	11092.57	11231.79	11365.42	11493.49	11616.05	11733.12	11844.75	11950.94	12051.74	12147.15	12237.19	12321.84	12401.10	12474.91	12543.21	12605.82	12662.44	12712.31	11260.89	11296.70	11328.26	9847.83	8354.51	6849.59	2288.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	702.02	1549.43	1837.78	2130.12	2425.56	2724.86	2739.27	2754.93	3064.77	3084.89	3106.76	3130.66	3156.57	3184.48	3214.33	3246.11	3279.82	3315.45	3353.00	3392.49	3433.92	3477.32	3522.69	3570.07	3619.46	3670.90	3724.41	3780.01	3837.72	3897.59	3959.63	4023.87	4090.35	4159.09	4230.14	4303.51	4379.25	4457.38	4537.95	4620.99	4706.54	4794.62	4885.29	4978.57	5074.51	5173.15	5274.52	5378.67	5485.63	5595.46	5708.18	5823.85	5942.51	6064.19	6188.95	6316.83	6447.87	6582.12	6719.63	6860.44	7004.59	7152.14	7303.14	7457.62	7615.64	7777.25	7942.50	8111.44	8284.12	8460.58	8640.89	8825.09	9013.23	9205.37	9401.56	9601.86	9806.33	10015.01	10227.96	10445.25	10666.93	10893.07	11123.72	11358.95	11598.83	11842.19	12079.25	12308.86	12531.07	12745.95	12953.57	13154.00	13347.29	13533.50	13712.69	13884.91	14050.22	14208.67	14360.29	14505.14	14643.25	14774.66	14899.39	15017.47	15128.90	15233.69	15331.82	15423.26	15507.94	15585.76	15656.60	15720.41	15777.98	14327.52	14370.13	14408.52	12925.48	11430.91	9927.76	8415.63	3832.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1257.90	1822.62	2110.73	2401.97	2696.81	2995.19	3010.03	3315.48	3334.46	3355.66	3378.38	3402.92	3429.47	3458.09	3488.80	3521.61	3556.50	3593.48	3632.55	3673.73	3717.02	3762.44	3810.00	3859.74	3911.66	3965.79	4022.17	4080.81	4141.74	4204.99	4270.59	4338.58	4408.99	4481.84	4557.18	4635.04	4715.45	4798.45	4884.08	4972.37	5063.38	5157.13	5253.66	5353.03	5455.26	5560.40	5668.50	5779.60	5893.75	6010.98	6131.34	6254.89	6381.66	6511.70	6645.07	6781.81	6921.97	7065.59	7212.74	7363.45	7517.79	7675.79	7837.52	8003.02	8172.36	8345.57	8522.72	8703.86	8889.04	9078.33	9271.77	9469.42	9671.34	9877.59	10088.23	10303.31	10522.90	10747.06	10975.84	11209.32	11447.54	11690.59	11938.53	12191.42	12449.34	12712.35	12979.19	13239.13	13490.90	13734.57	13970.23	14197.92	14417.74	14629.73	14833.97	15030.52	15219.44	15400.78	15574.59	15740.94	15899.86	16051.40	16195.60	16332.49	16462.10	16584.44	16699.53	16807.35	16907.91	17001.17	17087.12	17165.79	17237.34	17302.30	17361.53	17413.14	15947.25	15984.90	14496.88	12998.21	11489.46	9972.52	6914.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	693.47	1529.97	2093.72	2381.20	2671.75	2965.64	3263.09	3278.40	3582.70	3602.30	3623.70	3939.78	3966.18	3995.09	4026.42	4060.18	4096.36	4134.97	4176.01	4219.48	4265.40	4313.79	4364.65	4418.00	4473.87	4532.29	4593.27	4656.86	4723.07	4791.93	4863.50	4937.78	5014.83	5094.68	5177.36	5262.93	5351.40	5442.84	5537.28	5634.76	5735.32	5839.02	5945.90	6056.00	6169.38	6286.07	6406.14	6529.63	6656.59	6787.07	6921.13	7058.81	7200.18	7345.28	7494.17	7646.91	7803.56	7964.16	8128.78	8297.47	8470.30	8647.32	8828.59	9014.18	9204.14	9398.53	9597.43	9800.89	10008.97	10221.74	10439.26	10661.60	10888.83	11121.00	11358.20	11600.48	11847.92	12100.58	12358.54	12621.86	12890.63	13164.90	13444.77	13730.31	14021.58	14318.68	14621.69	14930.69	15244.18	15549.57	15845.38	16131.69	16408.58	16676.13	16934.42	17183.54	17423.55	17654.53	17876.54	18089.66	18293.95	18489.47	18676.27	18854.41	19023.93	19184.87	19337.27	19481.16	19616.55	19743.45	19861.87	19971.79	20073.19	20166.07	20250.36	20325.82	18892.69	18950.83	19002.39	17531.16	17568.15	16075.28	14571.69	13058.51	11537.37	8473.49	3857.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	967.47	1801.45	2363.14	2649.92	2939.67	3232.66	3529.10	3544.63	3847.74	3867.58	3889.32	4203.96	4230.86	4259.88	4291.31	4325.24	4361.70	4400.73	4442.33	4486.51	4533.29	4582.69	4634.72	4689.40	4746.76	4806.82	4869.61	4935.15	5003.48	5074.64	5148.65	5225.56	5305.39	5388.19	5473.99	5562.85	5654.80	5749.88	5848.14	5949.62	6054.37	6162.44	6273.88	6388.74	6507.06	6628.89	6754.30	6883.33	7016.04	7152.47	7292.70	7436.76	7584.73	7736.65	7892.59	8052.61	8216.75	8385.10	8557.70	8734.62	8915.91	9101.66	9291.91	9486.73	9686.19	9890.36	10099.29	10313.06	10531.74	10755.39	10984.08	11217.88	11456.86	11701.09	11950.65	12205.61	12466.04	12732.01	13003.60	13280.89	13563.95	13852.87	14147.71	14448.57	14755.52	15068.64	15388.03	15713.78	16045.96	16382.97	16711.30	17029.33	17337.16	17634.87	17922.56	18200.30	18468.17	18726.27	18974.67	19213.43	19442.65	19662.37	19872.68	20073.62	20265.27	20447.66	20620.85	20784.88	20939.78	21085.58	21222.31	21349.98	21468.60	21578.20	21678.80	21770.48	21853.44	21928.56	20489.39	20546.58	20596.89	19120.12	19155.70	17657.76	16149.49	14632.04	13107.23	10034.79	5410.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	964.33	1795.16	2354.23	2639.14	2926.90	3217.71	3511.91	3809.65	3826.51	4131.38	4152.80	4176.51	4493.37	4522.24	4553.58	4587.47	4623.98	4663.16	4705.04	4749.63	4796.97	4847.07	4899.95	4955.64	5014.15	5075.52	5139.77	5206.93	5277.04	5350.13	5426.24	5505.40	5587.64	5673.02	5761.58	5853.34	5948.37	6046.70	6148.39	6253.47	6362.00	6474.03	6589.61	6708.79	6831.62	6958.16	7088.46	7222.58	7360.57	7502.50	7648.42	7798.38	7952.46	8110.71	8273.19	8439.97	8611.11	8786.67	8966.71	9151.31	9340.53	9534.44	9733.10	9936.59	10144.97	10358.30	10576.68	10800.15	11028.80	11262.70	11501.91	11746.53	11996.61	12252.24	12513.49	12780.43	13053.16	13331.73	13616.25	13906.77	14203.40	14506.20	14815.26	15130.68	15452.53	15780.90	16115.88	16457.57	16806.05	17161.42	17521.96	17873.22	18213.48	18542.83	18861.37	19169.19	19466.38	19753.03	20029.22	20295.05	20550.57	20795.89	21031.06	21256.17	21471.27	21676.44	21871.72	22057.18	22232.85	22398.80	22555.05	22701.64	22838.59	22965.95	23083.75	23192.05	23290.93	23380.59	23461.25	22028.14	22090.53	22144.76	20672.19	20710.58	19215.02	17708.52	16191.98	14667.01	13135.05	10053.65	5420.17	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	686.75	1789.51	2345.99	2629.17	3193.60	3483.01	3495.19	3790.94	4090.13	4108.46	4414.95	4438.13	4463.69	4491.72	4814.19	4847.43	4883.62	4922.66	4964.54	5009.27	5056.87	5107.37	5160.80	5217.17	5276.52	5338.86	5404.25	5472.69	5544.24	5618.91	5696.76	5777.82	5862.12	5949.72	6040.64	6134.95	6232.68	6333.88	6438.60	6546.89	6658.80	6774.38	6893.68	7016.77	7143.68	7274.49	7409.25	7548.02	7690.85	7837.80	7988.95	8144.35	8304.06	8468.15	8636.68	8809.72	8987.33	9169.59	9356.56	9548.32	9744.92	9946.44	10152.96	10364.54	10581.26	10803.19	11030.40	11262.98	11500.99	11744.52	11993.64	12248.43	12508.96	12775.33	13047.60	13325.86	13610.20	13900.69	14197.41	14500.46	14809.92	15125.88	15448.42	15777.64	16113.62	16456.46	16806.25	17163.09	17527.06	17898.28	18276.84	18660.91	19035.10	19397.58	19748.45	20087.82	20415.77	20732.41	21037.83	21332.12	21615.36	21887.66	22149.08	22399.70	22639.61	22868.88	23087.58	23295.76	23493.50	23680.84	23857.84	24024.55	24181.02	24327.28	24463.38	24589.34	24705.18	24810.83	24905.95	23490.77	23566.91	23634.29	23693.06	22224.45	22266.21	20773.71	19270.33	19291.67	17769.27	14697.45	13159.30	10069.90	3877.72	0.00	0.00	0.00	0.00	0.00	
