0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 74.46 77.27 79.68 81.35 82.44 83.13 83.56 83.87 84.12 84.37 84.66 85.00 85.37 85.68 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 30.21 59.58 98.52 105.16 109.69 112.70 114.66 115.92 116.75 117.33 117.79 118.22 118.67 119.19 119.75 120.33 86.65 52.32 0.00 0.00 
0.00 0.00 0.00 45.46 81.23 123.57 132.82 139.31 143.70 146.62 148.55 149.84 150.75 151.46 152.09 152.73 153.42 154.15 154.92 121.44 87.41 0.00 0.00 
0.00 0.00 0.00 62.35 77.24 120.70 130.75 137.82 142.66 145.93 148.11 149.60 150.64 151.45 152.15 152.84 153.55 154.31 155.11 121.66 122.41 0.00 0.00 
0.00 0.00 0.00 61.69 75.94 119.71 129.98 137.26 142.27 145.66 147.94 149.50 150.60 151.44 152.17 152.87 153.60 154.37 155.17 121.72 122.43 0.00 0.00 
0.00 0.00 0.00 61.50 76.71 120.39 130.57 137.71 142.59 145.88 148.08 149.57 150.63 151.44 152.15 152.83 153.55 154.32 155.12 121.65 122.41 0.00 0.00 
0.00 0.00 0.00 44.07 80.32 123.07 132.52 139.11 143.57 146.53 148.49 149.80 150.73 151.44 152.08 152.73 153.42 154.16 154.93 121.44 87.40 0.00 0.00 
0.00 0.00 0.00 29.59 58.83 98.14 104.87 109.48 112.55 114.55 115.85 116.70 117.30 117.77 118.21 118.67 119.19 119.75 120.33 86.65 52.31 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 74.13 77.00 79.49 81.22 82.35 83.06 83.52 83.84 84.10 84.36 84.66 85.00 85.37 85.69 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
