0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 7.02 8.58 7.08 5.91 5.18 4.72 4.43 4.24 4.11 4.03 3.98 3.97 3.89 2.65 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 1.85 27.22 11.16 7.18 5.62 4.67 4.09 3.73 3.50 3.35 3.24 3.17 3.13 3.12 3.17 4.09 5.60 0.30 0.00 0.00 
0.00 0.00 0.00 37.84 18.21 7.66 5.13 4.11 3.42 2.99 2.73 2.56 2.44 2.37 2.32 2.29 2.28 2.28 2.58 3.85 5.33 0.00 0.00 
0.00 0.00 0.00 56.79 15.68 6.53 4.56 3.60 3.00 2.63 2.40 2.26 2.16 2.09 2.05 2.03 2.02 2.07 2.32 3.15 7.10 0.00 0.00 
0.00 0.00 0.00 48.17 14.33 6.04 4.42 3.49 2.91 2.56 2.33 2.19 2.10 2.03 1.99 1.97 1.96 2.00 2.24 2.79 5.99 0.00 0.00 
0.00 0.00 0.00 58.06 15.77 6.53 4.56 3.60 3.00 2.63 2.40 2.26 2.16 2.10 2.05 2.03 2.03 2.07 1.93 3.03 7.09 0.00 0.00 
0.00 0.00 0.00 42.26 18.44 7.73 5.13 4.11 3.42 2.99 2.73 2.56 2.44 2.37 2.32 2.29 2.29 2.29 2.58 3.74 5.32 0.00 0.00 
0.00 0.00 0.00 2.13 27.56 12.21 7.17 5.62 4.67 4.09 3.73 3.50 3.35 3.24 3.17 3.14 3.13 3.18 3.72 5.62 0.30 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 7.10 8.58 7.09 5.91 5.18 4.73 4.44 4.25 4.12 4.03 3.99 3.99 3.91 2.67 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
