9	25
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
