0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2.09 1.99 1.84 1.68 1.52 1.37 1.24 1.13 1.03 0.95 0.87 0.81 0.76 0.72 0.68 0.64 0.61 0.59 0.57 0.55 0.53 0.51 0.50 0.49 0.48 0.47 0.47 0.46 0.45 0.45 0.45 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.45 0.45 0.45 0.45 0.45 0.45 0.44 0.44 0.44 0.44 0.44 0.43 0.43 0.43 0.43 0.44 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 4.60 7.04 3.63 4.36 3.99 3.78 3.50 3.20 2.90 2.63 2.38 2.17 1.98 1.82 1.69 1.57 1.47 1.38 1.31 1.24 1.19 1.14 1.09 1.06 1.02 1.00 0.97 0.95 0.93 0.91 0.90 0.89 0.88 0.87 0.86 0.86 0.85 0.85 0.85 0.85 0.85 0.85 0.85 0.85 0.85 0.85 0.85 0.86 0.86 0.86 0.86 0.87 0.87 0.87 0.87 0.88 0.88 0.88 0.88 0.88 0.89 0.89 0.89 0.89 0.89 0.89 0.89 0.89 0.88 0.88 0.88 0.88 0.87 0.87 0.87 0.86 0.86 0.85 0.85 0.85 0.84 0.84 0.84 0.84 0.84 0.89 1.09 1.48 1.70 0.68 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 5.81 3.56 3.49 2.61 2.09 3.34 3.19 2.96 2.70 2.44 2.20 1.99 1.80 1.65 1.51 1.40 1.30 1.21 1.14 1.08 1.02 0.97 0.93 0.90 0.87 0.84 0.82 0.79 0.78 0.76 0.75 0.74 0.73 0.72 0.71 0.71 0.70 0.70 0.69 0.69 0.69 0.69 0.69 0.69 0.69 0.69 0.69 0.70 0.70 0.70 0.70 0.70 0.71 0.71 0.71 0.71 0.72 0.72 0.72 0.72 0.72 0.72 0.72 0.73 0.73 0.73 0.73 0.72 0.72 0.72 0.72 0.72 0.72 0.71 0.71 0.71 0.71 0.70 0.70 0.70 0.69 0.69 0.69 0.69 0.69 0.69 0.72 0.55 0.75 1.04 1.63 1.69 0.05 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 4.55 3.13 3.43 1.78 2.37 1.74 2.90 2.71 2.58 2.39 2.18 1.97 1.78 1.61 1.46 1.33 1.22 1.12 1.04 0.98 0.92 0.87 0.82 0.78 0.75 0.72 0.70 0.67 0.65 0.64 0.62 0.61 0.60 0.59 0.58 0.58 0.57 0.57 0.56 0.56 0.56 0.56 0.55 0.55 0.55 0.55 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.57 0.57 0.57 0.57 0.57 0.57 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.57 0.57 0.57 0.57 0.56 0.56 0.56 0.56 0.56 0.55 0.55 0.55 0.55 0.59 0.65 0.53 0.75 0.85 1.34 2.04 0.07 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 2.96 2.89 2.63 1.39 2.15 1.55 1.27 2.61 2.49 2.32 2.12 1.91 1.73 1.56 1.41 1.29 1.18 1.09 1.01 0.95 0.89 0.84 0.80 0.76 0.73 0.70 0.67 0.65 0.63 0.62 0.60 0.59 0.58 0.57 0.57 0.56 0.55 0.55 0.55 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.55 0.55 0.55 0.55 0.55 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.55 0.55 0.55 0.55 0.55 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.55 0.35 0.48 0.66 0.67 0.94 1.42 1.93 0.00 0.00 0.00 
0.00 0.00 0.00 4.90 3.05 2.48 2.56 1.46 2.46 1.94 1.57 1.45 1.40 1.31 1.20 1.09 0.99 0.89 0.81 0.74 0.68 0.63 0.58 0.54 0.51 0.48 0.46 0.43 0.42 0.40 0.39 0.37 0.36 0.35 0.35 0.34 0.33 0.33 0.32 0.32 0.32 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.34 0.42 0.54 0.60 0.65 0.79 1.03 1.99 1.06 0.00 0.00 
0.00 0.00 3.50 2.86 1.49 1.23 1.39 2.19 1.30 1.05 2.29 2.23 2.12 1.97 1.81 1.64 1.48 1.34 1.22 1.12 1.03 0.95 0.88 0.82 0.78 0.73 0.70 0.66 0.64 0.61 0.59 0.57 0.56 0.54 0.53 0.52 0.51 0.50 0.50 0.49 0.49 0.48 0.48 0.48 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.48 0.48 0.48 0.48 0.48 0.48 0.48 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.48 0.48 0.48 0.48 0.47 0.47 0.47 0.47 0.47 0.47 0.48 0.49 0.31 0.52 0.62 0.71 0.87 1.30 2.42 0.00 0.00 
0.00 0.00 5.25 2.68 1.89 1.82 2.22 1.21 2.22 2.08 1.61 1.43 1.37 1.29 1.19 1.08 0.98 0.89 0.81 0.74 0.68 0.63 0.58 0.54 0.51 0.48 0.46 0.44 0.42 0.40 0.39 0.38 0.37 0.36 0.35 0.34 0.33 0.33 0.33 0.32 0.32 0.32 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.33 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.35 0.45 0.49 0.54 0.57 0.66 0.81 1.11 2.43 0.60 0.00 
0.00 0.00 2.64 1.93 1.30 1.21 1.69 0.91 2.02 1.17 0.99 1.00 0.98 0.93 0.85 0.78 0.70 0.63 0.57 0.52 0.48 0.44 0.41 0.38 0.36 0.34 0.32 0.30 0.29 0.28 0.27 0.26 0.25 0.24 0.24 0.23 0.23 0.23 0.22 0.22 0.22 0.22 0.22 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.21 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.22 0.27 0.46 0.51 0.45 0.65 0.78 1.02 1.73 1.78 0.00 
