0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1156.03 1616.29 1613.79 1610.70 1607.52 1604.55 1601.93 1599.70 1597.90 1596.53 1595.60 1595.12 1595.06 1595.44 1596.25 1597.48 1599.12 1601.17 1603.63 1606.49 1609.75 1613.41 1617.46 1621.92 1626.77 1632.03 1637.70 1643.78 1650.29 1657.22 1664.60 1672.42 1680.70 1689.45 1698.68 1708.40 1718.63 1729.37 1740.64 1752.45 1764.82 1777.76 1791.29 1805.41 1820.15 1835.52 1851.53 1868.20 1885.54 1903.56 1922.27 1941.69 1961.83 1982.70 2004.31 2026.66 2049.76 2073.61 2098.22 2123.59 2149.70 2176.55 2204.14 2232.44 2261.43 2291.08 2321.36 2352.22 2383.59 2415.40 2447.55 2479.91 2512.33 2544.59 2576.41 2607.45 2637.23 2665.20 2690.70 2713.09 2731.84 2746.71 2757.83 2765.56 2770.18 2772.02 1980.19 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1627.95 2088.81 2545.32 2538.57 2532.39 2526.62 2521.30 2516.51 2512.33 2508.80 2505.94 2503.77 2502.30 2501.51 2501.40 2501.98 2503.22 2505.12 2507.67 2510.87 2514.72 2519.19 2524.30 2530.03 2536.39 2543.38 2551.01 2559.27 2568.17 2577.73 2587.96 2598.86 2610.46 2622.75 2635.77 2649.53 2664.04 2679.32 2695.40 2712.28 2730.00 2748.57 2768.01 2788.34 2809.60 2831.79 2854.94 2879.08 2904.22 2930.38 2957.60 2985.87 3015.24 3045.70 3077.29 3110.00 3143.87 3178.88 3215.06 3252.41 3290.92 3330.59 3371.41 3413.36 3456.43 3500.58 3545.77 3591.95 3639.05 3686.98 3735.64 3784.90 3834.58 3884.49 3934.34 3983.82 4032.50 4079.83 4125.17 4167.73 4206.65 4241.10 4270.42 4294.32 4313.00 4327.09 4337.62 4345.76 4352.61 3564.35 2772.39 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 702.11 2100.98 2558.96 3013.81 3004.44 2995.54 3447.46 3439.46 3432.10 3425.51 3419.77 3414.92 3411.00 3408.02 3405.98 3404.88 3404.70 3405.45 3407.11 3409.68 3413.13 3417.47 3422.68 3428.75 3435.69 3443.49 3452.15 3461.68 3472.06 3483.32 3495.46 3508.50 3522.45 3537.32 3553.14 3569.92 3587.68 3606.45 3626.24 3647.09 3669.02 3692.05 3716.22 3741.54 3768.06 3795.79 3824.76 3855.02 3886.58 3919.47 3953.73 3989.38 4026.45 4064.96 4104.95 4146.42 4189.41 4233.93 4279.99 4327.61 4376.79 4427.54 4479.85 4533.72 4589.12 4646.03 4704.42 4764.23 4825.39 4887.84 4951.47 5016.14 5081.71 5147.98 5214.71 5281.59 5348.27 5414.27 5479.04 5541.89 5601.99 5658.41 5710.16 5756.29 5796.08 5829.23 5855.96 5877.01 5893.46 5116.57 5127.12 5135.75 4350.85 3562.04 1186.30 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 704.83 2109.07 2566.90 3021.08 3473.41 3462.19 3451.41 3901.45 3892.04 3883.50 3875.90 3869.31 3863.76 3859.27 3855.85 3853.50 3852.21 3851.98 3852.80 3854.64 3857.51 3861.40 3866.28 3872.15 3879.02 3886.86 3895.68 3905.48 3916.25 3928.02 3940.77 3954.53 3969.31 3985.11 4001.97 4019.91 4038.93 4059.07 4080.35 4102.80 4126.43 4151.29 4177.41 4204.80 4233.50 4263.55 4294.98 4327.82 4362.09 4397.85 4435.11 4473.91 4514.28 4556.24 4599.84 4645.09 4692.02 4740.65 4791.00 4843.08 4896.91 4952.49 5009.81 5068.88 5129.68 5192.18 5256.36 5322.15 5389.50 5458.34 5528.55 5600.02 5672.58 5746.06 5820.22 5894.77 5969.37 6043.59 6116.91 6188.73 6258.31 6324.78 6387.20 6444.60 6496.07 6540.93 6578.93 6610.29 6635.75 6656.38 5883.69 5897.85 5910.09 5129.00 4345.79 3559.54 1185.63 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 2118.27 2577.45 3031.37 3482.81 3932.94 3919.79 3907.32 3895.59 3885.43 3876.48 3868.66 3861.93 3856.28 3851.72 3848.25 3845.84 3844.51 3844.23 3845.01 3846.81 3849.64 3853.49 3858.33 3864.18 3871.01 3878.82 3887.62 3897.40 3908.16 3919.91 3932.66 3946.41 3961.19 3977.00 3993.86 4011.80 4030.83 4050.98 4072.27 4094.73 4118.38 4143.25 4169.37 4196.77 4225.47 4255.53 4286.95 4319.78 4354.05 4389.78 4427.02 4465.78 4506.11 4548.03 4591.56 4636.74 4683.58 4732.10 4782.32 4834.26 4887.92 4943.30 5000.41 5059.22 5119.73 5181.89 5245.67 5311.03 5377.87 5446.13 5515.68 5586.40 5658.11 5730.62 5803.68 5876.99 5950.22 6022.92 6094.60 6164.67 6232.45 6297.16 6357.98 6414.06 6464.67 6509.26 6547.65 6580.10 6607.29 6630.34 6650.60 6667.81 6682.98 5904.97 5125.22 4343.43 3557.66 0.00 0.00 0.00 
0.00 0.00 0.00 1656.98 2590.52 3045.02 3495.91 3944.97 3929.38 4377.40 4363.61 4350.85 4339.38 4329.22 4320.33 4312.70 4306.31 4301.16 4297.23 4294.51 4292.99 4292.65 4293.49 4295.48 4298.62 4302.90 4308.30 4314.81 4322.43 4331.15 4340.97 4351.89 4363.91 4377.03 4391.28 4406.65 4423.16 4440.83 4459.68 4479.74 4501.01 4523.53 4547.33 4572.43 4598.87 4626.67 4655.86 4686.49 4718.58 4752.16 4787.28 4823.97 4862.26 4902.19 4943.79 4987.10 5032.15 5078.97 5127.59 5178.04 5230.34 5284.52 5340.59 5398.56 5458.44 5520.24 5583.94 5649.54 5717.01 5786.31 5857.39 5930.20 6004.64 6080.63 6158.02 6236.67 6316.38 6396.93 6478.04 6559.37 6640.55 6721.09 6800.46 6878.00 6952.99 7024.60 7091.94 7154.13 7210.37 7260.09 7303.10 7339.68 7370.51 7396.63 7419.10 7438.72 6664.76 6680.78 5903.66 5124.87 4343.72 2765.38 0.00 0.00 
0.00 0.00 0.00 2132.33 3061.02 3512.44 3960.71 3942.82 4389.64 4373.59 4358.92 4345.68 4333.88 4323.49 4314.44 4306.69 4300.22 4294.99 4291.00 4288.23 4286.67 4286.29 4287.09 4289.05 4292.16 4296.40 4301.77 4308.25 4315.84 4324.54 4334.34 4345.24 4357.25 4370.37 4384.61 4399.97 4416.48 4434.16 4453.01 4473.07 4494.35 4516.88 4540.69 4565.80 4592.24 4620.04 4649.24 4679.87 4711.96 4745.55 4780.67 4817.35 4855.63 4895.54 4937.12 4980.40 5025.42 5072.19 5120.76 5171.15 5223.37 5277.46 5333.42 5391.27 5451.01 5512.64 5576.16 5641.54 5708.75 5777.77 5848.53 5920.96 5994.98 6070.48 6147.32 6225.34 6304.34 6384.09 6464.30 6544.63 6624.69 6704.02 6782.09 6858.27 6931.87 7002.13 7068.26 7129.46 7185.04 7234.54 7277.82 7315.13 7347.13 7374.78 7399.04 7420.66 7440.25 6666.44 6682.78 5906.09 5127.45 3554.64 0.00 0.00 
0.00 0.00 1192.43 2607.61 3062.10 3512.17 3959.62 4405.51 4387.28 4370.38 4816.36 4802.23 4789.45 4778.04 4768.04 4759.44 4752.25 4746.45 4742.01 4738.93 4737.18 4736.76 4737.63 4739.78 4743.21 4747.89 4753.82 4760.98 4769.37 4778.98 4789.81 4801.86 4815.13 4829.62 4845.36 4862.34 4880.59 4900.12 4920.96 4943.13 4966.65 4991.55 5017.86 5045.61 5074.84 5105.57 5137.85 5171.70 5207.17 5244.29 5283.10 5323.64 5365.94 5410.06 5456.01 5503.84 5553.59 5605.28 5658.96 5714.64 5772.35 5832.11 5893.95 5957.87 6023.88 6091.98 6162.15 6234.38 6308.63 6384.87 6463.03 6543.04 6624.79 6708.17 6793.03 6879.18 6966.41 7054.45 7143.01 7231.70 7320.09 7407.69 7493.90 7578.04 7659.36 7737.01 7810.10 7877.73 7939.14 7993.78 8041.48 8082.51 8117.55 8147.52 8173.58 7405.72 7426.83 7446.20 6672.64 5897.72 5121.11 4341.48 1973.39 0.00 
