6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
8	5
6	23
