0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 42.31 50.32 63.25 77.97 92.43 105.70 117.60 128.22 137.73 146.24 153.84 160.47 165.88 169.34 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 14.67 28.27 55.99 70.74 89.08 109.03 128.65 146.91 163.47 178.37 191.76 203.79 214.55 224.07 232.30 239.23 177.08 108.09 0.00 0.00 
0.00 0.00 0.00 22.86 41.25 73.35 92.43 115.34 140.10 164.65 187.76 208.93 228.11 245.41 260.96 274.89 287.25 298.03 307.25 247.59 181.65 0.00 0.00 
0.00 0.00 0.00 32.09 41.55 73.37 92.86 115.64 139.97 164.11 186.94 207.99 227.15 244.49 260.12 274.15 286.67 297.73 307.41 247.95 254.18 0.00 0.00 
0.00 0.00 0.00 32.36 41.86 73.33 92.93 115.69 139.90 163.91 186.66 207.67 226.83 244.18 259.83 273.89 286.46 297.59 307.37 247.89 254.00 0.00 0.00 
0.00 0.00 0.00 31.88 41.39 73.19 92.72 115.54 139.91 164.06 186.91 207.97 227.14 244.48 260.10 274.13 286.62 297.64 307.24 247.82 254.08 0.00 0.00 
0.00 0.00 0.00 22.39 40.94 72.95 92.15 115.15 139.97 164.57 187.71 208.90 228.08 245.38 260.93 274.85 287.18 297.91 307.07 247.40 181.52 0.00 0.00 
0.00 0.00 0.00 14.52 28.07 55.38 70.41 88.87 108.89 128.57 146.85 163.43 178.34 191.74 203.76 214.50 224.00 232.18 239.02 176.92 108.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 42.10 50.16 63.13 77.88 92.36 105.65 117.57 128.20 137.70 146.22 153.81 160.42 165.79 169.22 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
