0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 7.90 12.02 12.78 13.23 13.64 13.89 13.90 13.72 13.45 13.26 13.30 13.77 14.31 10.58 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.76 15.67 11.15 9.93 10.16 10.53 10.88 11.09 11.13 11.02 10.84 10.72 10.79 11.19 12.09 16.76 26.70 2.08 0.00 0.00 
0.00 0.00 0.00 12.83 10.93 7.75 7.23 7.54 7.83 8.10 8.28 8.34 8.30 8.22 8.18 8.28 8.61 9.16 11.16 18.69 31.09 0.00 0.00 
0.00 0.00 0.00 18.52 8.85 7.04 6.52 6.67 6.94 7.19 7.37 7.44 7.41 7.34 7.30 7.39 7.70 8.34 9.98 15.70 42.10 0.00 0.00 
0.00 0.00 0.00 15.74 7.82 6.78 6.29 6.46 6.74 6.99 7.17 7.23 7.21 7.14 7.11 7.20 7.49 8.10 9.57 14.15 35.50 0.00 0.00 
0.00 0.00 0.00 18.58 8.83 7.02 6.51 6.66 6.93 7.19 7.37 7.44 7.41 7.34 7.30 7.40 7.71 8.36 8.44 15.12 41.93 0.00 0.00 
0.00 0.00 0.00 13.97 10.85 7.77 7.19 7.52 7.82 8.09 8.28 8.34 8.30 8.22 8.18 8.29 8.63 9.19 11.17 18.11 30.89 0.00 0.00 
0.00 0.00 0.00 0.85 15.58 12.17 9.85 10.12 10.51 10.86 11.08 11.13 11.02 10.85 10.74 10.82 11.22 12.14 15.29 26.71 2.07 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 7.93 11.97 12.74 13.20 13.63 13.88 13.90 13.73 13.47 13.28 13.34 13.83 14.39 10.65 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
