0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 1490.67 1485.50 1478.94 1474.31 1472.85 1474.68 1479.38 1486.19 1494.16 1502.27 1509.67 1515.83 1520.27 1521.82 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 913.01 1515.58 2090.28 2073.54 2061.26 2053.63 2050.83 2052.62 2058.31 2066.92 2077.23 2088.02 2098.38 2107.99 2117.31 2127.88 1529.89 916.17 0.00 0.00 
0.00 0.00 0.00 1531.77 2115.90 2680.08 2656.49 2639.55 2628.97 2624.67 2626.16 2632.55 2642.63 2654.99 2668.26 2681.46 2694.30 2707.38 2722.37 2133.43 1533.60 0.00 0.00 
0.00 0.00 0.00 2145.09 2114.06 2676.86 2650.35 2631.59 2619.97 2614.92 2615.71 2621.38 2630.73 2642.47 2655.35 2668.58 2682.09 2696.75 2714.33 2126.50 2144.41 0.00 0.00 
0.00 0.00 0.00 2144.36 2112.91 2675.90 2648.46 2629.04 2616.99 2611.62 2612.15 2617.55 2626.66 2638.17 2650.92 2664.14 2677.82 2692.89 2711.07 2123.10 2141.94 0.00 0.00 
0.00 0.00 0.00 2146.93 2115.24 2677.79 2650.95 2631.96 2620.19 2615.04 2615.77 2621.40 2630.72 2642.42 2655.25 2668.39 2681.73 2696.05 2712.79 2125.52 2143.81 0.00 0.00 
0.00 0.00 0.00 1535.12 2118.04 2681.92 2657.63 2640.22 2629.36 2624.89 2626.27 2632.59 2642.62 2654.91 2668.10 2681.15 2693.74 2706.40 2720.83 2132.09 1532.86 0.00 0.00 
0.00 0.00 0.00 914.31 1517.16 2092.74 2074.84 2061.98 2054.03 2051.06 2052.73 2058.35 2066.90 2077.15 2087.86 2098.07 2107.43 2116.29 2125.99 1528.79 915.59 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 1491.68 1486.22 1479.41 1474.60 1473.02 1474.77 1479.40 1486.17 1494.10 1502.14 1509.43 1515.42 1519.57 1520.76 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
