0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 511.56 516.28 522.95 530.46 538.29 546.17 553.97 561.62 569.07 576.30 583.28 590.01 596.49 602.70 608.66 614.35 619.79 624.98 629.92 634.61 639.07 643.29 647.29 651.07 654.64 657.99 661.15 664.12 666.90 669.50 671.93 674.19 676.29 678.23 680.02 681.67 683.19 684.56 685.81 686.93 687.94 688.82 689.59 690.25 690.79 691.23 691.56 691.79 691.91 691.93 691.84 691.65 691.35 690.94 690.42 689.80 689.06 688.21 687.28 686.28 685.31 684.56 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 956.42 1938.85 1970.52 2503.96 2542.63 2581.59 2621.25 2661.25 2701.19 2740.71 2779.55 2817.53 2854.51 2890.37 2925.06 2958.53 2990.75 3021.70 3051.37 3079.78 3106.92 3132.81 3157.48 3180.94 3203.22 3224.35 3244.35 3263.27 3281.12 3297.95 3313.78 3328.65 3342.59 3355.63 3367.80 3379.14 3389.67 3399.43 3408.44 3416.73 3424.32 3431.24 3437.51 3443.15 3448.18 3452.62 3456.48 3459.77 3462.51 3464.71 3466.37 3467.50 3468.11 3468.19 3467.74 3466.76 3465.24 3463.18 3460.57 3457.39 3453.63 3449.28 3444.32 3438.71 3432.41 3425.29 3417.34 2726.21 2719.39 1357.32 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 1884.81 2386.27 2907.02 2954.72 3005.24 3560.88 3614.45 3669.88 3725.98 3782.01 3837.45 3891.93 3945.18 3997.01 4047.28 4095.90 4142.80 4187.95 4231.31 4272.88 4312.67 4350.69 4386.97 4421.52 4454.38 4485.59 4515.18 4543.21 4569.70 4594.71 4618.27 4640.45 4661.27 4680.80 4699.06 4716.12 4732.00 4746.75 4760.42 4773.04 4784.65 4795.28 4804.98 4813.76 4821.66 4828.70 4834.92 4840.32 4844.94 4848.78 4851.86 4854.18 4855.77 4856.62 4856.73 4856.11 4854.74 4852.63 4849.76 4846.12 4841.70 4836.48 4830.45 4823.58 4815.88 4807.33 4797.98 4104.78 4093.81 4082.99 3393.70 2708.90 676.53 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 904.56 1847.17 2813.77 2861.07 3393.59 3450.49 4006.98 4070.88 4134.50 4198.64 4263.00 4327.06 4390.37 4452.55 4513.32 4572.47 4629.85 4685.36 4738.90 4790.45 4839.98 4887.47 4932.92 4976.37 5017.82 5057.31 5094.87 5130.54 5164.38 5196.42 5226.71 5255.31 5282.27 5307.63 5331.45 5353.79 5374.69 5394.20 5412.37 5429.26 5444.90 5459.34 5472.63 5484.80 5495.89 5505.94 5514.99 5523.05 5530.16 5536.35 5541.63 5546.02 5549.55 5552.21 5554.03 5555.00 5555.13 5554.42 5552.86 5550.45 5547.17 5543.02 5537.99 5532.04 5525.18 5517.38 5508.63 5498.91 5488.16 5476.36 4781.88 4769.18 4077.30 4066.44 2703.65 1350.75 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 1816.08 2761.69 3275.53 3334.89 3877.53 3944.08 4012.34 4583.86 4654.59 4726.87 4799.51 4871.75 4943.06 5013.05 5081.43 5147.96 5212.50 5274.92 5335.15 5393.13 5448.84 5502.26 5553.40 5602.27 5648.91 5693.35 5735.62 5775.77 5813.85 5849.92 5884.02 5916.21 5946.56 5975.11 6001.94 6027.09 6050.62 6072.59 6093.06 6112.08 6129.69 6145.96 6160.93 6174.64 6187.14 6198.46 6208.64 6217.73 6225.74 6232.71 6238.66 6243.61 6247.58 6250.58 6252.63 6253.72 6253.87 6253.08 6251.34 6248.64 6244.97 6240.32 6234.68 6228.02 6220.34 6211.62 6201.87 6191.10 6179.42 5483.85 5470.24 5455.95 4762.04 4748.61 4059.08 2699.07 674.32 0.00 0.00 
0.00 0.00 0.00 1771.23 2702.94 3211.96 3737.44 3806.90 4358.13 4433.96 4511.22 4587.75 4661.85 4735.40 4808.47 4880.79 4952.01 5021.83 5090.00 5156.34 5220.69 5282.95 5343.04 5400.90 5456.51 5509.86 5560.94 5609.78 5656.39 5700.81 5743.07 5783.23 5821.32 5857.40 5891.53 5923.75 5954.13 5982.72 6009.57 6034.76 6058.33 6080.34 6100.85 6119.91 6137.56 6153.87 6168.87 6182.61 6195.13 6206.48 6216.69 6225.80 6233.83 6240.81 6246.78 6251.74 6255.71 6258.72 6260.77 6261.87 6262.02 6261.22 6259.48 6256.78 6253.11 6248.46 6242.81 6236.15 6228.46 6219.72 6209.90 6198.95 6186.79 6173.17 6158.19 6142.58 5446.91 5431.62 4739.39 4050.77 2695.36 0.00 0.00 
0.00 0.00 861.55 2205.38 2699.34 3210.75 3737.65 4279.12 4358.04 4436.56 5010.34 5092.92 5176.08 5258.94 5341.09 5422.15 5501.80 5579.77 5655.81 5729.75 5801.43 5870.75 5937.64 6002.03 6063.90 6123.25 6180.07 6234.39 6286.23 6335.62 6382.62 6427.27 6469.62 6509.74 6547.68 6583.50 6617.28 6649.06 6678.92 6706.92 6733.12 6757.59 6780.39 6801.57 6821.20 6839.32 6856.00 6871.28 6885.20 6897.82 6909.17 6919.29 6928.22 6935.99 6942.62 6948.14 6952.57 6955.92 6958.21 6959.44 6959.63 6958.76 6956.85 6953.88 6949.83 6944.71 6938.49 6931.14 6922.65 6912.99 6902.13 6890.02 6876.66 6862.17 6164.69 6148.48 6131.67 5436.45 4743.23 4053.07 3368.28 1346.41 0.00 
0.00 0.00 1722.84 2636.56 3138.86 3659.19 4195.50 4275.84 4835.73 4921.15 5008.71 5094.38 5179.06 5262.84 5345.54 5426.93 5506.77 5584.82 5660.90 5734.84 5806.51 5875.82 5942.69 6007.07 6068.93 6128.27 6185.10 6239.42 6291.27 6340.68 6387.69 6432.36 6474.74 6514.88 6552.85 6588.70 6622.50 6654.31 6684.20 6712.23 6738.47 6762.97 6785.79 6807.00 6826.66 6844.81 6861.51 6876.81 6890.75 6903.39 6914.76 6924.90 6933.84 6941.62 6948.26 6953.79 6958.23 6961.59 6963.89 6965.13 6965.33 6964.48 6962.57 6959.62 6955.59 6950.49 6944.29 6936.98 6928.52 6918.87 6908.00 6895.84 6882.27 6867.26 6850.96 6833.91 6136.32 6118.80 5423.64 4731.30 4043.36 2692.03 0.00 
0.00 0.00 1735.30 2638.33 3136.33 3654.00 4190.22 4271.10 4831.12 4918.29 5006.27 5093.24 5179.05 5263.66 5346.96 5428.78 5508.92 5587.20 5663.44 5737.50 5809.27 5878.65 5945.57 6010.01 6071.92 6131.31 6188.17 6242.53 6294.41 6343.86 6390.90 6435.60 6478.01 6518.18 6556.17 6592.05 6625.88 6657.72 6687.63 6715.68 6741.94 6766.46 6789.31 6810.54 6830.21 6848.38 6865.09 6880.41 6894.37 6907.02 6918.40 6928.55 6937.51 6945.30 6951.95 6957.49 6961.94 6965.31 6967.62 6968.87 6969.08 6968.25 6966.37 6963.44 6959.45 6954.38 6948.23 6940.96 6932.56 6922.97 6912.16 6900.05 6886.53 6871.49 6854.94 6837.74 6140.09 6122.12 5426.59 4733.68 4044.66 2689.75 0.00 
0.00 0.00 2160.04 2632.41 3570.03 3643.06 4181.13 4732.51 4821.45 4911.20 5000.37 5088.48 5175.22 5260.60 5344.55 5426.91 5507.51 5586.16 5662.71 5737.03 5809.01 5878.57 5945.66 6010.22 6072.25 6131.73 6188.68 6243.11 6295.06 6344.56 6391.65 6436.39 6478.84 6519.04 6557.06 6592.96 6626.81 6658.66 6688.59 6716.66 6742.93 6767.46 6790.32 6811.55 6831.23 6849.41 6866.13 6881.45 6895.42 6908.07 6919.46 6929.62 6938.58 6946.37 6953.03 6958.58 6963.04 6966.42 6968.75 6970.02 6970.25 6969.44 6967.60 6964.70 6960.76 6955.75 6949.66 6942.47 6934.16 6924.68 6913.99 6902.04 6888.72 6873.90 6857.43 6839.94 6821.91 6124.47 5428.86 5412.14 4045.73 3362.75 0.00 
0.00 0.00 2153.00 2830.32 3556.05 3629.31 4167.86 4719.83 4809.48 4900.60 4991.06 5580.26 5675.09 5769.50 5862.80 5954.48 6044.20 6131.69 6216.77 6299.29 6379.13 6456.21 6530.48 6601.90 6670.47 6736.18 6799.06 6859.12 6916.41 6970.98 7022.88 7072.16 7118.90 7163.15 7204.99 7244.49 7281.71 7316.74 7349.64 7380.48 7409.35 7436.30 7461.40 7484.72 7506.33 7526.28 7544.64 7561.46 7576.79 7590.68 7603.18 7614.33 7624.17 7632.74 7640.05 7646.16 7651.07 7654.80 7657.38 7658.81 7659.11 7658.27 7656.30 7653.19 7648.94 7643.53 7636.96 7629.21 7620.25 7610.07 7598.65 7586.01 7572.19 6874.38 6858.18 6840.79 6822.98 6125.62 6107.87 5413.47 4722.39 3363.13 672.27 
0.00 0.00 2135.57 2811.76 3535.98 3611.22 4150.08 4702.88 4793.91 4886.58 4978.44 5568.66 5664.59 5759.96 5854.11 5946.56 6036.95 6125.04 6210.64 6293.62 6373.85 6451.28 6525.85 6597.54 6666.32 6732.23 6795.26 6855.46 6912.87 6967.53 7019.50 7068.85 7115.64 7159.93 7201.80 7241.32 7278.56 7313.60 7346.50 7377.35 7406.21 7433.16 7458.25 7481.57 7503.17 7523.12 7541.47 7558.28 7573.60 7587.48 7599.98 7611.13 7620.96 7629.53 7636.85 7642.96 7647.88 7651.63 7654.23 7655.69 7656.01 7655.21 7653.29 7650.24 7646.06 7640.74 7634.27 7626.64 7617.82 7607.81 7596.59 7584.18 7570.61 6873.07 6857.14 6840.17 6822.74 6125.65 6108.18 5414.08 4723.26 3364.45 672.49 
0.00 0.00 2108.43 2577.21 3510.89 3588.98 4128.11 4682.39 4775.20 4869.26 4962.58 5054.36 5144.32 5232.57 5319.06 5403.68 5486.27 5566.67 5644.76 5720.43 5793.58 5864.15 5932.11 5997.42 6060.09 6120.12 6177.53 6232.36 6284.63 6334.40 6381.72 6426.64 6469.23 6509.54 6547.65 6583.62 6617.51 6649.40 6679.34 6707.41 6733.68 6758.20 6781.04 6802.25 6821.91 6840.06 6856.75 6872.05 6885.99 6898.63 6910.00 6920.15 6929.10 6936.90 6943.57 6949.14 6953.63 6957.05 6959.43 6960.78 6961.10 6960.41 6958.70 6955.97 6952.23 6947.46 6941.66 6934.82 6926.91 6917.91 6907.79 6896.49 6883.91 6869.94 6854.40 6838.14 6821.22 6124.64 5429.72 5414.05 4048.17 3366.74 0.00 
0.00 0.00 1659.79 2548.07 3046.04 3564.84 4103.30 4193.20 4755.47 4849.21 4943.72 5036.68 5127.80 5217.15 5304.66 5390.22 5473.67 5554.86 5633.65 5709.93 5783.63 5854.69 5923.06 5988.73 6051.70 6111.99 6169.62 6224.62 6277.04 6326.93 6374.34 6419.34 6461.99 6502.34 6540.48 6576.46 6610.36 6642.24 6672.18 6700.24 6726.49 6750.98 6773.80 6794.99 6814.62 6832.75 6849.42 6864.69 6878.61 6891.23 6902.59 6912.72 6921.66 6929.46 6936.13 6941.70 6946.19 6949.63 6952.03 6953.41 6953.77 6953.12 6951.46 6948.81 6945.15 6940.48 6934.80 6928.10 6920.36 6911.57 6901.69 6890.67 6878.40 6864.84 6850.23 6834.96 6138.81 6122.71 5428.43 4736.65 4048.49 2695.81 0.00 
0.00 0.00 1635.01 2519.06 3017.40 3538.38 4078.05 4168.99 4732.99 4827.75 4923.66 5017.16 5109.04 5199.30 5287.79 5374.31 5458.67 5540.71 5620.28 5697.27 5771.58 5843.18 5912.01 5978.09 6041.40 6101.97 6159.84 6215.03 6267.61 6317.63 6365.14 6410.22 6452.92 6493.31 6531.47 6567.46 6601.36 6633.23 6663.15 6691.19 6717.41 6741.87 6764.65 6785.81 6805.41 6823.50 6840.13 6855.38 6869.27 6881.86 6893.19 6903.30 6912.23 6920.01 6926.68 6932.25 6936.75 6940.20 6942.63 6944.03 6944.43 6943.82 6942.23 6939.64 6936.07 6931.50 6925.95 6919.40 6911.86 6903.30 6893.72 6883.10 6871.39 6858.62 6844.81 6830.40 6135.06 6119.98 5426.64 4735.89 4050.10 2698.59 0.00 
