0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 26.80 32.34 30.56 29.01 28.26 28.03 28.09 28.31 28.58 28.86 29.13 29.45 29.17 22.97 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 9.13 57.67 39.11 32.70 30.44 29.16 28.50 28.26 28.25 28.36 28.52 28.69 28.86 29.06 29.41 34.03 37.48 7.20 0.00 0.00 
0.00 0.00 0.00 63.65 46.80 35.65 31.71 30.27 29.26 28.72 28.46 28.38 28.40 28.46 28.53 28.62 28.73 28.75 30.25 32.61 35.40 0.00 0.00 
0.00 0.00 0.00 93.32 41.61 33.62 30.36 28.85 27.96 27.47 27.25 27.18 27.19 27.24 27.29 27.36 27.46 27.69 28.91 29.05 47.71 0.00 0.00 
0.00 0.00 0.00 81.50 38.91 32.82 29.96 28.53 27.67 27.20 26.98 26.91 26.92 26.96 27.01 27.07 27.15 27.35 28.54 27.24 42.36 0.00 0.00 
0.00 0.00 0.00 94.57 41.67 33.60 30.34 28.84 27.95 27.47 27.25 27.18 27.19 27.24 27.30 27.37 27.47 27.72 26.95 28.47 47.72 0.00 0.00 
0.00 0.00 0.00 69.34 46.90 35.74 31.67 30.24 29.25 28.71 28.46 28.38 28.40 28.47 28.54 28.63 28.76 28.79 30.27 32.06 35.41 0.00 0.00 
0.00 0.00 0.00 9.52 57.86 41.39 32.60 30.39 29.13 28.49 28.25 28.25 28.36 28.53 28.71 28.89 29.10 29.47 32.15 37.61 7.20 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 26.93 32.29 30.53 28.99 28.25 28.02 28.09 28.32 28.60 28.89 29.18 29.52 29.27 23.06 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
