0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	313.65	311.57	307.69	303.33	299.01	294.94	291.21	287.86	284.88	282.29	280.10	278.30	276.91	275.92	275.34	275.18	275.42	276.08	277.14	278.60	280.47	282.72	285.37	288.39	291.78	295.53	299.61	303.93	308.29	312.16	314.24	0.00	0.00	0.00	
0.00	0.00	0.00	321.98	316.76	310.21	305.08	300.41	296.06	292.03	288.35	285.03	282.10	279.55	277.38	275.61	274.24	273.27	272.70	272.53	272.77	273.42	274.46	275.90	277.74	279.96	282.57	285.55	288.89	292.60	296.64	301.00	305.67	310.83	317.42	322.74	0.00	0.00	
0.00	0.00	326.72	324.04	315.64	308.85	303.25	298.36	293.94	289.92	286.26	282.98	280.07	277.54	275.40	273.65	272.29	271.33	270.76	270.60	270.84	271.47	272.51	273.93	275.75	277.95	280.52	283.47	286.79	290.46	294.50	298.92	303.81	309.41	316.21	324.59	327.17	0.00	
0.00	0.00	332.13	323.40	315.03	308.09	302.31	297.31	292.85	288.81	285.17	281.90	279.00	276.49	274.36	272.62	271.26	270.31	269.75	269.59	269.82	270.45	271.48	272.90	274.70	276.89	279.45	282.38	285.68	289.35	293.38	297.84	302.82	308.58	315.46	323.74	332.33	0.00	
0.00	0.00	332.37	323.55	315.12	308.15	302.34	297.33	292.86	288.82	285.17	281.90	279.00	276.49	274.36	272.62	271.26	270.31	269.75	269.59	269.82	270.45	271.48	272.90	274.70	276.89	279.45	282.38	285.68	289.34	293.38	297.84	302.82	308.56	315.43	323.69	332.27	0.00	
0.00	0.00	327.14	324.42	315.89	309.00	303.33	298.41	293.97	289.93	286.27	282.98	280.07	277.54	275.40	273.65	272.29	271.33	270.76	270.60	270.84	271.47	272.51	273.93	275.75	277.95	280.52	283.47	286.79	290.46	294.50	298.91	303.80	309.38	316.16	324.53	327.10	0.00	
0.00	0.00	0.00	322.52	317.07	310.39	305.18	300.47	296.09	292.04	288.36	285.04	282.10	279.55	277.38	275.61	274.24	273.27	272.70	272.53	272.77	273.42	274.46	275.90	277.74	279.96	282.57	285.55	288.89	292.59	296.63	300.99	305.65	310.80	317.38	322.69	0.00	0.00	
0.00	0.00	0.00	0.00	313.84	311.70	307.77	303.38	299.04	294.96	291.22	287.86	284.88	282.29	280.10	278.30	276.91	275.92	275.34	275.18	275.42	276.08	277.14	278.60	280.47	282.72	285.37	288.39	291.78	295.53	299.60	303.92	308.27	312.14	314.21	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
