0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1013.38	1420.65	1423.19	1426.66	1430.57	1434.59	1438.55	1442.36	1445.97	1449.33	1452.41	1455.19	1457.65	1459.77	1461.54	1462.96	1464.01	1464.69	1465.00	1464.95	1464.52	1463.72	1462.56	1461.04	1459.17	1456.96	1454.44	1451.60	1448.49	1445.10	1441.48	1437.68	1433.80	1429.98	1426.57	1424.04	1015.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	1411.23	1817.63	2228.21	2234.79	2241.19	2247.62	2254.06	2260.43	2266.62	2272.55	2278.14	2283.34	2288.11	2292.41	2296.21	2299.49	2302.24	2304.43	2306.06	2307.13	2307.61	2307.53	2306.87	2305.64	2303.84	2301.50	2298.61	2295.21	2291.30	2286.93	2282.11	2276.87	2271.24	2265.31	2259.14	2252.85	2246.52	2240.16	2233.58	1822.04	1414.75	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	602.51	1809.84	2218.50	2630.42	2638.90	2647.50	3063.64	3072.48	3081.29	3089.94	3098.31	3106.29	3113.82	3120.82	3127.23	3133.01	3138.13	3142.55	3146.24	3149.20	3151.40	3152.83	3153.49	3153.38	3152.50	3150.85	3148.44	3145.30	3141.43	3136.86	3131.62	3125.74	3119.27	3112.22	3104.64	3096.62	3088.24	3079.62	3070.88	2653.88	2645.25	2636.68	2223.80	1814.31	604.05	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	601.34	1805.95	2214.92	2627.14	3041.21	3051.35	3061.68	3479.65	3489.93	3500.03	3509.85	3519.29	3528.28	3536.73	3544.57	3551.76	3558.23	3563.96	3568.91	3573.05	3576.35	3578.82	3580.43	3581.17	3581.06	3580.07	3578.24	3575.55	3572.04	3567.72	3562.61	3556.76	3550.19	3542.95	3535.04	3526.53	3517.48	3507.97	3498.09	3487.93	3069.08	3058.69	3048.33	2633.06	2220.02	1810.44	602.91	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	1802.03	2209.89	2622.12	3036.51	3452.34	3464.09	3475.89	3487.71	3498.64	3509.02	3518.94	3528.39	3537.33	3545.70	3553.46	3560.56	3566.95	3572.60	3577.48	3581.56	3584.82	3587.26	3588.85	3589.59	3589.48	3588.52	3586.72	3584.08	3580.63	3576.38	3571.36	3565.59	3559.12	3551.97	3544.15	3535.70	3526.65	3517.06	3506.93	3496.16	3484.41	3472.55	3460.57	3043.35	2627.94	2215.18	1806.79	0.00	0.00	0.00	
0.00	0.00	0.00	1398.36	2203.58	2615.00	3029.37	3445.49	3458.53	3876.70	3889.61	3902.32	3914.52	3926.21	3937.36	3947.95	3957.95	3967.29	3975.94	3983.83	3990.94	3997.23	4002.65	4007.19	4010.82	4013.53	4015.30	4016.13	4016.01	4014.95	4012.95	4010.03	4006.20	4001.48	3995.91	3989.51	3982.31	3974.36	3965.65	3956.21	3946.09	3935.33	3923.95	3911.95	3899.36	3886.43	3467.13	3453.81	3036.50	2621.40	2209.46	1402.37	0.00	0.00	
0.00	0.00	0.00	1797.58	2606.70	3020.09	3436.14	3450.22	3868.64	3882.72	3896.33	3909.39	3921.81	3933.60	3944.80	3955.39	3965.35	3974.65	3983.23	3991.07	3998.12	4004.34	4009.72	4014.21	4017.81	4020.49	4022.25	4023.07	4022.96	4021.92	4019.95	4017.07	4013.29	4008.63	4003.12	3996.79	3989.67	3981.79	3973.14	3963.75	3953.65	3942.87	3931.42	3919.25	3906.35	3892.79	3878.66	3459.19	3445.07	3028.10	2613.93	1802.76	0.00	0.00	
0.00	0.00	996.85	2197.86	2608.61	3022.89	3439.55	3857.95	3873.02	3887.76	4308.34	4322.19	4335.60	4348.51	4360.86	4372.57	4383.59	4393.87	4403.37	4412.04	4419.84	4426.72	4432.66	4437.63	4441.60	4444.57	4446.51	4447.43	4447.31	4446.16	4443.99	4440.81	4436.64	4431.49	4425.41	4418.42	4410.55	4401.85	4392.30	4381.93	4370.79	4358.94	4346.43	4333.34	4319.70	3898.22	3883.56	3868.57	3449.12	3031.48	2616.25	2204.48	999.97	0.00	
0.00	0.00	1394.78	2198.92	2610.33	3025.11	3442.07	3860.83	3876.35	4297.18	4312.12	4326.34	4339.94	4352.94	4365.32	4377.04	4388.05	4398.31	4407.78	4416.41	4424.17	4431.03	4436.94	4441.88	4445.84	4448.80	4450.73	4451.64	4451.53	4450.39	4448.24	4445.09	4440.94	4435.84	4429.80	4422.85	4415.03	4406.37	4396.86	4386.52	4375.41	4363.56	4351.01	4337.77	4323.83	4309.12	3887.37	3871.99	3452.19	3034.19	2618.36	2205.83	1399.25	0.00	
0.00	0.00	1394.05	2199.45	3012.45	3428.30	3443.62	3862.47	3878.33	4299.28	4314.37	4328.77	4342.49	4355.56	4367.97	4379.70	4390.71	4400.97	4410.42	4419.04	4426.79	4433.62	4439.52	4444.45	4448.40	4451.35	4453.28	4454.19	4454.08	4452.95	4450.81	4447.67	4443.55	4438.47	4432.45	4425.53	4417.74	4409.11	4399.63	4389.31	4378.22	4366.37	4353.79	4340.49	4326.45	4311.64	3889.80	3874.12	3454.23	3439.03	3022.06	2206.65	1398.69	0.00	
0.00	0.00	1393.75	2199.51	3012.71	3428.63	3444.02	3862.87	3878.86	4299.82	4315.01	4329.48	4343.26	4356.37	4368.80	4380.55	4391.57	4401.83	4411.28	4419.90	4427.64	4434.48	4440.37	4445.30	4449.25	4452.20	4454.13	4455.04	4454.94	4453.81	4451.68	4448.55	4444.43	4439.36	4433.35	4426.45	4418.67	4410.06	4400.59	4390.29	4379.21	4367.37	4354.80	4341.50	4327.44	4312.60	3890.76	3874.99	3455.08	3439.83	3022.74	2207.01	1398.56	0.00	
0.00	0.00	1393.88	2199.17	3012.03	3427.82	3443.17	3862.00	3877.91	4298.88	4314.03	4328.48	4342.26	4355.37	4367.82	4379.58	4390.61	4400.88	4410.36	4418.99	4426.74	4433.59	4439.49	4444.43	4448.39	4451.34	4453.27	4454.19	4454.09	4452.96	4450.83	4447.69	4443.58	4438.50	4432.49	4425.58	4417.81	4409.19	4399.73	4389.44	4378.37	4366.56	4354.03	4340.79	4326.82	4312.06	3890.23	3874.59	3454.67	3439.47	3022.46	2206.96	1398.86	0.00	
0.00	0.00	1394.45	2198.37	2609.64	3024.27	3441.15	3859.88	3875.50	4296.37	4311.44	4325.78	4339.49	4352.57	4365.02	4376.79	4387.85	4398.15	4407.65	4416.31	4424.09	4430.96	4436.89	4441.85	4445.81	4448.78	4450.72	4451.64	4451.54	4450.41	4448.27	4445.12	4441.00	4435.90	4429.88	4422.95	4415.16	4406.53	4397.05	4386.76	4375.71	4363.93	4351.47	4338.36	4324.59	4309.95	3888.25	3872.93	3453.09	3035.03	2619.12	2206.49	1399.57	0.00	
0.00	0.00	996.54	2197.04	2607.56	3021.59	3438.10	3856.49	3871.72	3886.66	4307.33	4321.37	4334.93	4347.97	4360.42	4372.21	4383.30	4393.64	4403.18	4411.89	4419.71	4426.62	4432.58	4437.57	4441.56	4444.54	4446.50	4447.43	4447.32	4446.18	4444.03	4440.86	4436.71	4431.59	4425.53	4418.57	4410.74	4402.08	4392.58	4382.28	4371.23	4359.48	4347.10	4334.17	4320.73	3899.37	3884.94	3870.01	3450.49	3032.77	2617.43	2205.35	1000.25	0.00	
0.00	0.00	0.00	1796.70	2605.27	3018.24	3434.08	3448.38	3866.86	3881.27	3895.15	3908.42	3921.02	3932.96	3944.27	3954.96	3965.01	3974.37	3983.00	3990.88	3997.97	4004.23	4009.63	4014.14	4017.76	4020.46	4022.23	4023.07	4022.98	4021.95	4020.00	4017.14	4013.38	4008.75	4003.27	3996.97	3989.90	3982.07	3973.49	3964.17	3954.17	3943.51	3932.20	3920.22	3907.56	3894.31	3880.39	3460.97	3446.91	3029.85	2615.41	1803.62	0.00	0.00	
0.00	0.00	0.00	1397.67	2202.15	2612.88	3026.82	3443.05	3456.58	3874.96	3888.20	3901.16	3913.58	3925.44	3936.74	3947.45	3957.53	3966.95	3975.66	3983.61	3990.77	3997.09	4002.54	4007.11	4010.76	4013.49	4015.28	4016.13	4016.03	4014.99	4013.01	4010.11	4006.31	4001.62	3996.08	3989.73	3982.58	3974.70	3966.06	3956.71	3946.71	3936.08	3924.88	3913.09	3900.76	3888.14	3469.01	3455.81	3038.34	2623.11	2210.77	1403.06	0.00	0.00	
0.00	0.00	0.00	0.00	1800.84	2208.00	2619.58	3033.89	3450.08	3462.30	3474.45	3486.53	3497.68	3508.24	3518.30	3527.87	3536.90	3545.35	3553.18	3560.33	3566.76	3572.45	3577.36	3581.47	3584.76	3587.22	3588.83	3589.59	3589.50	3588.56	3586.78	3584.17	3580.74	3576.52	3571.54	3565.82	3559.40	3552.32	3544.57	3536.21	3527.29	3517.84	3507.87	3497.30	3485.82	3474.25	3462.61	3045.27	2629.64	2216.58	1807.84	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	600.94	1804.59	2212.99	2624.90	3039.12	3049.68	3060.32	3478.36	3488.89	3499.18	3509.15	3518.73	3527.82	3536.35	3544.27	3551.51	3558.03	3563.80	3568.78	3572.95	3576.29	3578.78	3580.41	3581.17	3581.08	3580.12	3578.30	3575.65	3572.16	3567.87	3562.81	3557.00	3550.49	3543.32	3535.50	3527.09	3518.16	3508.80	3499.10	3489.15	3070.42	3060.32	3050.31	2634.88	2221.46	1811.53	603.22	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	602.11	1808.58	2216.93	2628.73	2637.48	2646.31	3062.47	3071.52	3080.51	3089.29	3097.78	3105.86	3113.47	3120.53	3127.00	3132.83	3137.98	3142.43	3146.15	3149.13	3151.36	3152.81	3153.49	3153.40	3152.54	3150.91	3148.53	3145.41	3141.58	3137.04	3131.85	3126.03	3119.62	3112.65	3105.17	3097.26	3089.02	3080.57	3072.02	2655.11	2646.77	2638.39	2225.24	1815.42	604.37	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	1410.41	1816.56	2227.05	2233.80	2240.35	2246.92	2253.48	2259.95	2266.22	2272.22	2277.87	2283.12	2287.93	2292.26	2296.09	2299.40	2302.17	2304.38	2306.03	2307.11	2307.61	2307.54	2306.90	2305.69	2303.91	2301.59	2298.73	2295.35	2291.48	2287.15	2282.38	2277.20	2271.65	2265.80	2259.74	2253.57	2247.39	2241.24	2234.78	1823.09	1415.55	0.00	0.00	0.00	0.00	0.00	0.00	
