0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 1312.19 1319.80 1333.22 1349.16 1365.86 1382.28 1397.52 1410.71 1421.03 1427.77 1430.44 1429.06 1424.73 1420.69 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 773.01 1290.36 1836.74 1857.92 1880.05 1903.11 1926.35 1948.83 1969.51 1987.29 2001.10 2009.94 2013.07 2010.05 2000.81 1985.12 1396.61 834.44 0.00 0.00 
0.00 0.00 0.00 1280.54 1815.26 2373.07 2402.80 2432.41 2462.34 2491.98 2520.35 2546.26 2568.40 2585.48 2596.28 2599.81 2595.42 2582.79 2561.47 1961.48 1378.84 0.00 0.00 
0.00 0.00 0.00 1793.25 1820.46 2379.19 2412.22 2443.72 2474.37 2504.05 2532.11 2557.55 2579.16 2595.71 2606.00 2608.99 2603.81 2589.72 2565.91 1964.50 1932.55 0.00 0.00 
0.00 0.00 0.00 1794.73 1822.86 2381.15 2415.22 2447.40 2478.36 2508.11 2536.10 2561.40 2582.85 2599.24 2609.37 2612.20 2606.80 2592.35 2568.03 1966.89 1934.93 0.00 0.00 
0.00 0.00 0.00 1791.86 1819.52 2378.32 2411.63 2443.35 2474.14 2503.92 2532.03 2557.51 2579.16 2595.75 2606.11 2609.20 2604.20 2590.46 2567.45 1965.67 1933.45 0.00 0.00 
0.00 0.00 0.00 1277.82 1813.49 2371.25 2401.64 2431.71 2461.93 2491.74 2520.21 2546.19 2568.40 2585.55 2596.45 2600.15 2596.04 2583.86 2563.15 1963.15 1380.00 0.00 0.00 
0.00 0.00 0.00 772.04 1289.10 1834.05 1856.55 1879.29 1902.67 1926.09 1948.68 1969.43 1987.28 2001.16 2010.12 2013.42 2010.68 2001.92 1987.12 1398.01 835.26 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 1311.21 1319.10 1332.75 1348.86 1365.67 1382.16 1397.45 1410.70 1421.08 1427.90 1430.71 1429.54 1425.52 1421.85 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
