D_ND	left	0.00	0.14	0.25	0.35	0.45	0.53	0.61	0.67	0.73	0.78	0.82	0.86	0.90	0.94	0.97	1.01	1.05	1.08	1.13	1.17	
D_ND	mid	0.00	0.25	0.46	0.62	0.73	0.82	0.89	0.94	1.00	1.05	1.11	1.17	1.22	1.28	1.35	1.41	1.48	1.55	1.62	1.70	
D_ND	right	0.00	0.78	0.93	1.03	1.14	1.25	1.37	1.48	1.60	1.73	1.85	1.99	2.12	2.26	2.40	2.55	2.70	2.86	3.02	3.19	

D_E_NDE	left	0.00	0.01	0.05	0.11	0.21	0.34	0.51	0.73	0.99	1.30	1.64	2.03	2.46	2.92	3.42	3.95	4.51	5.10	5.71	6.36	
D_E_NDE	mid	0.00	0.09	0.38	0.84	1.43	2.11	2.86	3.66	4.51	5.40	6.33	7.28	8.27	9.28	10.31	11.37	12.45	13.56	14.69	15.83	
D_E_NDE	right	0.00	1.38	3.39	5.48	7.59	9.73	11.89	14.08	16.30	18.53	20.79	23.06	25.35	27.66	29.99	32.32	34.67	37.03	39.40	41.77	

