D_ND	left	0.00	0.13	0.25	0.34	0.42	0.49	0.56	0.61	0.66	0.70	0.74	0.78	0.81	0.84	0.87	0.90	0.93	0.95	0.98	1.01	
D_ND	mid	0.00	0.22	0.41	0.55	0.66	0.75	0.82	0.89	0.94	1.00	1.05	1.10	1.16	1.22	1.28	1.34	1.40	1.47	1.55	1.62	
D_ND	right	0.00	0.78	0.93	1.05	1.17	1.30	1.43	1.58	1.73	1.89	2.05	2.23	2.42	2.62	2.82	3.04	3.27	3.52	3.77	4.04	

D_E_NDE	left	0.00	0.01	0.05	0.11	0.18	0.27	0.38	0.51	0.67	0.84	1.04	1.25	1.49	1.75	2.04	2.34	2.66	3.01	3.37	3.75	
D_E_NDE	mid	0.00	0.07	0.30	0.65	1.12	1.67	2.29	2.97	3.71	4.49	5.32	6.19	7.09	8.03	9.00	10.01	11.04	12.10	13.18	14.29	
D_E_NDE	right	0.00	1.41	3.53	5.80	8.18	10.67	13.27	15.97	18.77	21.66	24.65	27.72	30.88	34.12	37.44	40.82	44.27	47.78	51.34	54.94	

