9	25
11	5
9	3
7	2
11	23
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
9	3
7	2
5	25
7	26
