0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 1.57 2.33 2.40 2.46 2.58 2.76 3.02 3.40 3.95 4.78 6.13 8.37 11.48 10.35 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.17 3.42 2.23 1.90 1.89 1.94 2.03 2.18 2.39 2.68 3.12 3.78 4.84 6.61 9.54 17.60 39.27 2.70 0.00 0.00 
0.00 0.00 0.00 3.05 2.35 1.54 1.37 1.38 1.42 1.49 1.59 1.74 1.96 2.28 2.76 3.54 4.81 6.77 11.17 26.16 49.68 0.00 0.00 
0.00 0.00 0.00 4.42 1.92 1.38 1.23 1.22 1.25 1.31 1.40 1.54 1.73 2.01 2.43 3.12 4.26 6.10 9.39 22.26 66.09 0.00 0.00 
0.00 0.00 0.00 3.75 1.70 1.33 1.19 1.18 1.21 1.27 1.36 1.49 1.68 1.95 2.36 3.03 4.13 5.94 8.84 19.99 55.29 0.00 0.00 
0.00 0.00 0.00 4.45 1.92 1.38 1.23 1.22 1.25 1.31 1.40 1.54 1.73 2.01 2.43 3.12 4.26 6.09 7.64 21.31 65.79 0.00 0.00 
0.00 0.00 0.00 3.33 2.34 1.54 1.36 1.38 1.41 1.48 1.59 1.74 1.96 2.28 2.76 3.54 4.81 6.76 11.10 25.15 49.28 0.00 0.00 
0.00 0.00 0.00 0.19 3.40 2.44 1.89 1.88 1.93 2.03 2.18 2.38 2.68 3.11 3.78 4.84 6.60 9.52 15.79 38.92 2.67 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 1.58 2.32 2.39 2.45 2.57 2.76 3.02 3.40 3.94 4.78 6.13 8.36 11.45 10.29 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
