0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 5.86 8.56 8.74 8.75 8.86 9.07 9.36 9.79 10.40 11.33 12.76 14.98 17.58 14.09 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.70 12.34 8.31 7.12 6.99 7.01 7.11 7.27 7.51 7.85 8.35 9.08 10.22 11.97 14.65 23.10 43.76 3.07 0.00 0.00 
0.00 0.00 0.00 10.73 8.65 5.88 5.26 5.26 5.27 5.35 5.47 5.66 5.91 6.28 6.83 7.66 8.94 10.69 14.86 29.66 54.32 0.00 0.00 
0.00 0.00 0.00 15.52 7.09 5.33 4.79 4.70 4.71 4.77 4.88 5.04 5.27 5.59 6.07 6.81 7.95 9.67 12.88 25.04 72.86 0.00 0.00 
0.00 0.00 0.00 13.21 6.30 5.16 4.63 4.56 4.57 4.64 4.75 4.91 5.13 5.44 5.91 6.62 7.72 9.38 12.22 22.52 61.08 0.00 0.00 
0.00 0.00 0.00 15.61 7.08 5.32 4.78 4.69 4.70 4.77 4.88 5.04 5.27 5.59 6.07 6.81 7.96 9.68 10.66 24.02 72.55 0.00 0.00 
0.00 0.00 0.00 11.71 8.61 5.90 5.24 5.25 5.27 5.34 5.47 5.65 5.91 6.28 6.83 7.67 8.95 10.71 14.83 28.60 53.92 0.00 0.00 
0.00 0.00 0.00 0.77 12.30 9.07 7.08 6.97 7.00 7.10 7.27 7.51 7.85 8.35 9.09 10.23 11.99 14.68 20.88 43.56 3.05 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 5.89 8.53 8.72 8.73 8.85 9.06 9.36 9.79 10.41 11.34 12.78 15.01 17.61 14.12 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
