0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.01	0.01	0.02	0.33	0.90	1.06	1.09	1.06	1.04	1.02	1.01	1.00	0.99	0.98	0.98	0.98	0.97	0.97	0.97	0.96	0.96	0.96	0.95	0.95	0.95	0.94	0.94	0.94	0.93	0.93	0.93	0.92	0.92	0.92	0.91	0.91	0.91	0.91	0.90	0.90	0.90	0.90	0.90	0.90	0.90	0.90	0.90	0.90	0.90	0.90	0.90	0.91	0.91	0.91	0.91	0.92	0.92	0.92	0.93	0.93	0.93	0.94	0.94	0.95	0.95	0.96	0.97	0.97	0.98	0.98	0.99	1.00	1.01	1.01	1.02	1.03	1.04	1.05	1.07	1.08	1.10	1.12	1.14	1.17	1.21	1.25	1.31	1.30	1.12	0.43	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.01	0.02	0.72	1.50	1.45	1.00	0.87	0.83	0.81	0.79	0.78	0.77	0.77	0.76	0.76	0.75	0.75	0.75	0.75	0.74	0.74	0.74	0.74	0.73	0.73	0.73	0.73	0.72	0.72	0.72	0.72	0.71	0.71	0.71	0.71	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.69	0.69	0.69	0.69	0.69	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.70	0.71	0.71	0.71	0.71	0.72	0.72	0.72	0.73	0.73	0.74	0.74	0.74	0.75	0.75	0.76	0.76	0.77	0.77	0.78	0.79	0.79	0.80	0.81	0.82	0.83	0.85	0.86	0.88	0.90	0.93	0.96	1.00	1.07	1.25	1.85	1.99	0.99	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.01	0.06	1.54	1.46	0.92	0.75	0.67	0.60	0.59	0.58	0.57	0.56	0.55	0.55	0.55	0.54	0.54	0.54	0.54	0.54	0.53	0.53	0.53	0.53	0.53	0.53	0.52	0.52	0.52	0.52	0.52	0.52	0.51	0.51	0.51	0.51	0.51	0.51	0.51	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.51	0.51	0.51	0.51	0.51	0.51	0.52	0.52	0.52	0.52	0.53	0.53	0.53	0.54	0.54	0.54	0.55	0.55	0.55	0.56	0.56	0.57	0.57	0.58	0.58	0.59	0.60	0.61	0.62	0.63	0.65	0.67	0.69	0.71	0.74	0.84	0.96	1.21	1.98	2.23	0.08	0.00	0.00	0.00	
0.00	0.00	0.01	0.07	1.87	1.14	0.76	0.67	0.60	0.56	0.48	0.46	0.45	0.44	0.44	0.43	0.43	0.43	0.43	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.41	0.41	0.41	0.41	0.41	0.41	0.41	0.41	0.40	0.40	0.40	0.40	0.40	0.40	0.40	0.40	0.40	0.40	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.40	0.40	0.40	0.40	0.40	0.40	0.40	0.40	0.40	0.40	0.41	0.41	0.41	0.41	0.41	0.42	0.42	0.42	0.42	0.43	0.43	0.43	0.43	0.44	0.44	0.44	0.45	0.45	0.46	0.46	0.47	0.48	0.49	0.50	0.51	0.52	0.54	0.56	0.62	0.71	0.77	0.88	1.02	1.60	2.78	0.00	0.00	0.00	
0.00	0.01	0.02	1.79	1.21	0.72	0.60	0.59	0.52	0.50	0.46	0.45	0.44	0.44	0.43	0.43	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.42	0.41	0.41	0.41	0.41	0.41	0.41	0.41	0.41	0.41	0.40	0.40	0.40	0.40	0.40	0.40	0.40	0.40	0.40	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.40	0.40	0.40	0.40	0.40	0.40	0.40	0.40	0.41	0.41	0.41	0.41	0.41	0.41	0.42	0.42	0.42	0.42	0.43	0.43	0.43	0.44	0.44	0.44	0.45	0.45	0.46	0.46	0.47	0.48	0.48	0.49	0.51	0.52	0.54	0.56	0.59	0.64	0.54	0.77	0.80	1.00	1.75	2.49	0.00	0.00	
0.00	0.01	0.97	1.79	0.85	0.63	0.58	0.54	0.47	0.37	0.30	0.28	0.27	0.27	0.26	0.26	0.26	0.26	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.24	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.26	0.26	0.26	0.26	0.26	0.26	0.27	0.27	0.27	0.28	0.28	0.28	0.29	0.30	0.30	0.31	0.32	0.36	0.47	0.62	0.44	0.78	0.87	1.21	2.20	0.00	0.00	
0.01	0.02	2.16	1.17	0.78	0.64	0.56	0.44	0.46	0.43	0.41	0.40	0.40	0.39	0.39	0.39	0.39	0.39	0.39	0.39	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.38	0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.36	0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.37	0.38	0.38	0.38	0.38	0.38	0.38	0.39	0.39	0.39	0.39	0.39	0.40	0.40	0.40	0.41	0.41	0.41	0.42	0.42	0.43	0.43	0.44	0.45	0.46	0.47	0.48	0.49	0.51	0.53	0.27	0.36	0.62	0.48	0.52	0.73	1.35	2.04	0.00	
0.01	0.55	2.18	0.99	0.72	0.59	0.51	0.48	0.44	0.39	0.31	0.28	0.27	0.27	0.27	0.27	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.26	0.27	0.27	0.27	0.27	0.27	0.27	0.28	0.28	0.28	0.29	0.29	0.29	0.30	0.30	0.31	0.32	0.33	0.34	0.39	0.52	0.29	0.38	0.36	0.44	0.57	0.87	2.05	0.00	
0.01	1.59	1.53	0.91	0.70	0.58	0.41	0.45	0.40	0.26	0.21	0.20	0.20	0.20	0.19	0.19	0.19	0.19	0.19	0.19	0.19	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.17	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.18	0.19	0.19	0.19	0.19	0.19	0.19	0.19	0.19	0.20	0.20	0.20	0.20	0.21	0.21	0.22	0.22	0.23	0.24	0.25	0.31	0.28	0.31	0.35	0.52	0.63	0.73	0.93	0.00	
