0.00	0.00	449.36	536.77	712.38	707.91	791.84	875.21	870.06	864.90	859.88	855.00	850.23	845.57	841.00	836.53	832.17	827.92	823.78	819.77	815.90	812.16	808.57	805.13	801.85	798.72	795.76	792.97	790.35	787.89	785.62	783.52	781.60	779.86	778.30	776.93	775.74	774.73	773.92	773.28	772.84	772.58	772.51	772.63	772.94	773.44	774.12	774.99	776.05	777.29	778.72	780.34	782.14	784.13	786.30	788.65	791.19	793.90	796.79	799.86	803.10	806.52	810.10	813.86	817.78	821.86	826.11	830.51	835.07	839.79	844.67	849.73	854.96	860.42	866.11	871.90	877.69	795.16	711.78	716.73	541.79	454.13	0.00	
0.00	0.00	449.83	582.99	713.27	708.79	792.69	876.03	870.82	865.59	860.50	942.23	937.05	931.92	926.86	921.89	917.04	912.32	907.73	903.28	898.98	894.84	890.86	887.05	883.41	879.96	876.68	873.59	870.69	867.98	865.46	863.14	861.02	859.10	857.38	855.86	854.55	853.44	852.54	851.84	851.35	851.06	850.99	851.12	851.45	852.00	852.75	853.71	854.88	856.25	857.83	859.62	861.60	863.79	866.19	868.78	871.58	874.57	877.76	881.14	884.71	888.48	892.43	896.57	900.88	905.38	910.05	914.88	919.89	925.05	930.36	935.81	941.37	860.34	865.99	871.77	877.51	794.99	800.43	716.48	631.35	454.10	91.02	
0.00	0.00	451.03	584.27	714.66	710.05	793.95	877.26	871.98	866.66	861.50	943.18	937.94	932.76	927.65	922.65	917.77	913.01	908.39	903.92	899.60	895.44	891.45	887.62	883.98	880.51	877.22	874.12	871.21	868.50	865.97	863.65	861.52	859.60	857.87	856.35	855.04	853.93	853.02	852.32	851.83	851.54	851.47	851.60	851.94	852.48	853.23	854.20	855.36	856.74	858.32	860.10	862.09	864.28	866.68	869.27	872.07	875.06	878.25	881.64	885.21	888.97	892.92	897.05	901.37	905.85	910.51	915.33	920.32	925.45	930.73	936.14	941.65	860.58	866.17	871.86	877.52	794.95	800.32	716.30	631.10	453.73	90.96	
0.00	0.00	452.90	540.56	716.46	711.69	795.61	878.84	873.50	868.12	862.87	857.78	852.85	848.04	843.34	838.76	834.29	829.95	825.74	821.67	817.73	813.94	810.31	806.83	803.50	800.35	797.36	794.54	791.89	789.42	787.13	785.01	783.08	781.33	779.76	778.38	777.18	776.17	775.35	774.71	774.26	774.00	773.93	774.05	774.36	774.85	775.54	776.41	777.47	778.72	780.16	781.78	783.58	785.58	787.75	790.11	792.65	795.36	798.26	801.33	804.57	807.98	811.56	815.31	819.21	823.27	827.49	831.85	836.35	841.00	845.79	850.73	855.83	861.13	866.64	872.17	877.72	795.01	711.47	716.17	541.10	453.04	0.00	
0.00	0.00	364.18	542.63	628.63	713.55	797.55	792.28	875.24	869.92	864.62	859.48	854.49	849.62	844.88	840.26	835.75	831.38	827.13	823.02	819.06	815.25	811.59	808.08	804.74	801.57	798.56	795.73	793.07	790.59	788.28	786.16	784.22	782.46	780.89	779.50	778.30	777.28	776.46	775.82	775.37	775.11	775.04	775.15	775.46	775.96	776.64	777.52	778.58	779.83	781.27	782.90	784.71	786.71	788.89	791.25	793.79	796.52	799.42	802.49	805.74	809.16	812.74	816.49	820.40	824.46	828.66	833.02	837.50	842.13	846.88	851.77	856.82	862.02	867.33	872.62	790.10	795.22	711.54	626.82	540.83	361.74	0.00	
0.00	0.00	365.89	544.71	630.74	715.61	799.60	794.32	877.23	871.90	866.59	861.45	856.44	851.55	846.77	842.10	837.56	833.14	828.86	824.72	820.72	816.88	813.19	809.66	806.30	803.11	800.08	797.23	794.56	792.06	789.75	787.61	785.66	783.89	782.31	780.92	779.71	778.69	777.86	777.22	776.76	776.50	776.43	776.55	776.86	777.35	778.04	778.92	779.99	781.24	782.68	784.32	786.13	788.14	790.32	792.69	795.25	797.98	800.89	803.97	807.23	810.66	814.25	818.00	821.92	825.98	830.18	834.53	839.00	843.59	848.30	853.12	858.05	863.09	868.25	873.35	790.67	795.55	711.67	626.74	540.19	360.90	0.00	
0.00	0.00	183.38	455.42	542.25	627.80	712.45	796.34	791.18	786.13	868.56	863.51	858.51	853.61	848.80	844.11	839.53	835.07	830.75	826.57	822.54	818.67	814.95	811.40	808.01	804.80	801.75	798.88	796.19	793.68	791.35	789.21	787.24	785.47	783.88	782.48	781.26	780.24	779.40	778.76	778.30	778.04	777.97	778.08	778.39	778.89	779.58	780.46	781.53	782.79	784.24	785.88	787.70	789.71	791.91	794.29	796.85	799.59	802.51	805.61	808.88	812.31	815.92	819.68	823.60	827.67	831.88	836.22	840.67	845.24	849.90	854.64	859.44	864.26	782.03	786.67	791.35	707.59	623.00	537.33	449.39	180.25	0.00	
0.00	0.00	0.00	365.06	543.56	629.48	714.31	709.63	793.18	788.32	783.43	778.64	774.09	769.65	765.31	761.06	756.91	752.87	748.95	745.17	741.51	738.00	734.64	731.42	728.35	725.44	722.69	720.09	717.66	715.39	713.28	711.34	709.57	707.97	706.53	705.26	704.17	703.24	702.49	701.90	701.49	701.25	701.19	701.29	701.57	702.02	702.65	703.44	704.41	705.54	706.85	708.33	709.97	711.79	713.77	715.91	718.23	720.70	723.33	726.13	729.08	732.18	735.43	738.82	742.35	746.01	749.80	753.69	757.69	761.76	765.91	770.12	774.41	778.88	783.33	787.65	704.19	708.08	623.12	536.67	358.71	0.00	0.00	
0.00	0.00	0.00	91.12	363.22	540.81	626.54	622.48	706.72	702.38	697.96	780.61	776.22	771.83	767.48	763.20	759.02	754.94	750.99	747.16	743.48	739.93	736.54	733.29	730.21	727.27	724.50	721.89	719.44	717.15	715.03	713.08	711.29	709.68	708.23	706.96	705.86	704.92	704.17	703.58	703.17	702.93	702.86	702.97	703.24	703.70	704.32	705.12	706.09	707.23	708.55	710.03	711.68	713.51	715.50	717.65	719.98	722.46	725.11	727.92	730.88	734.00	737.26	740.67	744.21	747.89	751.68	755.58	759.57	763.63	767.72	771.83	775.88	693.38	697.30	701.02	616.89	620.05	534.07	357.09	89.49	0.00	0.00	
0.00	0.00	0.00	0.00	181.29	361.34	538.04	534.82	619.87	616.20	699.83	695.76	691.79	687.85	683.95	680.11	676.35	672.69	669.14	665.71	662.40	659.23	656.19	653.28	650.51	647.89	645.41	643.07	640.88	638.83	636.94	635.19	633.60	632.16	630.86	629.73	628.74	627.91	627.23	626.71	626.34	626.12	626.06	626.16	626.41	626.81	627.37	628.08	628.95	629.96	631.14	632.46	633.94	635.56	637.34	639.27	641.34	643.56	645.92	648.43	651.07	653.86	656.77	659.82	662.98	666.26	669.65	673.12	676.67	680.28	683.90	687.52	691.12	694.75	611.22	614.26	529.36	531.39	355.47	178.16	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	358.57	446.29	532.45	529.58	526.47	610.36	607.00	603.56	600.11	596.72	593.39	590.15	587.01	583.98	581.06	578.25	575.57	573.01	570.57	568.26	566.07	564.01	562.08	560.28	558.61	557.08	555.67	554.40	553.27	552.26	551.40	550.67	550.07	549.61	549.28	549.09	549.04	549.12	549.34	549.70	550.19	550.81	551.57	552.47	553.50	554.66	555.96	557.39	558.95	560.65	562.47	564.42	566.50	568.70	571.03	573.48	576.04	578.72	581.51	584.40	587.38	590.44	593.56	596.72	599.88	602.99	605.97	522.26	524.91	527.00	440.80	353.64	88.68	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	178.03	354.73	353.62	439.51	437.23	434.76	432.23	429.72	427.25	424.83	422.49	420.22	418.03	415.92	413.90	411.97	410.13	408.38	406.71	405.14	403.66	402.28	400.98	399.78	398.68	397.67	396.76	395.95	395.23	394.61	394.08	393.65	393.32	393.09	392.95	392.91	392.97	393.13	393.38	393.74	394.18	394.73	395.37	396.11	396.95	397.88	398.90	400.02	401.24	402.55	403.95	405.44	407.02	408.69	410.45	412.29	414.21	416.22	418.30	420.44	422.65	424.90	427.19	429.47	431.72	433.81	435.61	349.92	350.80	175.95	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	87.45	86.92	86.40	85.89	85.38	84.90	84.42	83.97	83.53	83.11	82.70	82.32	81.95	81.60	81.26	80.95	80.65	80.38	80.12	79.88	79.66	79.46	79.27	79.11	78.97	78.84	78.74	78.65	78.59	78.54	78.51	78.50	78.52	78.55	78.60	78.67	78.76	78.87	79.00	79.14	79.31	79.50	79.70	79.93	80.17	80.43	80.71	81.01	81.32	81.66	82.01	82.38	82.76	83.17	83.58	84.01	84.46	84.91	85.38	85.85	86.31	86.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
