0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3027.25	3907.62	3926.99	3951.25	3979.12	4010.06	4043.79	4080.19	4119.18	4160.75	4204.86	4251.53	4300.74	4352.53	4406.89	4463.85	4523.43	4585.67	4650.57	4718.19	4788.53	4861.65	4937.56	5016.32	5097.95	5182.49	5269.99	5360.48	5454.00	5550.59	5650.31	5753.18	5859.27	5968.61	6081.24	6197.23	6316.61	6439.44	6565.76	6695.62	6829.08	6966.18	7106.99	7251.54	7399.90	7552.11	7708.24	7868.34	8032.45	8200.65	8372.97	8549.49	8730.25	8915.32	9104.75	9298.59	9496.91	9699.76	9907.21	10119.30	10336.11	10557.68	10784.08	11015.37	11251.60	11492.84	11739.14	11990.57	12247.18	12509.03	12776.19	13048.71	13326.65	13610.08	13899.06	14193.65	14493.90	14799.89	15111.68	15427.82	15736.31	16035.72	16326.11	16607.53	16880.05	17143.72	17398.61	17644.75	17882.21	18111.03	18331.26	18542.93	18746.09	18940.77	19127.00	19304.79	19474.17	19635.14	19787.69	19931.80	20067.43	20194.49	20312.86	20422.32	20522.52	20612.80	20691.55	20754.71	16181.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1269.61	3823.94	4691.81	5572.91	6468.36	6503.26	6541.89	7466.37	7518.25	7576.34	7639.89	7708.56	7782.19	7860.69	7944.02	8032.17	8125.16	8222.98	8325.69	8433.31	8545.88	8663.46	8786.09	8913.83	9046.74	9184.88	9328.31	9477.11	9631.34	9791.07	9956.37	10127.34	10304.03	10486.53	10674.93	10869.30	11069.73	11276.31	11489.13	11708.27	11933.82	12165.89	12404.55	12649.91	12902.07	13161.12	13427.15	13700.27	13980.58	14268.18	14563.18	14865.67	15175.75	15493.55	15819.15	16152.68	16494.22	16843.90	17201.82	17568.09	17942.81	18326.11	18718.08	19118.85	19528.51	19947.19	20374.99	20812.02	21258.40	21714.25	22179.66	22654.77	23139.67	23634.49	24139.33	24654.31	25179.55	25715.16	26261.25	26817.95	27385.37	27963.62	28552.84	29150.28	29733.30	30299.14	30847.95	31379.82	31894.87	32393.22	32874.95	33340.18	33788.99	34221.48	34637.73	35037.82	35421.82	35789.79	36141.79	36477.86	36798.01	37102.26	37390.58	37662.91	37919.15	38159.11	38382.45	38588.59	38776.39	38943.36	34510.07	34632.86	34742.80	30214.81	25641.68	21027.34	7026.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2097.14	4629.01	5490.65	6364.17	7247.06	8141.75	8185.19	8232.45	9159.33	9220.33	9286.76	9359.45	9438.39	9523.45	9614.55	9711.62	9814.64	9923.60	10038.51	10159.40	10286.32	10419.30	10558.40	10703.68	10855.20	11013.04	11177.26	11347.94	11525.16	11709.01	11899.57	12096.93	12301.17	12512.41	12730.72	12956.22	13188.99	13429.15	13676.80	13932.04	14194.99	14465.76	14744.45	15031.18	15326.07	15629.24	15940.80	16260.88	16589.59	16927.05	17273.41	17628.77	17993.26	18367.02	18750.17	19142.85	19545.17	19957.28	20379.31	20811.38	21253.64	21706.22	22169.25	22642.87	23127.22	23622.43	24128.65	24646.00	25174.62	25714.67	26266.26	26829.56	27404.68	27991.78	28590.99	29202.45	29826.31	30462.71	31111.78	31773.68	32448.53	33136.50	33837.72	34552.33	35280.50	36018.84	36739.35	37438.66	38116.92	38774.26	39410.83	40026.75	40622.15	41197.16	41751.88	42286.45	42800.95	43295.48	43770.14	44225.00	44660.12	45075.57	45471.37	45847.53	46204.03	46540.83	46857.81	47154.80	47431.52	47687.59	47922.54	48136.26	48331.29	43904.05	44052.74	44188.53	39655.48	35084.04	30482.86	25846.65	11771.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3757.47	5444.44	6304.92	7174.83	8055.64	8947.29	8991.83	9905.09	9962.38	10026.48	10095.35	10169.85	10250.55	10337.68	10431.27	10531.34	10637.86	10750.84	10870.29	10996.25	11128.74	11267.81	11413.52	11565.93	11725.10	11891.11	12064.03	12243.94	12430.93	12625.08	12826.48	13035.24	13251.45	13475.20	13706.61	13945.77	14192.80	14447.81	14710.90	14982.20	15261.82	15549.89	15846.51	16151.82	16465.94	16789.00	17121.12	17462.44	17813.09	18173.20	18542.91	18922.35	19311.66	19710.97	20120.44	20540.20	20970.39	21411.16	21862.65	22325.01	22798.38	23282.90	23778.74	24286.03	24804.92	25335.57	25878.12	26432.73	26999.54	27578.71	28170.40	28774.74	29391.91	30022.04	30665.29	31321.82	31991.78	32675.33	33372.62	34083.80	34809.04	35548.48	36302.30	37070.64	37853.66	38651.54	39460.57	40250.07	41016.37	41759.60	42479.92	43177.49	43852.45	44504.94	45135.09	45743.02	46328.88	46892.76	47434.77	47955.02	48453.60	48930.57	49386.01	49819.96	50232.44	50623.46	50992.98	51340.95	51667.28	51971.82	52254.49	52515.34	52754.95	52975.08	53178.49	53358.68	48884.55	49021.50	44475.85	39894.76	35278.88	30633.65	21244.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2071.06	4569.66	6253.39	7111.68	7979.22	8856.92	9745.51	9791.25	10700.81	10759.76	10824.33	11770.01	11849.98	11937.70	12032.94	12135.67	12245.90	12363.63	12488.88	12621.67	12762.02	12909.99	13065.60	13228.94	13400.05	13579.02	13765.93	13960.86	14163.90	14375.14	14594.69	14822.65	15059.13	15304.24	15558.10	15820.81	16092.51	16373.32	16663.36	16962.77	17271.67	17590.21	17918.52	18256.74	18605.01	18963.48	19332.30	19711.61	20101.56	20502.32	20914.02	21336.84	21770.93	22216.44	22673.55	23142.41	23623.18	24116.04	24621.15	25138.69	25668.81	26211.69	26767.50	27336.42	27918.61	28514.26	29123.54	29746.62	30383.68	31034.89	31700.45	32380.52	33075.28	33784.91	34509.59	35249.51	36004.84	36775.76	37562.46	38365.11	39183.90	40019.02	40870.64	41738.96	42624.15	43526.40	44445.89	45382.83	46332.87	47259.99	48159.87	49032.68	49878.60	50697.81	51490.47	52256.76	52996.82	53710.81	54398.88	55061.16	55697.77	56308.85	56894.49	57454.79	57989.83	58499.68	58984.37	59443.94	59878.37	60287.63	60671.68	61030.41	61363.75	61671.60	61953.76	62209.38	57841.73	58044.71	58228.15	53739.71	53878.15	49319.96	44726.13	40099.56	35444.30	26041.17	11857.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2889.19	5380.00	7057.19	7913.22	8778.11	9652.87	10538.14	10584.33	11490.05	11549.55	11614.91	12556.00	12637.31	12725.16	12820.51	12923.59	13034.53	13153.39	13280.20	13415.01	13557.85	13708.78	13867.85	14035.12	14210.65	14394.54	14586.85	14787.67	14997.11	15215.25	15442.20	15678.08	15922.99	16177.04	16440.37	16713.08	16995.32	17287.20	17588.87	17900.46	18222.11	18553.97	18896.17	19248.87	19612.22	19986.37	20371.47	20767.69	21175.18	21594.11	22024.64	22466.94	22921.18	23387.52	23866.15	24357.22	24860.92	25377.43	25906.93	26449.58	27005.58	27575.11	28158.35	28755.48	29366.69	29992.18	30632.11	31286.70	31956.11	32640.55	33340.20	34055.25	34785.91	35532.35	36294.77	37073.37	37868.34	38679.88	39508.17	40353.41	41215.81	42095.55	42992.84	43907.86	44840.82	45791.92	46761.36	47749.33	48756.05	49776.84	50773.03	51739.95	52677.81	53586.79	54467.08	55318.87	56142.32	56937.61	57704.91	58444.36	59156.13	59840.34	60497.13	61126.63	61728.93	62304.15	62852.35	63373.60	63867.95	64335.44	64776.06	65189.83	65576.74	65936.80	66270.09	66576.81	66857.69	67115.64	62731.14	62934.50	63117.41	58614.09	58751.51	54179.99	49574.05	44936.53	40271.86	30844.20	16633.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	2879.62	5360.82	7029.91	7880.07	8738.74	9606.65	10484.90	11373.98	11424.10	12335.04	12399.24	12470.48	13418.26	13505.48	13600.34	13703.10	13813.99	13933.14	14060.65	14196.57	14340.97	14493.90	14655.43	14825.63	15004.57	15192.33	15388.99	15594.65	15809.41	16033.36	16266.62	16509.29	16761.49	17023.35	17294.98	17576.52	17868.11	18169.86	18481.94	18804.48	19137.62	19481.51	19836.32	20202.19	20579.28	20967.76	21367.78	21779.52	22203.15	22638.82	23086.73	23547.04	24019.94	24505.60	25004.20	25515.93	26040.98	26579.53	27131.78	27697.90	28278.11	28872.58	29481.52	30105.11	30743.57	31397.09	32065.86	32750.09	33449.98	34165.73	34897.55	35645.64	36410.20	37191.45	37989.57	38804.80	39637.32	40487.35	41355.09	42240.76	43144.56	44066.70	45007.40	45966.86	46945.29	47942.91	48959.92	49996.55	51053.00	52129.50	53221.05	54286.31	55320.29	56323.21	57295.26	58236.64	59147.56	60028.19	60878.73	61699.35	62490.21	63251.49	63983.33	64685.88	65359.27	66003.63	66619.07	67205.70	67763.59	68292.82	68793.47	69265.57	69709.17	70124.33	70511.13	70869.71	71200.37	71503.72	71780.50	67417.07	67638.78	67836.02	63348.45	63497.24	58936.31	54339.50	49708.98	45049.05	40363.17	30907.47	16665.21	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	2050.60	5343.64	7004.82	7849.60	9534.39	10397.88	10433.45	11316.22	12209.55	12264.04	13179.79	13249.21	13326.04	13410.45	14375.39	14475.97	14585.69	14704.22	14831.55	14967.70	15112.74	15266.75	15429.79	15601.95	15783.30	15973.92	16173.92	16383.37	16602.40	16831.09	17069.57	17317.94	17576.33	17844.87	18123.68	18412.90	18712.66	19023.11	19344.39	19676.66	20020.06	20374.75	20740.90	21118.65	21508.19	21909.68	22323.28	22749.19	23187.56	23638.59	24102.45	24579.34	25069.43	25572.92	26090.00	26620.86	27165.70	27724.72	28298.12	28886.10	29488.86	30106.61	30739.56	31387.90	32051.86	32731.64	33427.46	34139.52	34868.04	35613.24	36375.34	37154.53	37951.06	38765.13	39596.96	40446.78	41314.80	42201.24	43106.33	44030.28	44973.32	45935.68	46917.57	47919.21	48940.84	49982.68	51044.95	52127.88	53231.70	54356.63	55502.90	56665.21	57799.54	58900.58	59968.55	61003.67	62006.15	62976.20	63914.02	64819.81	65693.76	66536.05	67346.85	68126.34	68874.66	69591.98	70278.43	70934.14	71559.24	72153.83	72718.01	73251.88	73755.51	74228.99	74672.40	75085.80	75469.18	75822.30	76144.00	71837.56	72103.04	72342.26	72555.71	68082.79	68244.55	63695.97	59112.08	59209.59	54562.52	45150.17	40445.34	30963.25	11924.43	0.00	0.00	0.00	0.00	0.00	
