0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	30.44	30.44	30.45	30.45	30.46	30.47	30.47	30.48	30.49	30.51	30.52	30.53	30.55	30.56	30.58	30.60	30.62	30.64	30.66	30.68	30.70	30.72	30.75	30.77	30.79	30.80	30.80	30.81	30.81	30.81	30.81	0.00	0.00	0.00	
0.00	0.00	0.00	30.44	30.44	30.45	30.45	30.45	30.46	30.47	30.48	30.49	30.50	30.51	30.52	30.53	30.55	30.56	30.58	30.60	30.62	30.64	30.66	30.68	30.70	30.73	30.75	30.77	30.79	30.80	30.81	30.81	30.81	30.81	30.80	30.80	0.00	0.00	
0.00	0.00	30.44	30.44	30.44	30.45	30.45	30.46	30.46	30.47	30.48	30.49	30.50	30.51	30.52	30.53	30.55	30.56	30.58	30.60	30.62	30.64	30.66	30.68	30.70	30.73	30.75	30.77	30.79	30.80	30.81	30.81	30.81	30.81	30.80	30.80	30.80	0.00	
0.00	0.00	30.44	30.44	30.44	30.45	30.45	30.46	30.46	30.47	30.48	30.49	30.50	30.51	30.52	30.53	30.55	30.57	30.58	30.60	30.62	30.64	30.66	30.68	30.70	30.73	30.75	30.77	30.79	30.80	30.81	30.81	30.81	30.81	30.81	30.80	30.80	0.00	
0.00	0.00	30.44	30.44	30.44	30.45	30.45	30.46	30.46	30.47	30.48	30.49	30.50	30.51	30.52	30.53	30.55	30.57	30.58	30.60	30.62	30.64	30.66	30.68	30.70	30.73	30.75	30.77	30.79	30.80	30.81	30.81	30.81	30.81	30.81	30.80	30.80	0.00	
0.00	0.00	30.44	30.44	30.44	30.45	30.45	30.46	30.46	30.47	30.48	30.49	30.50	30.51	30.52	30.53	30.55	30.56	30.58	30.60	30.62	30.64	30.66	30.68	30.70	30.73	30.75	30.77	30.79	30.80	30.81	30.81	30.81	30.81	30.80	30.80	30.80	0.00	
0.00	0.00	0.00	30.44	30.44	30.45	30.45	30.45	30.46	30.47	30.48	30.49	30.50	30.51	30.52	30.53	30.55	30.56	30.58	30.60	30.62	30.64	30.66	30.68	30.70	30.73	30.75	30.77	30.79	30.80	30.81	30.81	30.81	30.81	30.80	30.80	0.00	0.00	
0.00	0.00	0.00	0.00	30.44	30.44	30.45	30.45	30.46	30.47	30.47	30.48	30.49	30.51	30.52	30.53	30.55	30.56	30.58	30.60	30.62	30.64	30.66	30.68	30.70	30.72	30.75	30.77	30.79	30.80	30.80	30.81	30.81	30.81	30.81	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
