0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 479.74 479.21 478.48 477.74 477.05 476.46 476.00 475.66 475.47 475.42 475.51 475.75 476.13 476.65 477.32 478.14 479.09 480.20 481.44 482.83 484.36 486.03 487.85 489.81 491.91 494.16 496.55 499.08 501.76 504.59 507.56 510.68 513.94 517.35 520.91 524.62 528.47 532.47 536.61 540.90 545.34 549.91 554.63 559.48 564.46 569.57 574.80 580.16 585.61 591.18 596.83 602.56 608.36 614.20 620.09 625.99 631.88 637.73 643.53 649.22 654.78 660.15 665.29 670.13 674.60 678.65 682.18 685.16 687.54 689.31 690.49 691.14 691.35 691.20 690.80 690.24 689.61 689.00 688.46 688.04 687.78 687.67 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 968.82 1932.99 1926.21 2401.84 2396.40 2391.29 2386.59 2382.39 2378.75 2375.73 2373.37 2371.69 2370.70 2370.43 2370.86 2372.02 2373.90 2376.50 2379.82 2383.86 2388.61 2394.08 2400.27 2407.17 2414.79 2423.12 2432.16 2441.92 2452.39 2463.58 2475.49 2488.12 2501.47 2515.54 2530.34 2545.87 2562.13 2579.12 2596.83 2615.28 2634.45 2654.34 2674.96 2696.28 2718.31 2741.04 2764.44 2788.50 2813.21 2838.53 2864.45 2890.92 2917.90 2945.35 2973.22 3001.45 3029.96 3058.67 3087.50 3116.34 3145.08 3173.56 3201.66 3229.18 3255.94 3281.71 3306.24 3329.29 3350.55 3369.75 3386.64 3400.99 3412.70 3421.73 3428.21 3432.36 3434.50 3435.04 3434.37 3432.91 3431.06 3429.16 3427.56 3426.56 3426.47 3427.61 3429.80 2746.63 2750.40 1375.64 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 1941.16 2420.95 2897.77 2888.66 2880.21 3354.21 3347.15 3340.56 3334.65 3329.52 3325.26 3321.92 3319.54 3318.13 3317.72 3318.32 3319.92 3322.54 3326.16 3330.80 3336.44 3343.09 3350.74 3359.39 3369.04 3379.70 3391.35 3404.00 3417.65 3432.31 3447.97 3464.63 3482.30 3500.99 3520.69 3541.40 3563.13 3585.89 3609.66 3634.46 3660.27 3687.10 3714.95 3743.80 3773.64 3804.47 3836.27 3869.02 3902.69 3937.27 3972.70 4008.96 4045.99 4083.73 4122.14 4161.12 4200.59 4240.45 4280.60 4320.89 4361.19 4401.33 4441.11 4480.32 4518.71 4556.00 4591.89 4626.04 4658.07 4687.60 4714.24 4737.64 4757.53 4773.76 4786.30 4795.34 4801.18 4804.28 4805.17 4804.41 4802.55 4800.12 4797.62 4795.49 4794.12 4793.89 4795.13 4109.13 4113.67 4119.14 3436.14 2751.21 687.43 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 978.11 1947.41 2913.65 2903.66 3378.04 3367.46 3840.14 3830.81 3822.33 3814.62 3807.77 3801.85 3796.94 3793.09 3790.34 3788.71 3788.22 3788.87 3790.68 3793.65 3797.76 3803.04 3809.46 3817.04 3825.76 3835.62 3846.63 3858.79 3872.08 3886.52 3902.10 3918.83 3936.70 3955.72 3975.89 3997.22 4019.71 4043.35 4068.16 4094.13 4121.26 4149.56 4179.01 4209.63 4241.40 4274.31 4308.36 4343.52 4379.79 4417.13 4455.52 4494.92 4535.30 4576.60 4618.77 4661.75 4705.45 4749.80 4794.68 4839.99 4885.59 4931.33 4977.04 5022.53 5067.57 5111.92 5155.30 5197.39 5237.85 5276.29 5312.32 5345.51 5375.47 5401.81 5424.27 5442.68 5457.06 5467.60 5474.64 5478.67 5480.24 5479.97 5478.46 5476.28 5473.97 5472.00 5470.80 5470.73 5472.09 5474.81 4791.02 4797.23 4115.72 4121.73 2750.73 1374.77 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 1953.77 2923.24 3399.54 3386.73 3859.10 3846.74 3835.36 4307.03 4297.46 4288.67 4280.84 4274.09 4268.49 4264.11 4260.96 4259.09 4258.50 4259.21 4261.21 4264.52 4269.12 4275.03 4282.23 4290.73 4300.52 4311.60 4323.96 4337.61 4352.55 4368.77 4386.28 4405.07 4425.15 4446.53 4469.20 4493.17 4518.44 4545.01 4572.89 4602.08 4632.57 4664.36 4697.46 4731.86 4767.56 4804.53 4842.77 4882.27 4922.99 4964.92 5008.02 5052.25 5097.56 5143.90 5191.21 5239.40 5288.40 5338.09 5388.37 5439.10 5490.14 5541.30 5592.39 5643.20 5693.46 5742.92 5791.24 5838.08 5883.06 5925.77 5965.76 6002.59 6035.82 6065.09 6090.09 6110.69 6126.90 6138.93 6147.17 6152.12 6154.39 6154.62 6153.47 6151.55 6149.43 6147.63 6146.61 6146.75 6148.36 5462.74 5467.79 5474.53 4794.00 4801.67 4121.20 2750.62 0.00 0.00 0.00 
0.00 0.00 0.00 1964.43 2936.24 3412.34 3885.82 3870.67 4341.39 4327.21 4314.08 4302.42 4292.15 4283.01 4274.98 4268.11 4262.43 4257.98 4254.79 4252.88 4252.25 4252.92 4254.89 4258.17 4262.74 4268.61 4275.77 4284.23 4293.99 4305.03 4317.35 4330.97 4345.87 4362.05 4379.52 4398.27 4418.32 4439.65 4462.28 4486.20 4511.42 4537.93 4565.75 4594.87 4625.30 4657.02 4690.04 4724.35 4759.94 4796.80 4834.93 4874.29 4914.86 4956.62 4999.54 5043.56 5088.65 5134.74 5181.76 5229.65 5278.29 5327.60 5377.46 5427.71 5478.22 5528.80 5579.26 5629.36 5678.87 5727.51 5774.95 5820.88 5864.91 5906.66 5945.72 5981.69 6014.19 6042.88 6067.54 6088.04 6104.44 6116.92 6125.83 6131.63 6134.88 6136.16 6136.07 6135.17 6134.02 6133.09 6132.83 6133.63 6135.81 6139.41 6144.99 6152.10 5472.38 5481.04 4802.27 4122.31 2749.90 0.00 0.00 
0.00 0.00 988.26 2458.00 2936.42 3411.47 3884.21 4355.25 4339.16 4324.30 4793.66 4780.80 4769.08 4758.62 4749.46 4741.64 4735.19 4730.15 4726.52 4724.33 4723.58 4724.28 4726.43 4730.03 4735.08 4741.58 4749.53 4758.91 4769.73 4781.98 4795.66 4810.78 4827.32 4845.29 4864.69 4885.52 4907.78 4931.48 4956.61 4983.18 5011.19 5040.65 5071.55 5103.90 5137.70 5172.93 5209.61 5247.72 5287.26 5328.21 5370.55 5414.27 5459.33 5505.72 5553.37 5602.26 5652.33 5703.50 5755.71 5808.87 5862.86 5917.59 5972.90 6028.65 6084.67 6140.75 6196.67 6252.19 6307.02 6360.86 6413.36 6464.15 6512.83 6558.95 6602.09 6641.80 6677.67 6709.35 6736.58 6759.26 6777.42 6791.28 6801.24 6807.79 6811.54 6813.11 6813.17 6812.32 6811.16 6810.24 6810.02 6810.95 6813.36 6817.43 6135.17 6142.86 6151.60 5473.62 4796.04 4117.79 3436.62 1373.87 0.00 
0.00 0.00 1977.34 2952.74 3428.93 3901.79 4372.48 4354.67 4823.41 4807.11 4791.79 4778.12 4765.94 4755.18 4745.80 4737.82 4731.25 4726.12 4722.41 4720.16 4719.36 4720.01 4722.12 4725.69 4730.70 4737.17 4745.08 4754.43 4765.22 4777.44 4791.09 4806.18 4822.69 4840.63 4860.01 4880.81 4903.04 4926.71 4951.81 4978.35 5006.33 5035.75 5066.61 5098.92 5132.67 5167.86 5204.49 5242.54 5282.01 5322.89 5365.15 5408.79 5453.76 5500.03 5547.57 5596.33 5646.24 5697.25 5749.27 5802.22 5855.99 5910.45 5965.47 6020.90 6076.55 6132.23 6187.71 6242.74 6297.04 6350.31 6402.19 6452.33 6500.33 6545.77 6588.25 6627.35 6662.68 6693.93 6720.88 6743.44 6761.66 6775.77 6786.13 6793.22 6797.58 6799.83 6800.58 6800.40 6799.88 6799.53 6799.82 6801.22 6804.15 6808.85 6815.06 6822.92 6144.41 6154.42 5477.66 4800.52 4121.51 2748.03 0.00 
0.00 0.00 1973.93 2952.32 3429.50 3902.78 4373.25 4355.13 4823.57 4806.61 4790.94 4776.88 4764.36 4753.33 4743.75 4735.61 4728.92 4723.68 4719.90 4717.58 4716.72 4717.32 4719.39 4722.92 4727.90 4734.33 4742.21 4751.54 4762.30 4774.50 4788.13 4803.19 4819.69 4837.61 4856.96 4877.75 4899.96 4923.61 4948.69 4975.21 5003.17 5032.57 5063.41 5095.70 5129.42 5164.58 5201.18 5239.20 5278.64 5319.47 5361.69 5405.28 5450.19 5496.41 5543.88 5592.56 5642.39 5693.30 5745.21 5798.03 5851.65 5905.95 5960.80 6016.02 6071.44 6126.87 6182.06 6236.77 6290.72 6343.59 6395.06 6444.75 6492.29 6537.27 6579.28 6617.93 6652.87 6683.79 6710.50 6732.93 6751.14 6765.36 6775.93 6783.32 6788.06 6790.72 6791.88 6792.13 6791.99 6791.97 6792.56 6794.18 6797.24 6802.13 6808.99 6817.13 6138.91 6149.46 5473.23 4796.93 4119.10 2749.20 0.00 
