0.00	0.00	423.07	505.78	671.94	668.38	748.44	828.11	824.06	820.02	816.13	812.40	808.81	805.35	802.01	798.81	795.74	792.83	790.07	787.48	785.06	782.83	780.78	778.94	777.29	775.86	774.63	773.61	772.82	772.24	771.88	771.75	771.84	772.16	772.70	773.46	774.45	775.66	777.09	778.75	780.62	782.70	785.00	787.51	790.22	793.13	796.23	799.53	803.01	806.68	810.53	814.56	818.79	823.24	827.92	832.70	837.48	757.94	677.70	681.73	514.56	430.79	0.00	
0.00	0.00	423.42	549.13	672.63	669.07	749.12	828.78	824.68	820.58	816.65	895.21	891.30	887.48	883.77	880.20	876.78	873.53	870.45	867.56	864.87	862.39	860.11	858.06	856.23	854.63	853.27	852.14	851.25	850.61	850.21	850.06	850.16	850.50	851.10	851.94	853.03	854.36	855.94	857.76	859.83	862.13	864.66	867.42	870.41	873.61	877.03	880.65	884.47	888.48	892.67	897.01	901.49	823.12	827.75	832.52	837.25	757.71	762.16	681.44	599.72	430.70	86.25	
0.00	0.00	424.37	550.16	673.77	670.12	750.19	829.83	825.67	821.51	817.51	896.03	892.07	888.21	884.46	880.86	877.41	874.13	871.03	868.12	865.42	862.91	860.63	858.56	856.72	855.11	853.74	852.61	851.72	851.07	850.67	850.51	850.60	850.95	851.54	852.38	853.47	854.80	856.38	858.20	860.26	862.56	865.09	867.84	870.82	874.02	877.43	881.04	884.84	888.82	892.98	897.29	901.72	823.30	827.89	832.57	837.23	757.65	762.04	681.26	599.49	430.39	86.19	
0.00	0.00	425.88	508.84	675.29	671.52	751.62	831.21	827.01	822.79	818.72	814.83	811.09	807.51	804.06	800.75	797.60	794.61	791.78	789.13	786.66	784.38	782.30	780.41	778.74	777.27	776.02	774.99	774.18	773.59	773.22	773.08	773.16	773.47	774.00	774.76	775.75	776.96	778.39	780.04	781.90	783.98	786.27	788.76	791.46	794.34	797.42	800.67	804.10	807.70	811.46	815.39	819.49	823.79	828.30	832.84	837.41	757.72	677.35	681.17	513.93	429.86	0.00	
0.00	0.00	342.19	510.57	592.27	673.15	753.33	749.17	828.56	824.40	820.29	816.34	812.56	808.92	805.43	802.09	798.90	795.87	793.01	790.33	787.84	785.53	783.43	781.53	779.84	778.36	777.09	776.05	775.23	774.63	774.26	774.11	774.19	774.50	775.03	775.79	776.78	777.99	779.42	781.08	782.95	785.03	787.32	789.82	792.51	795.40	798.47	801.72	805.13	808.71	812.44	816.33	820.39	824.61	828.95	833.28	753.74	757.95	677.47	596.14	513.77	343.35	0.00	
0.00	0.00	343.56	512.32	594.10	674.97	755.15	750.99	830.36	826.19	822.07	818.12	814.32	810.65	807.12	803.74	800.51	797.44	794.55	791.84	789.31	786.98	784.85	782.93	781.22	779.72	778.44	777.39	776.56	775.95	775.57	775.42	775.50	775.80	776.34	777.10	778.09	779.30	780.74	782.40	784.27	786.36	788.66	791.17	793.87	796.76	799.83	803.07	806.48	810.04	813.74	817.57	821.53	825.60	829.81	833.98	754.31	758.32	677.67	596.17	513.32	342.71	0.00	
0.00	0.00	172.11	428.20	510.62	592.02	672.72	752.84	748.78	744.83	823.88	819.99	816.19	812.50	808.95	805.53	802.27	799.16	796.23	793.48	790.92	788.56	786.41	784.46	782.73	781.22	779.93	778.86	778.02	777.40	777.02	776.86	776.93	777.24	777.77	778.54	779.53	780.75	782.19	783.86	785.74	787.84	790.15	792.67	795.38	798.27	801.35	804.59	807.99	811.53	815.19	818.95	822.81	826.71	747.37	751.16	755.00	674.47	593.25	511.15	427.17	171.20	0.00	
0.00	0.00	0.00	343.22	511.86	593.58	674.45	670.76	750.64	746.83	743.02	739.32	735.85	732.51	729.29	726.19	723.22	720.40	717.74	715.24	712.91	710.77	708.81	707.04	705.47	704.09	702.92	701.95	701.18	700.62	700.27	700.13	700.19	700.46	700.94	701.63	702.53	703.63	704.93	706.43	708.13	710.03	712.11	714.38	716.82	719.43	722.20	725.11	728.16	731.32	734.57	737.92	741.36	744.98	748.60	752.13	671.82	675.00	593.47	510.70	341.11	0.00	0.00	
0.00	0.00	0.00	85.71	342.01	509.96	591.54	588.34	668.76	665.35	661.90	741.15	737.79	734.48	731.24	728.11	725.11	722.25	719.54	717.01	714.65	712.48	710.49	708.70	707.10	705.71	704.52	703.54	702.76	702.20	701.84	701.69	701.75	702.02	702.51	703.20	704.10	705.20	706.52	708.03	709.74	711.65	713.75	716.03	718.49	721.12	723.90	726.82	729.86	733.01	736.23	739.49	742.74	663.16	666.35	669.39	588.54	591.11	508.74	339.91	85.13	0.00	0.00	
0.00	0.00	0.00	0.00	170.77	340.71	508.02	505.49	586.55	583.66	663.65	660.49	657.44	654.46	651.55	648.73	646.02	643.44	641.01	638.72	636.60	634.64	632.85	631.24	629.81	628.56	627.49	626.60	625.90	625.39	625.07	624.94	624.99	625.23	625.66	626.28	627.08	628.07	629.24	630.60	632.13	633.83	635.71	637.75	639.95	642.30	644.79	647.40	650.11	652.91	655.76	658.64	661.53	664.46	584.06	586.54	505.06	506.67	338.68	169.64	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	338.67	421.87	503.83	501.58	499.15	579.36	576.78	574.17	571.59	569.08	566.68	564.38	562.22	560.19	558.30	556.57	554.98	553.55	552.29	551.18	550.23	549.45	548.83	548.38	548.09	547.97	548.01	548.22	548.60	549.15	549.85	550.72	551.76	552.95	554.30	555.80	557.46	559.26	561.20	563.28	565.47	567.78	570.17	572.63	575.12	577.59	579.98	499.42	501.57	503.24	420.63	337.26	84.51	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	168.37	335.72	334.91	416.69	414.93	413.03	411.11	409.22	407.39	405.63	403.96	402.39	400.92	399.56	398.30	397.16	396.12	395.21	394.41	393.72	393.16	392.71	392.38	392.18	392.09	392.12	392.27	392.54	392.93	393.44	394.07	394.81	395.66	396.64	397.72	398.91	400.21	401.61	403.11	404.69	406.36	408.09	409.87	411.68	413.46	415.13	416.55	334.36	335.03	167.94	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	82.98	82.57	82.17	81.78	81.41	81.05	80.72	80.40	80.11	79.83	79.58	79.35	79.14	78.96	78.80	78.66	78.55	78.46	78.39	78.35	78.34	78.34	78.37	78.43	78.50	78.61	78.73	78.88	79.05	79.24	79.46	79.70	79.96	80.24	80.54	80.86	81.20	81.55	81.91	82.28	82.65	83.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
