0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 1355.73 1359.22 1365.82 1376.89 1393.10 1414.60 1441.34 1473.07 1509.35 1549.38 1591.72 1633.67 1670.12 1692.23 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 813.51 1358.80 1895.59 1896.69 1904.63 1919.61 1941.88 1971.45 2008.15 2051.59 2101.11 2155.60 2213.33 2271.60 2326.87 2376.61 1739.45 1047.72 0.00 0.00 
0.00 0.00 0.00 1360.84 1897.12 2430.22 2430.76 2440.45 2459.32 2487.51 2524.94 2571.33 2626.11 2688.37 2756.69 2828.93 2902.06 2972.33 3037.10 2421.64 1758.41 0.00 0.00 
0.00 0.00 0.00 1904.92 1893.52 2426.08 2425.19 2433.99 2452.31 2480.03 2516.94 2562.65 2616.56 2677.73 2744.81 2815.90 2888.51 2959.89 3027.99 2412.99 2457.33 0.00 0.00 
0.00 0.00 0.00 1904.04 1892.02 2424.77 2423.40 2431.86 2449.95 2477.48 2514.18 2559.64 2613.23 2674.01 2740.66 2811.33 2883.71 2955.23 3023.96 2408.01 2453.36 0.00 0.00 
0.00 0.00 0.00 1905.83 1894.12 2426.60 2425.53 2434.19 2452.42 2480.07 2516.93 2562.60 2616.46 2677.57 2744.55 2815.47 2887.77 2958.54 3025.22 2411.25 2456.34 0.00 0.00 
0.00 0.00 0.00 1362.58 1898.24 2431.28 2431.41 2440.82 2459.51 2487.58 2524.92 2571.23 2625.93 2688.07 2756.21 2828.18 2900.85 2970.40 3034.22 2419.23 1757.18 0.00 0.00 
0.00 0.00 0.00 814.15 1359.61 1897.10 1897.45 1905.02 1919.80 1941.94 1971.42 2008.04 2051.39 2100.78 2155.09 2212.53 2270.34 2324.83 2373.08 1737.46 1046.73 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 1356.29 1359.61 1366.06 1377.02 1393.14 1414.57 1441.24 1472.89 1509.08 1548.96 1591.07 1632.68 1668.64 1690.13 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
