0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.06 0.06 0.07 0.08 0.10 0.12 0.14 0.16 0.19 0.22 0.26 0.30 0.35 0.40 0.45 0.51 0.58 0.64 0.71 0.77 0.83 0.88 0.91 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.04 0.10 0.11 0.16 0.19 0.21 0.25 0.29 0.34 0.40 0.47 0.56 0.65 0.76 0.87 1.01 1.15 1.31 1.48 1.66 1.84 2.03 2.22 2.40 2.57 2.73 2.27 2.35 1.03 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.06 0.09 0.13 0.17 0.20 0.22 0.25 0.30 0.35 0.41 0.48 0.57 0.66 0.77 0.90 1.04 1.20 1.37 1.55 1.75 1.96 2.17 2.39 2.61 2.83 3.04 3.24 3.44 2.97 2.44 1.78 0.00 0.00 0.00 
0.00 0.00 0.00 0.03 0.08 0.12 0.15 0.17 0.23 0.26 0.30 0.35 0.41 0.48 0.56 0.66 0.77 0.90 1.04 1.20 1.38 1.58 1.79 2.01 2.25 2.50 2.75 3.00 3.25 3.49 3.73 3.34 3.55 3.07 2.51 1.09 0.00 0.00 
0.00 0.00 0.00 0.08 0.11 0.14 0.18 0.20 0.22 0.25 0.29 0.34 0.40 0.47 0.55 0.64 0.75 0.88 1.02 1.17 1.35 1.53 1.74 1.95 2.18 2.42 2.66 2.91 3.15 3.40 3.64 3.89 4.13 3.69 3.18 2.58 0.00 0.00 
0.00 0.00 0.00 0.08 0.13 0.13 0.18 0.19 0.22 0.25 0.29 0.33 0.39 0.46 0.54 0.63 0.74 0.86 1.00 1.15 1.32 1.50 1.70 1.91 2.13 2.36 2.59 2.83 3.07 3.31 3.56 3.82 4.06 3.63 3.84 2.58 0.00 0.00 
0.00 0.00 0.03 0.10 0.13 0.16 0.17 0.19 0.26 0.29 0.33 0.39 0.45 0.53 0.63 0.74 0.86 1.00 1.16 1.34 1.53 1.74 1.97 2.22 2.47 2.74 3.02 3.29 3.57 3.84 4.10 3.76 4.02 4.26 3.81 3.29 1.15 0.00 
0.00 0.00 0.03 0.10 0.13 0.16 0.17 0.19 0.25 0.29 0.33 0.39 0.45 0.53 0.63 0.73 0.86 1.00 1.15 1.33 1.52 1.73 1.96 2.21 2.46 2.73 3.00 3.27 3.55 3.82 4.08 3.74 4.00 4.24 3.79 3.27 1.15 0.00 
0.00 0.00 0.03 0.10 0.13 0.16 0.17 0.19 0.26 0.29 0.33 0.39 0.45 0.53 0.63 0.74 0.86 1.00 1.16 1.33 1.53 1.74 1.97 2.22 2.47 2.74 3.01 3.29 3.56 3.83 4.09 3.75 4.01 4.25 3.80 3.27 1.14 0.00 
0.00 0.00 0.00 0.08 0.13 0.13 0.18 0.19 0.22 0.25 0.29 0.33 0.39 0.46 0.54 0.63 0.74 0.86 1.00 1.15 1.32 1.50 1.69 1.90 2.12 2.35 2.59 2.83 3.06 3.30 3.55 3.80 4.04 3.61 3.82 2.57 0.00 0.00 
0.00 0.00 0.00 0.08 0.11 0.14 0.18 0.20 0.22 0.25 0.29 0.34 0.40 0.47 0.55 0.64 0.75 0.88 1.02 1.17 1.34 1.53 1.73 1.95 2.18 2.41 2.65 2.90 3.14 3.38 3.62 3.86 4.10 3.67 3.16 2.56 0.00 0.00 
0.00 0.00 0.00 0.03 0.08 0.12 0.15 0.17 0.23 0.26 0.30 0.35 0.40 0.48 0.56 0.66 0.77 0.90 1.04 1.20 1.38 1.57 1.78 2.01 2.24 2.49 2.74 2.99 3.23 3.47 3.70 3.32 3.52 3.05 2.49 1.08 0.00 0.00 
0.00 0.00 0.00 0.00 0.06 0.09 0.13 0.17 0.20 0.22 0.25 0.30 0.35 0.41 0.48 0.57 0.66 0.77 0.90 1.04 1.19 1.36 1.55 1.74 1.95 2.16 2.38 2.60 2.81 3.02 3.21 3.41 2.94 2.42 1.76 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.04 0.10 0.11 0.16 0.19 0.21 0.25 0.29 0.34 0.40 0.47 0.56 0.65 0.76 0.87 1.01 1.15 1.31 1.47 1.65 1.83 2.02 2.21 2.38 2.55 2.70 2.25 2.33 1.02 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.06 0.06 0.07 0.08 0.10 0.12 0.14 0.16 0.19 0.22 0.26 0.30 0.35 0.40 0.45 0.51 0.57 0.64 0.70 0.77 0.83 0.87 0.90 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
