0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.22 0.30 0.31 0.33 0.35 0.38 0.41 0.44 0.49 0.54 0.61 0.69 0.79 0.91 1.07 1.26 1.51 1.84 2.25 2.70 3.16 3.58 2.84 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.06 0.47 0.65 0.53 0.48 0.50 0.53 0.56 0.60 0.65 0.70 0.78 0.86 0.97 1.10 1.25 1.45 1.70 2.01 2.41 2.93 3.59 4.32 5.09 5.84 7.48 10.53 8.47 1.11 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.14 0.60 0.39 0.32 0.29 0.30 0.31 0.33 0.35 0.37 0.40 0.44 0.49 0.54 0.61 0.69 0.79 0.91 1.06 1.26 1.51 1.83 2.25 2.71 3.19 3.66 4.15 5.18 7.02 11.96 3.08 0.00 0.00 0.00 
0.00 0.00 0.00 0.05 0.59 0.35 0.27 0.26 0.24 0.24 0.25 0.27 0.28 0.30 0.33 0.36 0.39 0.44 0.49 0.56 0.64 0.74 0.86 1.02 1.23 1.49 1.83 2.20 2.59 2.97 3.32 4.14 4.89 6.89 12.69 1.25 0.00 0.00 
0.00 0.00 0.00 0.44 0.37 0.27 0.22 0.22 0.22 0.22 0.23 0.24 0.26 0.28 0.30 0.33 0.36 0.40 0.45 0.51 0.58 0.68 0.79 0.94 1.12 1.36 1.67 2.01 2.37 2.72 3.08 3.64 4.15 5.30 8.10 10.18 0.00 0.00 
0.00 0.00 0.00 0.60 0.29 0.24 0.22 0.21 0.20 0.19 0.20 0.21 0.22 0.24 0.26 0.28 0.31 0.35 0.39 0.44 0.50 0.58 0.68 0.81 0.97 1.17 1.44 1.73 2.04 2.34 2.90 3.35 3.92 4.89 6.47 13.74 0.00 0.00 
0.00 0.00 0.19 0.47 0.27 0.22 0.21 0.20 0.19 0.20 0.21 0.22 0.23 0.25 0.27 0.30 0.33 0.36 0.41 0.46 0.53 0.61 0.71 0.85 1.01 1.23 1.50 1.81 2.11 2.40 2.64 3.21 3.72 4.34 5.74 10.89 4.56 0.00 
0.00 0.00 0.26 0.41 0.26 0.22 0.20 0.18 0.20 0.20 0.21 0.22 0.23 0.25 0.27 0.29 0.32 0.36 0.40 0.46 0.52 0.60 0.71 0.84 1.00 1.22 1.49 1.79 2.09 2.37 2.60 2.92 3.70 4.31 5.66 9.48 6.23 0.00 
0.00 0.00 0.19 0.47 0.27 0.22 0.21 0.20 0.19 0.20 0.21 0.22 0.23 0.25 0.27 0.30 0.33 0.36 0.41 0.46 0.53 0.61 0.71 0.85 1.01 1.23 1.50 1.81 2.11 2.40 2.09 3.21 3.73 4.35 5.74 10.08 4.56 0.00 
0.00 0.00 0.00 0.60 0.30 0.24 0.22 0.21 0.20 0.19 0.20 0.21 0.22 0.24 0.26 0.28 0.31 0.35 0.39 0.44 0.50 0.58 0.68 0.81 0.97 1.17 1.44 1.73 2.04 2.35 2.90 3.35 3.31 4.73 5.78 13.76 0.00 0.00 
0.00 0.00 0.00 0.45 0.37 0.27 0.23 0.22 0.22 0.22 0.23 0.24 0.26 0.28 0.30 0.33 0.36 0.40 0.45 0.51 0.58 0.68 0.79 0.94 1.12 1.36 1.67 2.01 2.37 2.72 3.08 3.08 4.16 5.30 7.41 10.20 0.00 0.00 
0.00 0.00 0.00 0.05 0.59 0.35 0.27 0.26 0.24 0.24 0.25 0.27 0.28 0.30 0.33 0.36 0.39 0.44 0.49 0.56 0.64 0.74 0.86 1.02 1.23 1.49 1.83 2.20 2.59 2.97 3.33 4.01 4.90 6.74 12.72 1.25 0.00 0.00 
0.00 0.00 0.00 0.00 0.15 0.60 0.39 0.32 0.29 0.30 0.31 0.33 0.35 0.37 0.40 0.44 0.49 0.54 0.61 0.69 0.79 0.91 1.07 1.26 1.51 1.84 2.25 2.71 3.20 3.67 4.15 4.63 6.42 11.99 3.09 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.06 0.47 0.65 0.53 0.48 0.50 0.53 0.56 0.60 0.65 0.70 0.78 0.86 0.97 1.10 1.25 1.45 1.70 2.01 2.41 2.93 3.59 4.33 5.10 5.85 6.95 10.56 8.49 1.11 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.22 0.30 0.31 0.33 0.35 0.38 0.41 0.44 0.49 0.54 0.61 0.69 0.79 0.91 1.07 1.26 1.51 1.84 2.25 2.70 3.16 3.59 2.85 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
