0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	362.23	361.38	360.09	359.05	358.25	357.60	357.05	356.58	356.15	355.77	355.43	355.13	354.87	354.66	354.49	354.38	354.31	354.30	354.34	354.43	354.58	354.78	355.03	355.33	355.68	356.08	356.51	357.00	357.52	358.10	358.75	359.48	360.36	361.47	362.80	363.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	365.01	362.98	360.27	353.85	346.98	343.31	340.97	339.32	338.09	337.12	336.34	335.69	335.14	334.67	334.28	333.95	333.69	333.48	333.34	333.26	333.24	333.28	333.38	333.54	333.76	334.04	334.39	334.80	335.29	335.84	336.48	337.23	338.10	339.16	340.48	342.21	344.62	348.37	355.36	361.89	364.63	366.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	364.50	366.39	363.24	354.38	347.41	342.14	336.67	331.39	327.42	324.50	322.31	320.63	319.31	318.25	317.38	316.67	316.08	315.59	315.19	314.87	314.62	314.45	314.35	314.32	314.35	314.46	314.64	314.89	315.21	315.61	316.09	316.66	317.34	318.14	319.09	320.23	321.64	323.40	325.67	328.67	332.72	338.09	343.65	348.98	356.04	365.01	368.16	366.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	368.82	365.50	354.78	347.03	339.27	332.38	326.51	321.19	316.40	312.43	309.27	306.75	304.75	303.15	301.86	300.80	299.93	299.21	298.62	298.15	297.77	297.48	297.28	297.16	297.11	297.15	297.26	297.46	297.73	298.10	298.55	299.10	299.77	300.56	301.51	302.65	304.03	305.71	307.78	310.38	313.62	317.67	322.54	327.94	333.88	340.85	348.70	356.52	367.33	370.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	370.84	363.01	351.51	341.48	332.95	325.26	318.42	312.42	307.11	302.45	298.48	295.18	292.46	290.24	288.42	286.93	285.70	284.69	283.86	283.18	282.62	282.19	281.86	281.62	281.48	281.43	281.46	281.58	281.79	282.10	282.50	283.01	283.63	284.39	285.29	286.38	287.68	289.25	291.14	293.44	296.23	299.61	303.66	308.40	313.78	319.85	326.78	334.55	343.16	353.26	364.87	372.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	372.77	372.48	360.32	349.12	338.39	328.71	320.11	312.44	305.61	299.58	294.27	289.62	285.62	282.22	279.36	276.97	274.98	273.33	271.96	270.83	269.89	269.12	268.49	268.00	267.63	267.36	267.20	267.13	267.17	267.30	267.53	267.86	268.30	268.86	269.55	270.39	271.40	272.61	274.05	275.77	277.83	280.29	283.22	286.70	290.77	295.49	300.88	306.98	313.88	321.63	330.31	340.07	350.88	362.16	374.42	374.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	374.93	373.97	360.50	348.23	336.90	326.42	316.91	308.37	300.73	293.92	287.89	282.56	277.90	273.84	270.36	267.39	264.87	262.75	260.97	259.48	258.24	257.20	256.36	255.67	255.12	254.71	254.41	254.23	254.15	254.18	254.32	254.57	254.93	255.41	256.02	256.77	257.69	258.79	260.10	261.66	263.51	265.69	268.28	271.32	274.87	278.99	283.73	289.13	295.23	302.12	309.83	318.44	328.03	338.59	350.01	362.36	375.91	376.85	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	377.04	362.98	349.62	337.28	325.94	315.57	306.16	297.69	290.08	283.29	277.26	271.92	267.22	263.13	259.57	256.51	253.89	251.66	249.78	248.18	246.85	245.73	244.81	244.06	243.47	243.02	242.69	242.49	242.41	242.44	242.58	242.84	243.23	243.74	244.40	245.21	246.19	247.37	248.77	250.43	252.38	254.68	257.36	260.49	264.11	268.27	273.04	278.44	284.55	291.41	299.09	307.64	317.12	327.57	338.99	351.41	364.85	378.98	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	382.11	368.88	353.59	339.88	327.43	316.09	305.78	296.44	288.01	280.44	273.67	267.63	262.28	257.56	253.41	249.80	246.67	243.97	241.65	239.67	237.99	236.58	235.39	234.41	233.61	232.97	232.48	232.14	231.92	231.82	231.85	232.00	232.28	232.69	233.23	233.93	234.79	235.83	237.08	238.56	240.30	242.33	244.71	247.48	250.68	254.35	258.56	263.35	268.77	274.88	281.72	289.36	297.86	307.28	317.66	329.08	341.62	355.41	370.80	384.04	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	385.34	377.29	360.07	344.78	331.02	318.56	307.24	296.98	287.69	279.30	271.76	265.00	258.96	253.60	248.85	244.67	241.00	237.81	235.04	232.65	230.60	228.85	227.36	226.12	225.08	224.24	223.56	223.04	222.67	222.43	222.33	222.36	222.52	222.81	223.24	223.81	224.54	225.45	226.54	227.84	229.39	231.20	233.31	235.76	238.59	241.84	245.57	249.81	254.63	260.06	266.16	272.99	280.60	289.05	298.42	308.76	320.15	332.70	346.54	361.93	379.28	387.25	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	384.99	367.98	351.66	336.66	323.00	310.59	299.32	289.10	279.85	271.50	263.98	257.23	251.20	245.82	241.05	236.84	233.13	229.88	227.06	224.61	222.50	220.69	219.15	217.85	216.76	215.88	215.17	214.62	214.23	213.98	213.87	213.90	214.06	214.36	214.81	215.41	216.17	217.12	218.25	219.61	221.20	223.07	225.24	227.75	230.63	233.94	237.71	241.98	246.81	252.25	258.35	265.17	272.75	281.17	290.50	300.79	312.14	324.63	338.37	353.47	369.89	386.98	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	392.22	378.55	360.67	344.34	329.44	315.86	303.50	292.28	282.11	272.89	264.57	257.07	250.33	244.30	238.91	234.12	229.88	226.14	222.85	219.98	217.48	215.31	213.45	211.87	210.52	209.40	208.48	207.74	207.17	206.76	206.50	206.38	206.41	206.58	206.89	207.35	207.97	208.76	209.74	210.91	212.31	213.95	215.87	218.09	220.64	223.57	226.92	230.72	235.02	239.87	245.32	251.42	258.22	265.78	274.17	283.46	293.71	305.00	317.44	331.10	346.10	362.51	380.49	394.08	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	391.09	371.96	354.20	337.93	323.09	309.57	297.26	286.09	275.95	266.77	258.47	250.99	244.26	238.23	232.83	228.03	223.76	219.99	216.67	213.75	211.21	209.01	207.11	205.48	204.10	202.94	201.99	201.23	200.64	200.21	199.94	199.82	199.84	200.01	200.33	200.81	201.45	202.27	203.27	204.48	205.91	207.59	209.54	211.80	214.40	217.36	220.74	224.57	228.89	233.76	239.21	245.31	252.10	259.65	268.01	277.26	287.47	298.73	311.11	324.71	339.64	356.00	373.85	393.08	0.00	0.00	0.00	
0.00	0.00	0.00	398.35	386.83	366.62	348.66	332.39	317.58	304.10	291.84	280.70	270.60	261.44	253.17	245.70	238.98	232.95	227.55	222.73	218.44	214.65	211.30	208.35	205.78	203.54	201.60	199.94	198.53	197.34	196.37	195.58	194.97	194.53	194.25	194.12	194.15	194.32	194.65	195.14	195.80	196.63	197.66	198.89	200.36	202.07	204.05	206.35	208.97	211.97	215.38	219.23	223.57	228.44	233.90	240.00	246.78	254.31	262.66	271.88	282.06	293.27	305.61	319.17	334.06	350.42	368.48	388.80	400.15	0.00	0.00	
0.00	0.00	0.00	399.25	380.53	361.53	343.83	327.63	312.86	299.42	287.20	276.09	266.02	256.89	248.63	241.17	234.46	228.43	223.02	218.19	213.89	210.08	206.70	203.73	201.13	198.86	196.90	195.21	193.77	192.57	191.57	190.76	190.14	189.69	189.40	189.27	189.29	189.47	189.81	190.31	190.98	191.83	192.87	194.13	195.61	197.35	199.37	201.69	204.34	207.36	210.79	214.66	219.01	223.90	229.36	235.45	242.23	249.75	258.07	267.27	277.42	288.60	300.90	314.42	329.27	345.56	363.34	382.42	401.11	0.00	0.00	
0.00	0.00	0.00	399.48	377.39	357.70	339.87	323.66	308.92	295.51	283.32	272.24	262.18	253.07	244.83	237.39	230.68	224.65	219.24	214.40	210.09	206.26	202.86	199.87	197.25	194.96	192.97	191.26	189.80	188.58	187.56	186.74	186.11	185.65	185.35	185.22	185.24	185.42	185.76	186.27	186.95	187.81	188.88	190.15	191.66	193.41	195.45	197.79	200.46	203.50	206.95	210.83	215.20	220.09	225.56	231.65	238.42	245.92	254.23	263.41	273.54	284.69	296.96	310.46	325.28	341.58	359.50	379.28	401.45	0.00	0.00	
