0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	324.25	323.38	321.72	320.13	318.84	317.84	317.11	316.61	316.29	316.13	316.08	316.11	316.20	316.31	316.43	316.52	316.59	316.62	316.62	316.60	316.58	316.59	316.65	316.80	317.05	317.46	318.05	318.86	319.93	321.28	322.90	324.58	325.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	330.71	328.97	325.00	318.73	313.75	310.61	308.32	306.57	305.24	304.24	303.50	302.98	302.63	302.42	302.32	302.29	302.30	302.34	302.39	302.44	302.48	302.52	302.57	302.65	302.77	302.97	303.26	303.70	304.30	305.12	306.19	307.58	309.38	311.72	314.89	319.92	326.22	330.19	331.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	335.88	334.08	326.74	319.44	313.81	308.46	303.90	300.39	297.69	295.59	293.97	292.72	291.77	291.06	290.54	290.19	289.96	289.82	289.74	289.72	289.73	289.76	289.82	289.89	290.00	290.16	290.38	290.70	291.14	291.73	292.51	293.54	294.85	296.53	298.67	301.42	304.97	309.56	314.93	320.56	327.87	335.14	336.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	340.97	335.02	325.50	317.51	310.39	304.37	299.10	294.62	290.95	288.00	285.65	283.79	282.32	281.17	280.29	279.63	279.14	278.79	278.55	278.40	278.32	278.30	278.32	278.38	278.49	278.65	278.88	279.19	279.62	280.18	280.92	281.87	283.08	284.61	286.53	288.93	291.91	295.61	300.12	305.40	311.43	318.52	326.47	335.95	341.78	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	346.15	337.83	327.10	317.64	309.43	302.26	296.07	290.74	286.19	282.39	279.26	276.71	274.64	272.99	271.67	270.63	269.83	269.22	268.77	268.45	268.23	268.10	268.04	268.05	268.12	268.26	268.46	268.75	269.15	269.68	270.36	271.23	272.33	273.70	275.41	277.53	280.12	283.29	287.12	291.68	297.03	303.21	310.36	318.53	327.93	338.58	346.75	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	351.79	343.15	330.93	320.14	310.64	302.33	295.06	288.76	283.32	278.67	274.75	271.46	268.75	266.51	264.70	263.23	262.06	261.14	260.42	259.88	259.48	259.20	259.03	258.94	258.94	259.02	259.17	259.42	259.77	260.24	260.85	261.63	262.62	263.85	265.37	267.24	269.51	272.27	275.59	279.54	284.20	289.64	295.94	303.18	311.45	320.88	331.58	343.68	352.13	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	356.05	350.82	337.05	324.86	314.05	304.50	296.11	288.76	282.36	276.82	272.07	268.02	264.61	261.75	259.38	257.43	255.83	254.55	253.52	252.71	252.09	251.62	251.29	251.08	250.97	250.96	251.04	251.22	251.50	251.90	252.43	253.11	253.99	255.07	256.42	258.06	260.06	262.48	265.37	268.81	272.88	277.65	283.18	289.57	296.89	305.24	314.72	325.43	337.50	351.12	356.16	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	359.11	345.13	331.76	319.64	308.81	299.21	290.74	283.31	276.83	271.20	266.35	262.20	258.67	255.70	253.21	251.14	249.44	248.06	246.94	246.05	245.36	244.84	244.46	244.22	244.09	244.07	244.16	244.35	244.66	245.10	245.69	246.44	247.38	248.56	250.00	251.75	253.86	256.39	259.39	262.95	267.12	271.98	277.61	284.08	291.47	299.89	309.42	320.15	332.15	345.35	359.13	0.00	0.00	0.00	
0.00	0.00	0.00	365.85	357.24	341.33	327.54	315.29	304.39	294.73	286.20	278.71	272.15	266.44	261.51	257.26	253.64	250.57	247.98	245.82	244.03	242.56	241.37	240.41	239.67	239.10	238.68	238.41	238.26	238.24	238.33	238.54	238.87	239.35	239.98	240.79	241.80	243.04	244.56	246.40	248.60	251.22	254.33	257.97	262.23	267.18	272.88	279.42	286.89	295.37	304.96	315.75	327.88	341.52	357.24	365.59	0.00	0.00	
0.00	0.00	0.00	369.04	353.07	337.81	324.02	311.71	300.76	291.05	282.46	274.90	268.28	262.51	257.50	253.19	249.49	246.33	243.67	241.43	239.57	238.03	236.78	235.77	234.97	234.36	233.92	233.62	233.46	233.43	233.53	233.75	234.10	234.61	235.27	236.12	237.19	238.49	240.08	241.99	244.26	246.96	250.14	253.86	258.20	263.21	268.98	275.59	283.11	291.65	301.29	312.16	324.35	337.98	353.03	368.65	0.00	0.00	
0.00	0.00	0.00	368.99	350.91	335.20	321.28	308.89	297.89	288.12	279.49	271.89	265.22	259.39	254.32	249.95	246.19	242.97	240.25	237.95	236.03	234.44	233.14	232.08	231.25	230.61	230.14	229.83	229.66	229.62	229.72	229.95	230.32	230.85	231.54	232.43	233.53	234.89	236.52	238.48	240.82	243.58	246.82	250.60	254.99	260.06	265.89	272.54	280.12	288.70	298.40	309.33	321.60	335.39	350.91	368.69	0.00	0.00	
0.00	0.00	371.52	367.61	349.08	333.21	319.21	306.79	295.74	285.94	277.28	269.64	262.93	257.06	251.95	247.53	243.73	240.47	237.70	235.35	233.39	231.76	230.42	229.34	228.48	227.82	227.33	227.01	226.83	226.79	226.88	227.12	227.51	228.05	228.77	229.68	230.81	232.20	233.87	235.88	238.25	241.06	244.34	248.17	252.60	257.71	263.58	270.27	277.89	286.51	296.25	307.22	319.57	333.46	349.22	367.70	372.53	0.00	
0.00	0.00	378.05	363.59	347.11	331.69	317.79	305.37	294.31	284.49	275.81	268.14	261.41	255.51	250.38	245.93	242.09	238.80	236.00	233.63	231.64	229.99	228.62	227.52	226.64	225.97	225.47	225.13	224.95	224.90	225.00	225.25	225.64	226.19	226.92	227.85	229.01	230.42	232.11	234.14	236.55	239.38	242.70	246.55	251.02	256.16	262.05	268.77	276.40	285.06	294.82	305.82	318.17	332.01	347.40	364.02	378.98	0.00	
0.00	0.00	380.65	362.76	346.20	330.90	317.05	304.64	293.58	283.76	275.06	267.39	260.65	254.74	249.59	245.13	241.28	237.97	235.16	232.77	230.77	229.10	227.73	226.61	225.73	225.04	224.54	224.20	224.01	223.97	224.07	224.31	224.71	225.27	226.00	226.94	228.11	229.53	231.24	233.28	235.70	238.55	241.88	245.75	250.22	255.38	261.28	268.01	275.66	284.33	294.11	305.12	317.47	331.26	346.50	363.02	380.75	0.00	
0.00	0.00	380.96	362.89	346.22	330.88	317.03	304.62	293.56	283.74	275.05	267.38	260.64	254.73	249.59	245.12	241.27	237.97	235.16	232.77	230.77	229.10	227.73	226.61	225.73	225.04	224.54	224.20	224.01	223.97	224.07	224.31	224.71	225.27	226.00	226.94	228.11	229.53	231.24	233.28	235.70	238.54	241.87	245.74	250.22	255.37	261.27	268.01	275.66	284.32	294.11	305.12	317.47	331.27	346.52	363.05	380.80	0.00	
0.00	0.00	379.18	363.89	347.10	331.61	317.70	305.29	294.24	284.44	275.77	268.11	261.38	255.50	250.37	245.92	242.09	238.80	236.00	233.63	231.64	229.98	228.62	227.52	226.64	225.97	225.47	225.13	224.95	224.90	225.00	225.25	225.64	226.19	226.92	227.85	229.00	230.41	232.11	234.14	236.55	239.38	242.69	246.54	251.01	256.14	262.03	268.75	276.39	285.04	294.82	305.82	318.19	332.05	347.46	364.12	379.12	0.00	
0.00	0.00	372.51	367.45	348.87	333.01	319.05	306.65	295.63	285.86	277.21	269.59	262.89	257.03	251.93	247.52	243.71	240.46	237.69	235.35	233.39	231.76	230.42	229.34	228.48	227.82	227.33	227.01	226.83	226.79	226.88	227.12	227.51	228.05	228.76	229.68	230.81	232.19	233.87	235.87	238.25	241.05	244.33	248.16	252.59	257.70	263.56	270.25	277.86	286.49	296.24	307.23	319.59	333.52	349.34	367.88	372.70	0.00	
