0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	393.39	394.71	393.94	393.27	392.85	392.59	392.43	392.32	392.24	392.18	392.13	392.10	392.09	392.08	392.08	392.09	392.11	392.13	392.17	392.21	392.26	392.33	392.40	392.48	392.58	392.69	392.81	392.94	393.09	393.26	393.45	393.67	393.95	394.31	394.82	395.58	396.43	395.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	396.38	394.79	393.15	390.08	379.46	374.58	371.82	370.08	368.93	368.13	367.56	367.13	366.81	366.57	366.38	366.24	366.13	366.06	366.01	365.99	365.99	366.01	366.05	366.11	366.20	366.31	366.45	366.61	366.81	367.05	367.33	367.67	368.10	368.62	369.30	370.20	371.46	373.30	376.16	381.16	391.96	395.14	396.81	398.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	394.03	395.28	393.16	385.83	376.64	371.17	366.21	359.94	355.17	351.76	349.33	347.57	346.29	345.33	344.60	344.04	343.61	343.27	343.00	342.80	342.66	342.55	342.49	342.46	342.47	342.51	342.58	342.69	342.84	343.02	343.26	343.54	343.90	344.33	344.85	345.51	346.33	347.39	348.78	350.63	353.17	356.68	361.57	367.96	373.03	378.61	387.94	395.42	397.55	396.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	393.59	395.45	391.73	379.70	372.20	364.81	357.39	351.30	345.94	340.76	336.34	332.82	330.07	327.96	326.33	325.08	324.09	323.32	322.72	322.24	321.86	321.57	321.35	321.19	321.09	321.03	321.02	321.06	321.15	321.28	321.46	321.70	322.00	322.38	322.84	323.40	324.10	324.95	326.03	327.38	329.10	331.31	334.15	337.78	342.30	347.59	353.06	359.26	366.80	374.31	381.91	394.09	397.82	395.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	396.46	393.32	380.60	371.49	361.84	353.59	346.08	339.14	333.04	327.65	322.79	318.58	315.04	312.16	309.84	307.98	306.50	305.31	304.36	303.60	303.00	302.52	302.14	301.85	301.64	301.49	301.41	301.39	301.43	301.52	301.68	301.90	302.18	302.55	303.00	303.56	304.25	305.09	306.13	307.40	308.97	310.91	313.33	316.31	319.94	324.25	329.21	334.71	340.91	347.96	355.58	363.94	373.71	382.91	395.78	398.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	396.82	389.47	375.84	364.04	354.00	344.74	336.46	328.98	322.23	316.21	310.88	306.15	302.02	298.50	295.54	293.08	291.06	289.41	288.07	286.97	286.08	285.37	284.79	284.33	283.98	283.72	283.54	283.43	283.40	283.44	283.54	283.71	283.96	284.30	284.72	285.25	285.90	286.70	287.67	288.84	290.27	292.00	294.10	296.64	299.69	303.31	307.53	312.35	317.79	323.90	330.76	338.34	346.74	356.10	366.26	378.18	391.97	399.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	395.01	395.51	384.35	371.44	359.07	347.87	337.87	328.81	320.63	313.26	306.63	300.71	295.44	290.78	286.71	283.18	280.17	277.62	275.49	273.71	272.24	271.03	270.03	269.21	268.55	268.03	267.62	267.31	267.10	266.97	266.92	266.96	267.07	267.26	267.54	267.92	268.40	268.99	269.72	270.61	271.68	272.97	274.52	276.38	278.59	281.22	284.31	287.93	292.09	296.84	302.20	308.22	314.95	322.42	330.70	339.87	349.99	361.30	373.80	386.84	398.09	397.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	395.31	394.47	380.23	367.57	355.18	343.46	332.70	322.93	314.06	306.03	298.79	292.27	286.44	281.24	276.63	272.58	269.05	266.00	263.39	261.17	259.30	257.73	256.42	255.33	254.43	253.70	253.11	252.65	252.30	252.06	251.91	251.85	251.88	252.00	252.22	252.53	252.94	253.46	254.12	254.92	255.88	257.04	258.43	260.07	262.02	264.31	267.00	270.13	273.74	277.87	282.56	287.85	293.78	300.39	307.73	315.85	324.83	334.71	345.58	357.42	369.93	382.69	397.06	397.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
