0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1126.69 1126.91 1127.73 1127.91 1127.07 1125.14 1122.10 1117.91 1112.51 1105.83 1097.73 1088.06 1076.64 1063.26 1047.70 1029.73 1009.15 985.79 959.63 930.92 900.57 871.16 849.79 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 1121.45 2619.97 2626.61 3392.43 3401.77 3407.00 3408.53 3406.47 3400.90 3391.84 3379.24 3362.95 3342.71 3318.18 3288.91 3254.37 3213.98 3167.11 3113.09 3051.30 2981.17 2902.34 2814.83 2719.17 2616.66 2508.67 1833.96 1754.29 719.52 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 1858.34 2609.77 3378.50 4150.88 4168.92 4181.66 4189.17 4191.83 4189.88 4183.47 4172.66 4157.40 4137.53 4112.74 4082.65 4046.72 4004.36 3954.88 3897.54 3831.59 3756.29 3670.95 3575.08 3468.43 3351.04 3223.10 3084.18 2931.77 2258.30 1633.02 1115.76 0.00 0.00 0.00 
0.00 0.00 0.00 1106.62 2594.47 3365.64 4144.71 4171.98 4948.19 4964.00 4973.72 4977.57 4975.82 4968.65 4956.15 4938.29 4914.87 4885.57 4849.94 4807.38 4757.22 4698.68 4630.93 4553.09 4464.33 4363.85 4251.01 4125.46 3987.24 3837.17 3677.85 2952.44 2783.13 2118.01 1529.80 631.63 0.00 0.00 
0.00 0.00 0.00 2571.08 3340.69 4124.09 4911.66 4942.96 4969.00 4987.28 4998.54 5003.43 5002.40 4995.75 4983.61 4965.97 4942.67 4913.40 4877.73 4835.11 4784.89 4726.32 4658.62 4580.95 4492.48 4392.42 4280.04 4154.73 4015.92 3862.92 3694.32 3505.36 3313.18 2612.45 1980.93 1444.66 0.00 0.00 
0.00 0.00 0.00 2565.69 4090.57 4134.02 4923.69 4958.15 4985.85 5005.98 5018.42 5024.12 5023.67 5017.44 5005.60 4988.14 4964.94 4935.70 4900.02 4857.36 4807.09 4748.52 4680.87 4603.36 4515.16 4415.49 4303.58 4178.70 4039.96 3886.00 3714.45 3524.71 3327.33 2628.63 2448.63 1434.41 0.00 0.00 
0.00 0.00 1073.75 3301.93 4093.11 4888.94 4931.68 4967.99 5749.18 5770.44 5784.00 5790.27 5789.65 5782.44 5768.79 5748.69 5721.98 5688.33 5647.25 5598.13 5540.24 5472.75 5394.80 5305.44 5203.77 5088.92 4960.17 4817.00 4659.25 4487.34 4302.40 3538.39 3334.70 3127.64 2458.43 1863.56 577.04 0.00 
0.00 0.00 1070.76 3302.34 4094.07 4891.02 4934.41 4971.59 5752.98 5774.76 5788.58 5795.03 5794.55 5787.44 5773.86 5753.82 5727.14 5693.50 5652.43 5603.31 5545.41 5477.94 5400.01 5310.72 5209.15 5094.47 4965.95 4823.14 4665.91 4494.60 4309.89 3544.72 3339.36 3133.99 2463.95 1870.46 574.02 0.00 
0.00 0.00 1073.70 3301.69 4092.78 4888.68 4931.47 4967.83 5749.07 5770.36 5783.95 5790.24 5789.63 5782.43 5768.78 5748.70 5721.99 5688.34 5647.27 5598.16 5540.28 5472.81 5394.88 5305.56 5203.94 5089.17 4960.54 4817.59 4660.21 4489.01 4305.63 3541.16 3338.08 3131.31 2462.74 1868.84 578.50 0.00 
0.00 0.00 0.00 2565.25 4089.84 4133.56 4923.25 4957.84 4985.64 5005.83 5018.32 5024.06 5023.64 5017.42 5005.59 4988.15 4964.96 4935.73 4900.06 4857.41 4807.17 4748.63 4681.02 4603.57 4515.46 4415.93 4304.25 4179.70 4041.48 3888.35 3718.06 3529.77 3334.53 2635.13 2457.13 1438.80 0.00 0.00 
0.00 0.00 0.00 2570.36 3340.11 4123.56 4910.97 4942.50 4968.70 4987.08 4998.41 5003.35 5002.35 4995.73 4983.61 4965.98 4942.70 4913.44 4877.79 4835.19 4785.00 4726.47 4658.83 4581.24 4492.90 4393.02 4280.92 4156.04 4017.88 3865.88 3698.80 3512.32 3320.33 2619.07 1988.55 1448.90 0.00 0.00 
0.00 0.00 0.00 1106.45 2593.99 3365.17 4144.20 4171.53 4947.83 4963.76 4973.56 4977.48 4975.77 4968.63 4956.15 4938.31 4914.90 4885.63 4850.01 4807.48 4757.35 4698.86 4631.17 4553.43 4464.81 4364.53 4252.00 4126.93 3989.42 3840.40 3682.53 2958.22 2789.10 2122.84 1533.29 632.63 0.00 0.00 
0.00 0.00 0.00 0.00 1857.79 2609.34 3378.03 4150.24 4168.55 4181.43 4189.04 4191.75 4189.84 4183.45 4172.66 4157.42 4137.56 4112.80 4082.72 4046.81 4004.48 3955.04 3897.77 3831.91 3756.72 3671.57 3575.97 3469.74 3353.00 3226.06 3088.66 2938.31 2264.22 1636.08 1117.55 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 1121.32 2619.48 2626.32 3392.19 3401.62 3406.90 3408.47 3406.44 3400.89 3391.85 3379.26 3362.98 3342.76 3318.25 3288.99 3254.48 3214.13 3167.30 3113.35 3051.66 2981.67 2903.05 2815.87 2720.75 2619.15 2512.85 1837.25 1757.55 720.37 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1126.65 1126.88 1127.71 1127.89 1127.07 1125.14 1122.10 1117.92 1112.53 1105.85 1097.75 1088.09 1076.68 1063.31 1047.76 1029.82 1009.27 985.96 959.86 931.25 901.09 871.98 851.04 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
