0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 118.54 118.56 118.57 118.59 118.60 118.61 118.62 118.62 118.63 118.63 118.63 118.63 118.63 0.00 0.00 
0.00 0.00 118.53 118.49 118.48 118.49 118.50 118.51 118.52 118.53 118.53 118.54 118.54 118.55 118.56 118.58 118.63 0.00 
0.00 0.00 118.54 118.48 118.46 118.46 118.47 118.48 118.49 118.50 118.50 118.51 118.51 118.52 118.53 118.56 118.63 0.00 
0.00 0.00 118.55 118.51 118.49 118.49 118.50 118.51 118.52 118.53 118.53 118.54 118.54 118.55 118.56 118.58 118.63 0.00 
0.00 0.00 0.00 118.56 118.57 118.58 118.59 118.60 118.61 118.62 118.62 118.63 118.63 118.63 118.63 118.63 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
