0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 397.26 398.01 399.09 400.36 401.75 403.25 404.84 406.52 408.28 410.12 412.02 414.00 416.04 418.15 420.32 422.54 424.83 427.16 429.56 432.00 434.49 437.03 439.61 442.23 444.89 447.59 450.33 453.10 455.89 458.72 461.57 464.44 467.33 470.23 473.15 476.08 479.02 481.96 484.91 487.85 490.79 493.72 496.64 499.54 502.43 505.30 508.14 510.95 513.74 516.48 519.20 521.87 524.49 527.07 529.60 532.07 534.48 536.84 539.13 541.35 543.49 545.56 547.55 549.45 551.26 552.97 554.57 556.05 557.38 558.51 559.30 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 392.45 393.10 394.10 395.33 396.82 398.02 399.25 400.58 402.00 403.51 405.12 406.80 408.57 410.41 412.32 414.30 416.34 418.45 420.62 422.85 425.14 427.48 429.88 432.32 434.82 437.36 439.94 442.57 445.23 447.94 450.68 453.45 456.25 459.08 461.93 464.80 467.70 470.61 473.53 476.47 479.41 482.36 485.31 488.25 491.20 494.13 497.06 499.97 502.86 505.73 508.58 511.40 514.19 516.94 519.66 522.34 524.97 527.55 530.09 532.57 534.99 537.35 539.65 541.87 544.03 546.11 548.10 550.01 551.83 553.56 555.17 556.68 558.07 559.33 560.52 561.96 563.15 564.11 564.77 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 389.39 389.95 390.87 392.09 393.12 394.22 395.43 396.75 398.04 399.36 400.74 402.20 403.74 405.36 407.06 408.83 410.68 412.59 414.58 416.63 418.74 420.92 423.15 425.44 427.78 430.18 432.63 435.13 437.67 440.26 442.89 445.56 448.27 451.01 453.78 456.59 459.42 462.28 465.16 468.05 470.97 473.90 476.84 479.78 482.74 485.69 488.64 491.59 494.53 497.46 500.37 503.27 506.15 509.00 511.83 514.62 517.38 520.11 522.79 525.43 528.02 530.56 533.05 535.48 537.85 540.15 542.38 544.55 546.63 548.64 550.56 552.40 554.14 555.78 557.32 558.77 560.12 561.41 562.71 563.89 564.92 565.85 566.94 567.80 568.43 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 387.49 388.05 389.02 389.94 390.92 392.02 393.12 394.26 395.49 396.77 398.10 399.46 400.88 402.37 403.94 405.57 407.28 409.07 410.92 412.85 414.84 416.89 419.01 421.19 423.43 425.72 428.07 430.47 432.93 435.43 437.97 440.56 443.20 445.87 448.58 451.33 454.11 456.91 459.75 462.61 465.49 468.40 471.31 474.25 477.19 480.14 483.10 486.05 489.01 491.96 494.91 497.84 500.76 503.67 506.55 509.41 512.24 515.04 517.81 520.54 523.23 525.87 528.47 531.02 533.51 535.95 538.32 540.64 542.88 545.05 547.15 549.17 551.11 552.96 554.72 556.39 557.96 559.45 560.85 562.18 563.46 564.65 565.74 566.74 567.72 568.57 569.25 570.07 570.64 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 385.78 386.25 387.15 388.00 388.93 389.90 390.91 391.99 393.12 394.29 395.53 396.82 398.16 399.56 401.01 402.52 404.11 405.77 407.49 409.29 411.15 413.08 415.08 417.14 419.27 421.45 423.69 425.99 428.34 430.75 433.20 435.71 438.26 440.85 443.49 446.17 448.88 451.63 454.41 457.22 460.06 462.93 465.81 468.72 471.64 474.58 477.53 480.48 483.44 486.41 489.37 492.32 495.27 498.21 501.14 504.04 506.93 509.80 512.63 515.44 518.21 520.95 523.65 526.30 528.90 531.46 533.96 536.40 538.79 541.11 543.36 545.54 547.65 549.68 551.64 553.50 555.28 556.98 558.59 560.11 561.54 562.91 564.19 565.40 566.52 567.56 568.52 569.39 570.16 570.89 571.47 572.18 572.72 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 384.81 385.45 386.20 387.04 387.93 388.87 389.85 390.89 391.98 393.12 394.31 395.56 396.87 398.23 399.65 401.12 402.66 404.27 405.94 407.68 409.49 411.36 413.30 415.31 417.37 419.50 421.69 423.94 426.24 428.60 431.01 433.47 435.98 438.53 441.13 443.77 446.45 449.17 451.92 454.71 457.52 460.36 463.23 466.12 469.03 471.96 474.90 477.85 480.81 483.77 486.74 489.71 492.67 495.62 498.57 501.50 504.41 507.30 510.17 513.01 515.83 518.60 521.35 524.05 526.71 529.32 531.88 534.39 536.84 539.24 541.57 543.83 546.02 548.14 550.19 552.15 554.04 555.84 557.56 559.19 560.74 562.20 563.59 564.90 566.12 567.27 568.33 569.31 570.20 571.01 571.74 572.38 572.96 573.34 573.79 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 383.25 383.66 384.50 385.29 386.09 386.95 387.85 388.80 389.80 390.86 391.96 393.12 394.33 395.60 396.92 398.30 399.73 401.23 402.79 404.41 406.10 407.85 409.67 411.56 413.50 415.52 417.59 419.73 421.92 424.17 426.48 428.84 431.26 433.72 436.23 438.79 441.39 444.04 446.72 449.44 452.20 454.99 457.80 460.65 463.52 466.42 469.33 472.26 475.20 478.16 481.12 484.09 487.06 490.03 493.00 495.96 498.90 501.84 504.76 507.65 510.53 513.38 516.19 518.98 521.73 524.44 527.10 529.72 532.29 534.81 537.27 539.67 542.01 544.28 546.48 548.62 550.67 552.66 554.56 556.38 558.12 559.77 561.34 562.84 564.25 565.57 566.82 567.99 569.07 570.07 570.98 571.81 572.56 573.22 573.81 574.29 574.74 575.29 575.78 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 382.47 382.94 383.61 384.37 385.16 385.99 386.86 387.78 388.74 389.76 390.83 391.95 393.12 394.34 395.63 396.97 398.36 399.81 401.33 402.90 404.54 406.24 408.01 409.84 411.74 413.69 415.71 417.79 419.94 422.14 424.39 426.71 429.07 431.49 433.96 436.47 439.03 441.64 444.29 446.97 449.70 452.46 455.25 458.07 460.92 463.80 466.70 469.61 472.55 475.49 478.45 481.42 484.39 487.37 490.34 493.31 496.27 499.23 502.17 505.09 507.99 510.87 513.73 516.55 519.34 522.09 524.81 527.48 530.11 532.68 535.21 537.68 540.08 542.43 544.72 546.93 549.07 551.15 553.14 555.06 556.90 558.66 560.33 561.93 563.44 564.87 566.22 567.49 568.67 569.78 570.79 571.73 572.58 573.35 574.03 574.64 575.16 575.62 576.03 576.26 576.70 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
