0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 1362.12 1362.12 1362.12 1362.12 1362.12 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 0.00 0.00 
0.00 0.00 1362.12 1362.12 1362.12 1362.12 1362.12 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 0.00 
0.00 0.00 1362.12 1362.12 1362.12 1362.12 1362.12 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 0.00 
0.00 0.00 1362.12 1362.12 1362.12 1362.12 1362.12 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 0.00 
0.00 0.00 0.00 1362.12 1362.12 1362.12 1362.12 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 1362.13 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
