2.25	0	0	0
2.25	0	0.15	0
2.25	0	0.3	0
2.25	0	0.45	0
2.25	0	0.6	0
2.25	0	0.75	0
2.25	0	0.9	0
2.25	0	1.05	0
2.25	0	1.2	0
2.25	0	1.35	0
2.25	0	1.5	0
2.25	0	1.65	0
2.25	0	1.8	0
2.25	0	1.95	0
2.25	0	2.1	0
2.25	0	2.25	0
2.25	0	2.4	0
2.25	0	2.55	0
2.25	0	2.7	0
2.25	0	2.85	0
2.25	0	3	0
2.25	0	3.15	0
2.25	0	3.3	0
2.25	0	3.45	0
2.25	0	3.6	0
2.25	0	3.75	0
2.25	0	3.9	0
2.25	0	4.05	0
2.25	0	4.2	0
2.25	0	4.35	0
2.25	0	4.5	0
2.25	0	4.65	0
2.25	0	4.8	0
2.25	0	4.95	0
2.25	0	5.1	0
2.25	0	5.25	0
2.25	0	5.4	0
2.25	0	5.55	0
2.25	0	5.7	0
2.25	0	5.85	0
2.25	0	6	0
2.25	0	6.15	0
2.25	0	6.3	0
2.25	0	6.45	0
2.25	0	6.6	0
2.25	0	6.75	0
2.25	0	6.9	0
2.25	0	7.05	0
2.25	0	7.2	0
2.25	0	7.35	0
2.25	0	7.5	0
2.25	0	7.65	0
2.25	0	7.8	0
2.25	0	7.95	0
2.25	0	8.1	0
2.25	0	8.25	0
2.25	0	8.4	0
2.25	0	8.55	0
2.25	0.15	0	0
2.25	0.15	0.15	0
2.25	0.15	0.3	0
2.25	0.15	0.45	0
2.25	0.15	0.6	0
2.25	0.15	0.75	0
2.25	0.15	0.9	0
2.25	0.15	1.05	0
2.25	0.15	1.2	0
2.25	0.15	1.35	0
2.25	0.15	1.5	0
2.25	0.15	1.65	0
2.25	0.15	1.8	0
2.25	0.15	1.95	0
2.25	0.15	2.1	0
2.25	0.15	2.25	0
2.25	0.15	2.4	0
2.25	0.15	2.55	0
2.25	0.15	2.7	0
2.25	0.15	2.85	0
2.25	0.15	3	0
2.25	0.15	3.15	0
2.25	0.15	3.3	0
2.25	0.15	3.45	0
2.25	0.15	3.6	0
2.25	0.15	3.75	0
2.25	0.15	3.9	0
2.25	0.15	4.05	0
2.25	0.15	4.2	0
2.25	0.15	4.35	0
2.25	0.15	4.5	0
2.25	0.15	4.65	0
2.25	0.15	4.8	0
2.25	0.15	4.95	0
2.25	0.15	5.1	0
2.25	0.15	5.25	0
2.25	0.15	5.4	0
2.25	0.15	5.55	0
2.25	0.15	5.7	0
2.25	0.15	5.85	0
2.25	0.15	6	0
2.25	0.15	6.15	0
2.25	0.15	6.3	0
2.25	0.15	6.45	0
2.25	0.15	6.6	0
2.25	0.15	6.75	0
2.25	0.15	6.9	0
2.25	0.15	7.05	0
2.25	0.15	7.2	0
2.25	0.15	7.35	0
2.25	0.15	7.5	0
2.25	0.15	7.65	0
2.25	0.15	7.8	0
2.25	0.15	7.95	0
2.25	0.15	8.1	0
2.25	0.15	8.25	0
2.25	0.15	8.4	0
2.25	0.15	8.55	0
2.25	0.3	0	0
2.25	0.3	0.15	0
2.25	0.3	0.3	0
2.25	0.3	0.45	0
2.25	0.3	0.6	0
2.25	0.3	0.75	0
2.25	0.3	0.9	0
2.25	0.3	1.05	0
2.25	0.3	1.2	0
2.25	0.3	1.35	0
2.25	0.3	1.5	0
2.25	0.3	1.65	0
2.25	0.3	1.8	0
2.25	0.3	1.95	680.349	0.0177541
2.25	0.3	2.1	674.931	0.0226866
2.25	0.3	2.25	620.693	0.0225429
2.25	0.3	2.4	605.069	0.0225155
2.25	0.3	2.55	578.1	0.0225155
2.25	0.3	2.7	556.947	0.0225155
2.25	0.3	2.85	540.956	0.0225155
2.25	0.3	3	528.675	0.0225155
2.25	0.3	3.15	519.118	0.0225155
2.25	0.3	3.3	511.628	0.0225155
2.25	0.3	3.45	505.76	0.0225155
2.25	0.3	3.6	501.207	0.0225155
2.25	0.3	3.75	497.758	0.0225155
2.25	0.3	3.9	495.265	0.0225155
2.25	0.3	4.05	493.627	0.0225155
2.25	0.3	4.2	492.782	0.0225155
2.25	0.3	4.35	492.696	0.0225155
2.25	0.3	4.5	493.364	0.0225155
2.25	0.3	4.65	494.807	0.0225155
2.25	0.3	4.8	497.071	0.0225155
2.25	0.3	4.95	500.237	0.0225155
2.25	0.3	5.1	504.422	0.0225155
2.25	0.3	5.25	509.794	0.0225155
2.25	0.3	5.4	516.591	0.0225155
2.25	0.3	5.55	525.145	0.0225155
2.25	0.3	5.7	535.937	0.0225155
2.25	0.3	5.85	549.663	0.0225155
2.25	0.3	6	567.357	0.0225155
2.25	0.3	6.15	590.526	0.0225155
2.25	0.3	6.3	619.886	0.0225155
2.25	0.3	6.45	638.514	0.0225429
2.25	0.3	6.6	695.913	0.0226866
2.25	0.3	6.75	702.707	0.0177541
2.25	0.3	6.9	0
2.25	0.3	7.05	0
2.25	0.3	7.2	0
2.25	0.3	7.35	0
2.25	0.3	7.5	0
2.25	0.3	7.65	0
2.25	0.3	7.8	0
2.25	0.3	7.95	0
2.25	0.3	8.1	0
2.25	0.3	8.25	0
2.25	0.3	8.4	0
2.25	0.3	8.55	0
2.25	0.45	0	0
2.25	0.45	0.15	0
2.25	0.45	0.3	0
2.25	0.45	0.45	0
2.25	0.45	0.6	0
2.25	0.45	0.75	0
2.25	0.45	0.9	0
2.25	0.45	1.05	0
2.25	0.45	1.2	0
2.25	0.45	1.35	0
2.25	0.45	1.5	675.76	0.0156193
2.25	0.45	1.65	685.597	0.0240369
2.25	0.45	1.8	685.184	0.0234676
2.25	0.45	1.95	639.391	0.00550767
2.25	0.45	2.1	640.593	0
2.25	0.45	2.25	618.2	0
2.25	0.45	2.4	626.467	0
2.25	0.45	2.55	598.95	0
2.25	0.45	2.7	578.269	0
2.25	0.45	2.85	563.482	0
2.25	0.45	3	552.343	0
2.25	0.45	3.15	543.684	0
2.25	0.45	3.3	536.854	0
2.25	0.45	3.45	531.458	0
2.25	0.45	3.6	527.237	0
2.25	0.45	3.75	524.017	0
2.25	0.45	3.9	521.679	0
2.25	0.45	4.05	520.141	0
2.25	0.45	4.2	519.355	0
2.25	0.45	4.35	519.293	0
2.25	0.45	4.5	519.955	0
2.25	0.45	4.65	521.359	0
2.25	0.45	4.8	523.549	0
2.25	0.45	4.95	526.597	0
2.25	0.45	5.1	530.607	0
2.25	0.45	5.25	535.729	0
2.25	0.45	5.4	542.175	0
2.25	0.45	5.55	550.254	0
2.25	0.45	5.7	560.433	0
2.25	0.45	5.85	573.465	0
2.25	0.45	6	590.651	0
2.25	0.45	6.15	614.385	0
2.25	0.45	6.3	645.652	0
2.25	0.45	6.45	637.616	0
2.25	0.45	6.6	668.586	0
2.25	0.45	6.75	661.437	0.00550767
2.25	0.45	6.9	716.648	0.0234676
2.25	0.45	7.05	717.903	0.0240369
2.25	0.45	7.2	707.907	0.0156193
2.25	0.45	7.35	0
2.25	0.45	7.5	0
2.25	0.45	7.65	0
2.25	0.45	7.8	0
2.25	0.45	7.95	0
2.25	0.45	8.1	0
2.25	0.45	8.25	0
2.25	0.45	8.4	0
2.25	0.45	8.55	0
2.25	0.6	0	0
2.25	0.6	0.15	0
2.25	0.6	0.3	0
2.25	0.6	0.45	0
2.25	0.6	0.6	0
2.25	0.6	0.75	0
2.25	0.6	0.9	0
2.25	0.6	1.05	0
2.25	0.6	1.2	710.59	0.00954583
2.25	0.6	1.35	766.418	0.0260303
2.25	0.6	1.5	749.026	0.00939028
2.25	0.6	1.65	757.084	0
2.25	0.6	1.8	763.531	0
2.25	0.6	1.95	721.193	0
2.25	0.6	2.1	729.724	0
2.25	0.6	2.25	683.342	0
2.25	0.6	2.4	683.523	0
2.25	0.6	2.55	654.881	0
2.25	0.6	2.7	631.726	0
2.25	0.6	2.85	614.645	0
2.25	0.6	3	601.861	0
2.25	0.6	3.15	592.102	0
2.25	0.6	3.3	584.546	0
2.25	0.6	3.45	578.668	0
2.25	0.6	3.6	574.124	0
2.25	0.6	3.75	570.686	0
2.25	0.6	3.9	568.199	0
2.25	0.6	4.05	566.563	0
2.25	0.6	4.2	565.715	0
2.25	0.6	4.35	565.624	0
2.25	0.6	4.5	566.284	0
2.25	0.6	4.65	567.719	0
2.25	0.6	4.8	569.978	0
2.25	0.6	4.95	573.145	0
2.25	0.6	5.1	577.345	0
2.25	0.6	5.25	582.762	0
2.25	0.6	5.4	589.664	0
2.25	0.6	5.55	598.442	0
2.25	0.6	5.7	609.69	0
2.25	0.6	5.85	624.316	0
2.25	0.6	6	643.696	0
2.25	0.6	6.15	669.705	0
2.25	0.6	6.3	701.765	0
2.25	0.6	6.45	702.373	0
2.25	0.6	6.6	755.828	0
2.25	0.6	6.75	743.949	0
2.25	0.6	6.9	795.426	0
2.25	0.6	7.05	791.141	0
2.25	0.6	7.2	777.709	0.00939028
2.25	0.6	7.35	803.157	0.0260303
2.25	0.6	7.5	745.236	0.00954583
2.25	0.6	7.65	0
2.25	0.6	7.8	0
2.25	0.6	7.95	0
2.25	0.6	8.1	0
2.25	0.6	8.25	0
2.25	0.6	8.4	0
2.25	0.6	8.55	0
2.25	0.75	0	0
2.25	0.75	0.15	0
2.25	0.75	0.3	0
2.25	0.75	0.45	0
2.25	0.75	0.6	0
2.25	0.75	0.75	0
2.25	0.75	0.9	0
2.25	0.75	1.05	769.572	0.0189364
2.25	0.75	1.2	810.719	0.0177522
2.25	0.75	1.35	817.366	0
2.25	0.75	1.5	781.557	0
2.25	0.75	1.65	789.443	0
2.25	0.75	1.8	771.506	0
2.25	0.75	1.95	723.911	0
2.25	0.75	2.1	715.206	0
2.25	0.75	2.25	679.095	0
2.25	0.75	2.4	678.066	0
2.25	0.75	2.55	653.498	0
2.25	0.75	2.7	632.264	0
2.25	0.75	2.85	615.563	0
2.25	0.75	3	602.523	0
