0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.27 1697.29 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.27 1697.30 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.28 1697.29 1697.31 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.28 1697.32 1697.33 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.30 1697.31 1697.34 1697.36 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.31 1697.34 1697.37 1697.38 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.31 1697.33 1697.37 1697.39 1697.40 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.32 1697.36 1697.39 1697.40 1697.41 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.32 1697.34 1697.38 1697.40 1697.41 1697.42 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.32 1697.36 1697.39 1697.41 1697.41 1697.41 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 1697.32 1697.34 1697.38 1697.40 1697.41 1697.40 1697.38 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 1697.32 1697.36 1697.39 1697.41 1697.41 1697.40 1697.36 0.00 
0.00 0.00 0.00 0.00 0.00 1697.31 1697.34 1697.38 1697.40 1697.42 1697.41 1697.39 1697.35 0.00 
0.00 0.00 0.00 0.00 0.00 1697.31 1697.36 1697.39 1697.41 1697.42 1697.42 1697.39 1697.35 0.00 
0.00 0.00 0.00 0.00 1697.29 1697.32 1697.37 1697.40 1697.42 1697.43 1697.42 1697.39 1697.35 0.00 
0.00 0.00 0.00 0.00 1697.29 1697.34 1697.38 1697.41 1697.43 1697.43 1697.42 1697.39 1697.34 0.00 
0.00 0.00 0.00 1697.26 1697.30 1697.35 1697.39 1697.42 1697.43 1697.43 1697.42 1697.39 1697.34 0.00 
0.00 0.00 0.00 1697.27 1697.32 1697.36 1697.40 1697.42 1697.44 1697.44 1697.42 1697.39 1697.34 0.00 
0.00 0.00 1697.31 1697.30 1697.33 1697.37 1697.40 1697.43 1697.44 1697.44 1697.42 1697.39 1697.34 0.00 
0.00 0.00 1697.32 1697.31 1697.34 1697.37 1697.40 1697.43 1697.44 1697.44 1697.42 1697.39 1697.34 0.00 
0.00 0.00 1697.31 1697.30 1697.33 1697.37 1697.40 1697.42 1697.44 1697.43 1697.42 1697.39 1697.34 0.00 
0.00 0.00 0.00 1697.27 1697.31 1697.36 1697.39 1697.42 1697.43 1697.43 1697.42 1697.38 1697.34 0.00 
0.00 0.00 0.00 1697.25 1697.29 1697.34 1697.38 1697.41 1697.43 1697.43 1697.41 1697.38 1697.34 0.00 
0.00 0.00 0.00 0.00 1697.28 1697.33 1697.37 1697.40 1697.42 1697.42 1697.41 1697.38 1697.33 0.00 
0.00 0.00 0.00 0.00 1697.28 1697.31 1697.36 1697.39 1697.41 1697.41 1697.40 1697.38 1697.33 0.00 
0.00 0.00 0.00 0.00 0.00 1697.30 1697.34 1697.38 1697.40 1697.41 1697.40 1697.37 1697.33 0.00 
0.00 0.00 0.00 0.00 0.00 1697.29 1697.32 1697.36 1697.39 1697.40 1697.39 1697.37 1697.33 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 1697.30 1697.34 1697.37 1697.39 1697.39 1697.37 1697.34 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 1697.30 1697.32 1697.35 1697.38 1697.39 1697.38 1697.35 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.30 1697.34 1697.36 1697.38 1697.39 1697.38 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.29 1697.31 1697.35 1697.37 1697.38 1697.39 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.29 1697.33 1697.36 1697.37 1697.38 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.28 1697.30 1697.33 1697.36 1697.37 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.27 1697.31 1697.33 1697.35 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.26 1697.28 1697.31 1697.32 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.25 1697.28 1697.30 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.24 1697.25 1697.28 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.23 1697.26 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1697.23 1697.26 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
