0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 310.08 310.25 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 310.06 310.28 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 310.12 310.22 310.39 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 310.18 310.42 310.56 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 310.29 310.40 310.62 310.73 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 310.35 310.62 310.80 310.90 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 310.42 310.55 310.80 310.96 311.04 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 310.46 310.74 310.95 311.08 311.14 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 310.47 310.62 310.88 311.06 311.15 311.18 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 310.50 310.79 311.00 311.12 311.16 311.12 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 310.48 310.65 310.92 311.08 311.15 311.10 310.90 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 310.50 310.80 311.03 311.15 311.16 311.05 310.78 0.00 
0.00 0.00 0.00 0.00 0.00 310.44 310.63 310.92 311.12 311.21 311.18 311.03 310.72 0.00 
0.00 0.00 0.00 0.00 0.00 310.45 310.78 311.03 311.20 311.25 311.20 311.02 310.70 0.00 
0.00 0.00 0.00 0.00 310.29 310.55 310.88 311.12 311.26 311.30 311.22 311.02 310.69 0.00 
0.00 0.00 0.00 0.00 310.32 310.68 310.98 311.20 311.32 311.33 311.24 311.03 310.69 0.00 
0.00 0.00 0.00 310.09 310.40 310.77 311.06 311.25 311.36 311.36 311.26 311.04 310.69 0.00 
0.00 0.00 0.00 310.19 310.54 310.86 311.12 311.30 311.39 311.39 311.27 311.04 310.70 0.00 
0.00 0.00 310.50 310.40 310.65 310.92 311.16 311.33 311.41 311.40 311.28 311.05 310.70 0.00 
0.00 0.00 310.52 310.49 310.69 310.94 311.17 311.33 311.41 311.40 311.28 311.04 310.69 0.00 
0.00 0.00 310.50 310.39 310.64 310.91 311.15 311.32 311.40 311.39 311.27 311.04 310.69 0.00 
0.00 0.00 0.00 310.18 310.52 310.84 311.10 311.28 311.37 311.37 311.25 311.02 310.68 0.00 
0.00 0.00 0.00 310.07 310.37 310.74 311.03 311.23 311.33 311.33 311.23 311.01 310.66 0.00 
0.00 0.00 0.00 0.00 310.28 310.64 310.94 311.16 311.28 311.30 311.20 310.99 310.65 0.00 
0.00 0.00 0.00 0.00 310.25 310.51 310.84 311.07 311.21 311.25 311.17 310.97 310.64 0.00 
0.00 0.00 0.00 0.00 0.00 310.40 310.72 310.98 311.14 311.20 311.14 310.96 310.64 0.00 
0.00 0.00 0.00 0.00 0.00 310.38 310.57 310.86 311.05 311.14 311.11 310.96 310.66 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 310.44 310.73 310.95 311.08 311.09 310.98 310.71 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 310.41 310.57 310.84 311.00 311.07 311.02 310.82 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 310.42 310.70 310.91 311.03 311.07 311.03 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 310.39 310.53 310.79 310.96 311.05 311.09 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 310.36 310.64 310.85 310.98 311.04 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 310.32 310.45 310.69 310.85 310.93 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 310.25 310.51 310.69 310.79 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 310.18 310.29 310.51 310.62 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 310.07 310.31 310.44 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 310.01 310.11 310.28 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 309.95 310.16 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 309.97 310.13 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
