0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 128.93 128.76 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 128.95 128.73 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 128.89 128.79 128.62 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 128.83 128.59 128.46 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 128.72 128.61 128.39 128.28 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 128.66 128.39 128.21 128.11 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 128.59 128.46 128.21 128.05 127.97 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 128.55 128.27 128.06 127.93 127.87 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 128.54 128.39 128.13 127.96 127.86 127.83 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 128.51 128.22 128.01 127.89 127.86 127.89 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 128.53 128.37 128.10 127.93 127.87 127.92 128.12 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 128.51 128.21 127.99 127.86 127.85 127.96 128.23 0.00 
0.00 0.00 0.00 0.00 0.00 128.58 128.38 128.09 127.90 127.81 127.83 127.99 128.29 0.00 
0.00 0.00 0.00 0.00 0.00 128.56 128.24 127.98 127.82 127.76 127.82 128.00 128.32 0.00 
0.00 0.00 0.00 0.00 128.72 128.47 128.13 127.90 127.75 127.72 127.79 128.00 128.33 0.00 
0.00 0.00 0.00 0.00 128.70 128.34 128.04 127.82 127.70 127.68 127.77 127.99 128.33 0.00 
0.00 0.00 0.00 128.93 128.62 128.25 127.96 127.76 127.66 127.65 127.76 127.98 128.32 0.00 
0.00 0.00 0.00 128.83 128.48 128.16 127.90 127.72 127.62 127.63 127.74 127.97 128.32 0.00 
0.00 0.00 128.51 128.62 128.37 128.10 127.86 127.69 127.61 127.62 127.74 127.97 128.32 0.00 
0.00 0.00 128.49 128.53 128.33 128.07 127.85 127.68 127.60 127.62 127.74 127.97 128.32 0.00 
0.00 0.00 128.52 128.63 128.38 128.10 127.87 127.70 127.62 127.63 127.75 127.98 128.33 0.00 
0.00 0.00 0.00 128.84 128.50 128.18 127.92 127.74 127.65 127.65 127.77 127.99 128.34 0.00 
0.00 0.00 0.00 128.95 128.65 128.28 127.99 127.79 127.69 127.68 127.79 128.01 128.35 0.00 
0.00 0.00 0.00 0.00 128.73 128.38 128.08 127.86 127.74 127.72 127.82 128.03 128.37 0.00 
0.00 0.00 0.00 0.00 128.76 128.51 128.18 127.94 127.80 127.77 127.85 128.05 128.38 0.00 
0.00 0.00 0.00 0.00 0.00 128.62 128.30 128.04 127.88 127.82 127.88 128.06 128.38 0.00 
0.00 0.00 0.00 0.00 0.00 128.64 128.45 128.16 127.97 127.88 127.90 128.06 128.36 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 128.58 128.29 128.06 127.94 127.93 128.04 128.31 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 128.61 128.45 128.18 128.02 127.95 128.00 128.20 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 128.60 128.31 128.11 127.99 127.95 127.98 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 128.63 128.49 128.23 128.06 127.96 127.93 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 128.65 128.38 128.17 128.04 127.98 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 128.70 128.57 128.32 128.16 128.08 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 128.77 128.51 128.32 128.23 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 128.83 128.73 128.51 128.40 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 128.95 128.71 128.58 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 129.01 128.91 128.74 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 129.07 128.86 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 129.05 128.88 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
