0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.15 1.13 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.15 1.13 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.15 1.14 1.12 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.14 1.12 1.10 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.13 1.12 1.10 1.09 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.12 1.10 1.08 1.07 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.11 1.10 1.08 1.06 1.06 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.10 1.08 1.06 1.05 1.04 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.10 1.09 1.06 1.05 1.04 1.04 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.09 1.07 1.05 1.04 1.04 1.04 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 1.09 1.08 1.05 1.04 1.04 1.04 1.06 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 1.09 1.06 1.04 1.03 1.03 1.04 1.07 0.00 
0.00 0.00 0.00 0.00 0.00 1.09 1.07 1.05 1.03 1.02 1.03 1.04 1.07 0.00 
0.00 0.00 0.00 0.00 0.00 1.08 1.06 1.03 1.02 1.02 1.02 1.04 1.07 0.00 
0.00 0.00 0.00 0.00 1.09 1.07 1.04 1.02 1.01 1.01 1.02 1.04 1.07 0.00 
0.00 0.00 0.00 0.00 1.09 1.06 1.03 1.02 1.01 1.01 1.02 1.04 1.07 0.00 
0.00 0.00 0.00 1.10 1.08 1.05 1.02 1.01 1.00 1.00 1.01 1.03 1.06 0.00 
0.00 0.00 0.00 1.09 1.06 1.04 1.02 1.00 1.00 1.00 1.01 1.03 1.06 0.00 
0.00 0.00 1.06 1.07 1.05 1.03 1.01 1.00 0.99 0.99 1.01 1.03 1.06 0.00 
0.00 0.00 1.06 1.06 1.05 1.03 1.01 1.00 0.99 0.99 1.00 1.03 1.06 0.00 
0.00 0.00 1.06 1.07 1.05 1.03 1.01 1.00 0.99 0.99 1.00 1.02 1.06 0.00 
0.00 0.00 0.00 1.09 1.06 1.03 1.01 1.00 0.99 0.99 1.00 1.02 1.05 0.00 
0.00 0.00 0.00 1.10 1.07 1.04 1.02 1.00 0.99 0.99 1.00 1.02 1.05 0.00 
0.00 0.00 0.00 0.00 1.08 1.05 1.02 1.01 1.00 1.00 1.01 1.02 1.05 0.00 
0.00 0.00 0.00 0.00 1.08 1.06 1.03 1.01 1.00 1.00 1.01 1.02 1.05 0.00 
0.00 0.00 0.00 0.00 0.00 1.07 1.04 1.02 1.01 1.00 1.01 1.02 1.05 0.00 
0.00 0.00 0.00 0.00 0.00 1.07 1.05 1.03 1.01 1.01 1.01 1.02 1.05 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 1.06 1.04 1.02 1.01 1.01 1.02 1.05 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 1.07 1.05 1.03 1.02 1.01 1.02 1.03 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.07 1.04 1.02 1.01 1.01 1.01 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.07 1.06 1.03 1.02 1.01 1.01 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.07 1.05 1.03 1.02 1.01 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.07 1.06 1.04 1.03 1.02 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.08 1.06 1.04 1.03 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.09 1.08 1.06 1.05 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.10 1.07 1.06 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.10 1.09 1.08 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.10 1.09 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.10 1.09 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
